fetched_at,place_name,AREA_NM,AREA_CD,_key_used,BUS_RESULT_MSG,BUS_STN_ID,BUS_ARS_ID,BUS_STN_NM,BUS_STN_X,BUS_STN_Y
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000127,24216,잠실진주아파트,127.1096189729,37.5161753691
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000142,24231,올림픽회관,127.1151501871,37.5209125924
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000584,24233,한성백제박물관,127.1193031384,37.5155282741
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000149,24239,올림픽공원장미광장,127.1261589886,37.5128834629
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000150,24240,올림픽공원남2문,127.1218099465,37.5146224597
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000151,24241,몽촌토성역.한성백제역,127.1146313009,37.5171997563
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000154,24244,올림픽공원역,127.1308988886,37.5167177922
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000156,24246,올림픽공원테니스장,127.1285971938,37.5132952952
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000157,24247,올림픽선수촌아파트,127.1293296238,37.5133215257
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000305,24396,몽촌토성역.한성백제역,127.1136027575,37.5170403874
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000522,24481,석촌호수서호사거리,127.0984075632,37.5063212494
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000521,24482,석촌호수서호사거리,127.099235139,37.5065890171
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000520,24483,미켈란호수가아파트,127.1026500655,37.5076563193
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000519,24484,미켈란호수가아파트,127.1031124564,37.5081977473
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000518,24485,호수임광아파트,127.1067263617,37.5106263397
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000517,24486,호수임광아파트,127.1072025448,37.5113882396
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123900038,24542,잠실역.롯데호텔,127.1009963581,37.5117453632
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123900053,24553,롯데월드.샤롯데,127.1007138773,37.5108000421
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123900054,24554,잠실롯데월드,127.0986613969,37.5101322868
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123900048,24559,레이크팰리스아파트,127.0975648159,37.5083717341
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123900049,24560,잠실롯데월드,127.0986440577,37.5098484849
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123900050,24561,롯데월드.샤롯데,127.1008816654,37.5105673984
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000690,24565,잠실역2번출구,127.101458,37.512089
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000563,24620,잠실롯데월드호텔.롯데타워,127.1005887227,37.5107355359
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000492,24715,잠실역,127.096996375,37.5126667117
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000538,24744,올림픽선수촌아파트,127.1311811146,37.5161644017
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,124000353,24745,올림픽선수촌아파트,127.13086206,37.5164463191
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000641,24901,장미광장,127.1270390731,37.5125528466
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000642,24902,한성백제박물관,127.1196010139,37.515418852
2026-06-18T03:01:04.791009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,정상 호출되었습니다.,123000643,24903,올림픽공원평화의문,127.1150080134,37.5170704843
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000001,1001,종로2가사거리,126.9877522923,37.5698055407
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000004,1004,종로2가.삼일교,126.9876130976,37.5685792736
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000385,1010,광화문역,126.9778802991,37.5702396638
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000386,1011,종로1가,126.9810660928,37.5701482455
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000388,1013,종로2가,126.9849902588,37.5701723774
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000389,1014,종로2가,126.9865353674,37.5702378859
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000390,1015,종로3가.탑골공원,126.9893256464,37.5702088889
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000392,1017,종로4가.종묘,126.9947218896,37.5705069968
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000394,1019,종로5가.광장시장,126.9990604685,37.5707860047
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000398,1023,동대문역.흥인지문,127.013815948,37.572447536
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000077,1173,서린동.SK서린빌딩,126.9800947893,37.5692639006
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000078,1174,청계1가.장통교,126.9849267193,37.568684389
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000079,1175,청계2가.수표교,126.9908172161,37.5684453156
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000080,1176,청계4가.세운교,126.9965617399,37.5689254028
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000081,1177,청계5가.광장시장,126.9997973605,37.5694512793
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000116,1212,종로5가역6번출구,127.0021826522,37.5705596025
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000117,1213,청계5가.마전교,127.0028494203,37.5698351103
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,101000307,1237,청계2가교차로,126.9878778705,37.5684809008
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000151,1247,광장시장,126.9977437946,37.5694963125
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000155,1251,청계3가.관수교,126.9937793705,37.5686887917
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000156,1252,청계6가.버들다리,127.0080377075,37.5699303868
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000157,1253,청계7가.맑은내다리,127.0130967122,37.5700419608
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000192,1291,청계2가.삼일교,126.9869890809,37.5683454305
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100900057,1550,종로3가역9번출구,126.9920931881,37.5710875771
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000333,1766,종로2가,126.9864618183,37.5700824558
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000335,1768,종로3가,126.9909932186,37.5701024255
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000336,1769,종로4가,126.9962507486,37.5704692645
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000338,1771,동대문종합시장.종로6가,127.0032911936,37.5708647997
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100900191,1794,종로5가역.광장시장,127.000038992,37.5707724724
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000399,1901,동대문역JW메리어트동대문호텔,127.0092820998,37.5706369793
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,101000313,1912,종각역,126.9828944171,37.5693799579
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000403,1913,인사동.탑골공원,126.9888006413,37.5701155367
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000404,1914,종묘.세운상가,126.9934997231,37.5703736241
2026-06-18T03:01:04.791009+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,정상 호출되었습니다.,100000405,1915,광장시장,126.9996789008,37.5707521431
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000412,14012,합정역,126.9138559699,37.5495322937
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000413,14014,서교동,126.920047245,37.554149067
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000422,14015,홍대입구역,126.9234653018,37.5566403375
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000414,14016,홍대입구역,126.9243162516,37.5573256439
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000030,14120,합정역6번출구,126.9146251811,37.5487970862
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000091,14182,동교로사거리,126.9209476216,37.5558462446
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000101,14192,아만티호텔서울,126.9193196292,37.5572277306
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000494,14217,홍대입구,126.920375476,37.5545944804
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000128,14219,합정역2번출구,126.9156095164,37.5510604429
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000129,14220,합정역4번출구,126.9153071515,37.5502177028
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000133,14224,홍대입구역1번출구,126.9230438058,37.5565612263
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000140,14231,극동방송,126.9229225322,37.5494290547
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000141,14232,홍익대학교,126.923804758,37.5521905815
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000142,14233,홍익대학교,126.924641406,37.5530705865
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000144,14235,산울림소극장,126.9301572482,37.554958166
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000153,14244,메세나폴리스,126.9129324905,37.5509477452
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000156,14247,성산초등학교입구,126.912262,37.553218
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000189,14283,삼진제약,126.9267223052,37.5533537628
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000190,14284,홍대입구역사거리,126.9222053762,37.5547384096
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000211,14314,서교동주민센터.마포신문사,126.9163533449,37.5548915242
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000212,14315,동교로사거리,126.91982843,37.5556445461
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900300,14497,홍대입구역,126.9236679158,37.5573254742
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900301,14498,홍대입구역,126.9234387243,37.5577282744
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900245,14511,동교로사거리,126.9210303052,37.5557913332
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000514,14633,R2(홍대걷고싶은거리),126.924971,37.556163
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000515,14634,경의선숲길공원(홍대입구역3번출구),126.925221,37.558837
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000529,14648,R6(레드로드광장.상수역),126.920695,37.547927
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000530,14649,R4(홍대축제거리),126.921447,37.550685
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900084,14669,성산초등학교,126.9123428704,37.5542263109
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900095,14714,고니빌딩,126.9140402901,37.5545141067
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900104,14747,서교동주민센터,126.9153507025,37.5547403269
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900238,14761,우리은행서교동지점,126.9173477744,37.5532594418
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900119,14832,홍대입구역사거리,126.9209776106,37.5545259524
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900122,14835,합정역,126.9147926148,37.5498487849
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900129,14844,우리은행서교동지점,126.9175337114,37.5519430729
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900239,14845,서교동주민센터.마포신문사,126.9162481047,37.5548725266
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900240,14853,동교로사거리,126.919871426,37.5556580917
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900140,14862,서교푸르지오아파트,126.9231791726,37.5536272738
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900248,14863,홍대입구역,126.9232162658,37.5566897307
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900144,14871,홍대정문,126.9238877068,37.5529817959
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900148,14876,서교동교회,126.9192022864,37.5516621838
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900150,14879,레드로드입구,126.9210952673,37.5508703976
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900153,14884,레드로드입구,126.9214465737,37.5506427579
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900158,14890,홍대정문,126.9236510232,37.5520039556
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113000468,14895,합정역1번출구,126.9149513563,37.5505859949
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900162,14899,홍대정문,126.9248314705,37.5531509051
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900166,14906,서교푸르지오아파트,126.9231795079,37.5539101296
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900190,14941,우리은행서교동지점,126.9175609269,37.5533631842
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900192,14943,동교로사거리,126.9210453635,37.5560597174
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900202,14957,상수역,126.9223888577,37.5478391735
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900214,14983,한국영화아카데미,126.9294391491,37.5542981382
2026-06-18T03:01:04.791009+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정상 호출되었습니다.,113900244,14984,서교동교회,126.9194138368,37.5517506356
2026-06-18T03:01:04.791009+09:00,고척돔,고척돔,POI086,KEY_2,정상 호출되었습니다.,116000007,17007,동양미래대학.구로성심병원,126.8679976691,37.4996343963
2026-06-18T03:01:04.791009+09:00,고척돔,고척돔,POI086,KEY_2,정상 호출되었습니다.,116000008,17008,동양미래대학.구로성심병원,126.8670186731,37.4993764843
2026-06-18T03:01:04.791009+09:00,광화문광장,광화문광장,POI088,KEY_4,정상 호출되었습니다.,100000385,1010,광화문역,126.9778802991,37.5702396638
2026-06-18T03:01:04.791009+09:00,광화문광장,광화문광장,POI088,KEY_4,정상 호출되었습니다.,100000022,1117,경복궁,126.9787471496,37.5755767894
2026-06-18T03:01:04.791009+09:00,광화문광장,광화문광장,POI088,KEY_4,정상 호출되었습니다.,100000023,1118,광화문역2번출구.KT광화문지사,126.9774162769,37.5723209262
2026-06-18T03:01:04.791009+09:00,광화문광장,광화문광장,POI088,KEY_4,정상 호출되었습니다.,100000030,1125,광화문역7번출구,126.975837,37.570365
2026-06-18T03:01:04.791009+09:00,광화문광장,광화문광장,POI088,KEY_4,정상 호출되었습니다.,100000031,1126,세종문화회관,126.9769975778,37.5736489318
2026-06-18T03:01:04.791009+09:00,광화문광장,광화문광장,POI088,KEY_4,정상 호출되었습니다.,100000174,1272,세종문화회관,126.9770167126,37.5733655664
2026-06-18T03:01:04.791009+09:00,광화문광장,광화문광장,POI088,KEY_4,정상 호출되었습니다.,100000412,1907,세종문화회관,126.9769120216,37.5731388499
2026-06-18T03:01:04.791009+09:00,광화문광장,광화문광장,POI088,KEY_4,정상 호출되었습니다.,100000402,1911,세종문화회관,126.9770139456,37.5731558567
2026-06-18T03:01:04.791009+09:00,국립중앙박물관·용산가족공원,국립중앙박물관·용산가족공원,POI089,KEY_1,정상 호출되었습니다.,102000169,3263,이촌역,126.9739086458,37.5226689183
2026-06-18T03:01:04.791009+09:00,국립중앙박물관·용산가족공원,국립중앙박물관·용산가족공원,POI089,KEY_1,정상 호출되었습니다.,102000170,3264,이촌역,126.9740268751,37.5223634662
2026-06-18T03:01:04.791009+09:00,국립중앙박물관·용산가족공원,국립중앙박물관·용산가족공원,POI089,KEY_1,정상 호출되었습니다.,102000172,3266,국립중앙박물관.용산가족공원,126.9799562027,37.5208754875
2026-06-18T03:01:04.791009+09:00,난지한강공원,난지한강공원,POI090,KEY_2,정상 호출되었습니다.,113000485,14131,중앙잔디광장,126.8792488862,37.5664760626
2026-06-18T03:01:04.791009+09:00,난지한강공원,난지한강공원,POI090,KEY_2,정상 호출되었습니다.,113000428,14331,난지한강공원,126.8750873208,37.5687642494
2026-06-18T03:01:04.791009+09:00,난지한강공원,난지한강공원,POI090,KEY_2,정상 호출되었습니다.,113000522,14641,난지캠핑장,126.875156,37.568809
2026-06-18T03:01:04.791009+09:00,난지한강공원,난지한강공원,POI090,KEY_2,정상 호출되었습니다.,113000523,14642,마포반려동물캠핑장(난지물놀이장),126.880352,37.565848
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,101000053,2152,충무로역.한옥마을.한국의집,126.9924098253,37.5609019668
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,101000098,2202,장충체육관앞,127.0078281581,37.5580017329
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,101000105,2209,국립극장.반얀트리호텔,127.001094708,37.551481823
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,101000106,2210,국립극장.반얀트리호텔,127.0007525635,37.5515339575
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,101000115,2220,남산케이블카.남산산책로입구,126.9839798009,37.5552651842
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,101000117,2222,동대입구역.장충동,127.005445,37.558362
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,101000149,2254,남산북측순환로입구,126.9988218165,37.5506986166
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,101000328,2289,남산1호터널,126.9921666231,37.5574051765
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,101000331,2291,남산예장버스환승주차장,126.989289,37.55974
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,101000320,2905,남산골한옥마을,126.9924383581,37.5609950561
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,101000322,2907,신라호텔,127.0054272005,37.5583034007
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,102000064,3158,장충단로입구,127.002202,37.545795
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,102000065,3159,남산맨션아파트.남산예술원,127.00204,37.544437
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,102000073,3167,남산도서관.용산도서관,126.980835,37.552282
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,102000075,3169,후암약수터,126.98432,37.54869
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,102000077,3171,용산2가동주민센터.보성여중고,126.9858399758,37.5463968458
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,102000079,3173,남산야외식물원입구,126.9927901963,37.5427038827
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,102000081,3175,하얏트호텔,126.9961358368,37.5417535527
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,102000226,3320,남산서울타워,126.9911947846,37.5510144684
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,102000250,3343,용암초등학교.이태원2동주민센터,126.9909320571,37.5448496669
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,102000316,3347,남산도서관.용산도서관,126.9818461928,37.552343667
2026-06-18T03:01:04.791009+09:00,남산공원,남산공원,POI091,KEY_3,정상 호출되었습니다.,101000323,3904,남산서울타워,126.9909861872,37.5511419911
