fetched_at,place_name,AREA_NM,AREA_CD,_key_used,DST_SE_NM,EMRG_STEP_NM,MSG_CN,CRT_DT
2026-08-21T07:39:26.758838+09:00,양화한강공원,양화한강공원,POI103,KEY_1,화생방사고,긴급재난,"오늘 양평동4가 19 공장에서 유출된 암모니아 가스는 공장 외부에서는 측정 되지 않으니, 시민 분들은 참고하시어 일상 활동 해주시기 바랍니다. [영등포구]",2026-08-21 07:26:12
2026-08-21T07:39:26.758838+09:00,양화한강공원,양화한강공원,POI103,KEY_1,환경오염사고,안전안내,오늘 05:30 선유도역 인근 공장에서 암모니아 가스 누출.  악취가 날 수 있으니 주민들은 에어컨 중지 후 실내대기. 주변 차량은 우회 바랍니다. [영등포구],2026-08-21 06:42:53
2026-08-21T07:39:26.758838+09:00,여의도한강공원,여의도한강공원,POI105,KEY_3,화생방사고,긴급재난,"오늘 양평동4가 19 공장에서 유출된 암모니아 가스는 공장 외부에서는 측정 되지 않으니, 시민 분들은 참고하시어 일상 활동 해주시기 바랍니다. [영등포구]",2026-08-21 07:26:12
2026-08-21T07:39:26.758838+09:00,여의도한강공원,여의도한강공원,POI105,KEY_3,환경오염사고,안전안내,오늘 05:30 선유도역 인근 공장에서 암모니아 가스 누출.  악취가 날 수 있으니 주민들은 에어컨 중지 후 실내대기. 주변 차량은 우회 바랍니다. [영등포구],2026-08-21 06:42:53
2026-08-21T07:39:26.758838+09:00,여의서로,여의서로,POI126,KEY_4,화생방사고,긴급재난,"오늘 양평동4가 19 공장에서 유출된 암모니아 가스는 공장 외부에서는 측정 되지 않으니, 시민 분들은 참고하시어 일상 활동 해주시기 바랍니다. [영등포구]",2026-08-21 07:26:12
2026-08-21T07:39:26.758838+09:00,여의서로,여의서로,POI126,KEY_4,환경오염사고,안전안내,오늘 05:30 선유도역 인근 공장에서 암모니아 가스 누출.  악취가 날 수 있으니 주민들은 에어컨 중지 후 실내대기. 주변 차량은 우회 바랍니다. [영등포구],2026-08-21 06:42:53
2026-08-21T07:39:26.758838+09:00,여의도,여의도,POI072,KEY_4,화생방사고,긴급재난,"오늘 양평동4가 19 공장에서 유출된 암모니아 가스는 공장 외부에서는 측정 되지 않으니, 시민 분들은 참고하시어 일상 활동 해주시기 바랍니다. [영등포구]",2026-08-21 07:26:12
2026-08-21T07:39:26.758838+09:00,여의도,여의도,POI072,KEY_4,환경오염사고,안전안내,오늘 05:30 선유도역 인근 공장에서 암모니아 가스 누출.  악취가 날 수 있으니 주민들은 에어컨 중지 후 실내대기. 주변 차량은 우회 바랍니다. [영등포구],2026-08-21 06:42:53
2026-08-21T07:39:26.758838+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,화생방사고,긴급재난,"오늘 양평동4가 19 공장에서 유출된 암모니아 가스는 공장 외부에서는 측정 되지 않으니, 시민 분들은 참고하시어 일상 활동 해주시기 바랍니다. [영등포구]",2026-08-21 07:26:12
2026-08-21T07:39:26.758838+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,환경오염사고,안전안내,오늘 05:30 선유도역 인근 공장에서 암모니아 가스 누출.  악취가 날 수 있으니 주민들은 에어컨 중지 후 실내대기. 주변 차량은 우회 바랍니다. [영등포구],2026-08-21 06:42:53
