fetched_at,place_name,AREA_NM,AREA_CD,_key_used,DST_SE_NM,EMRG_STEP_NM,MSG_CN,CRT_DT
2026-06-25T12:21:35.939370+09:00,경복궁,경복궁,POI008,KEY_1,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 도로 전면 통제중이오니 교통정보 확인 및 인근 차량은 우회바랍니다.[종로구],2026-06-25 10:18:26
2026-06-25T12:21:35.939370+09:00,경복궁,경복궁,POI008,KEY_1,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 일부 도로 통제되오니 교통정보 확인 바랍니다.[종로구],2026-06-25 08:25:15
2026-06-25T12:21:35.939370+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 도로 전면 통제중이오니 교통정보 확인 및 인근 차량은 우회바랍니다.[종로구],2026-06-25 10:18:26
2026-06-25T12:21:35.939370+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 일부 도로 통제되오니 교통정보 확인 바랍니다.[종로구],2026-06-25 08:25:15
2026-06-25T12:21:35.939370+09:00,보신각,보신각,POI010,KEY_3,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 도로 전면 통제중이오니 교통정보 확인 및 인근 차량은 우회바랍니다.[종로구],2026-06-25 10:18:26
2026-06-25T12:21:35.939370+09:00,보신각,보신각,POI010,KEY_3,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 일부 도로 통제되오니 교통정보 확인 바랍니다.[종로구],2026-06-25 08:25:15
2026-06-25T12:21:35.939370+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 도로 전면 통제중이오니 교통정보 확인 및 인근 차량은 우회바랍니다.[종로구],2026-06-25 10:18:26
2026-06-25T12:21:35.939370+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 일부 도로 통제되오니 교통정보 확인 바랍니다.[종로구],2026-06-25 08:25:15
2026-06-25T12:21:35.939370+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 도로 전면 통제중이오니 교통정보 확인 및 인근 차량은 우회바랍니다.[종로구],2026-06-25 10:18:26
2026-06-25T12:21:35.939370+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 일부 도로 통제되오니 교통정보 확인 바랍니다.[종로구],2026-06-25 08:25:15
2026-06-25T12:21:35.939370+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 도로 전면 통제중이오니 교통정보 확인 및 인근 차량은 우회바랍니다.[종로구],2026-06-25 10:18:26
2026-06-25T12:21:35.939370+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 일부 도로 통제되오니 교통정보 확인 바랍니다.[종로구],2026-06-25 08:25:15
2026-06-25T12:21:35.939370+09:00,광화문광장,광화문광장,POI088,KEY_4,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 도로 전면 통제중이오니 교통정보 확인 및 인근 차량은 우회바랍니다.[종로구],2026-06-25 10:18:26
2026-06-25T12:21:35.939370+09:00,광화문광장,광화문광장,POI088,KEY_4,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 일부 도로 통제되오니 교통정보 확인 바랍니다.[종로구],2026-06-25 08:25:15
2026-06-25T12:21:35.939370+09:00,송현녹지광장,송현녹지광장,POI129,KEY_2,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 도로 전면 통제중이오니 교통정보 확인 및 인근 차량은 우회바랍니다.[종로구],2026-06-25 10:18:26
2026-06-25T12:21:35.939370+09:00,송현녹지광장,송현녹지광장,POI129,KEY_2,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 일부 도로 통제되오니 교통정보 확인 바랍니다.[종로구],2026-06-25 08:25:15
2026-06-25T12:21:35.939370+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 도로 전면 통제중이오니 교통정보 확인 및 인근 차량은 우회바랍니다.[종로구],2026-06-25 10:18:26
2026-06-25T12:21:35.939370+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 일부 도로 통제되오니 교통정보 확인 바랍니다.[종로구],2026-06-25 08:25:15
2026-06-25T12:21:35.939370+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 도로 전면 통제중이오니 교통정보 확인 및 인근 차량은 우회바랍니다.[종로구],2026-06-25 10:18:26
2026-06-25T12:21:35.939370+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,기타,안전안내,금일 월드컵 거리응원 행사로 인해 광화문광장 일대 혼잡. 광화문삼거리~세종대로사거리 일부 도로 통제되오니 교통정보 확인 바랍니다.[종로구],2026-06-25 08:25:15
