fetched_at,place_name,AREA_NM,AREA_CD,_key_used,DST_SE_NM,EMRG_STEP_NM,MSG_CN,CRT_DT
2026-07-18T05:14:12.085101+09:00,경복궁,경복궁,POI008,KEY_1,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-18T05:14:12.085101+09:00,경복궁,경복궁,POI008,KEY_1,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-18T05:14:12.085101+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-18T05:14:12.085101+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-18T05:14:12.085101+09:00,보신각,보신각,POI010,KEY_3,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-18T05:14:12.085101+09:00,보신각,보신각,POI010,KEY_3,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-18T05:14:12.085101+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-18T05:14:12.085101+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-18T05:14:12.085101+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-18T05:14:12.085101+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-18T05:14:12.085101+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-18T05:14:12.085101+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-18T05:14:12.085101+09:00,강서한강공원,강서한강공원,POI085,KEY_1,호우,안전안내,현재 강서구 일대 많은 비가 내리고 있으니 침수 피해가 없도록 대비해주십시오.[강서구],2026-07-18 04:49:55
2026-07-18T05:14:12.085101+09:00,강서한강공원,강서한강공원,POI085,KEY_1,,긴급재난,04:29 강서구 가양제1동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:30:29
2026-07-18T05:14:12.085101+09:00,강서한강공원,강서한강공원,POI085,KEY_1,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-18T05:14:12.085101+09:00,고척돔,고척돔,POI086,KEY_2,홍수,안전안내,"오늘 04:50 목감천 서울시(너부대교)지점 홍수주의보. 피해에 대비 바랍니다. 내 위치, 침수우려지역 확인 vo.la/ne3D9v [한강홍수통제소]",2026-07-18 04:48:30
2026-07-18T05:14:12.085101+09:00,고척돔,고척돔,POI086,KEY_2,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-18T05:14:12.085101+09:00,광화문광장,광화문광장,POI088,KEY_4,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-18T05:14:12.085101+09:00,광화문광장,광화문광장,POI088,KEY_4,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-18T05:14:12.085101+09:00,송현녹지광장,송현녹지광장,POI129,KEY_2,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-18T05:14:12.085101+09:00,송현녹지광장,송현녹지광장,POI129,KEY_2,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-18T05:14:12.085101+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-18T05:14:12.085101+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-18T05:14:12.085101+09:00,김포공항,김포공항,POI061,KEY_1,호우,안전안내,현재 강서구 일대 많은 비가 내리고 있으니 침수 피해가 없도록 대비해주십시오.[강서구],2026-07-18 04:49:55
2026-07-18T05:14:12.085101+09:00,김포공항,김포공항,POI061,KEY_1,,긴급재난,04:29 강서구 가양제1동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:30:29
2026-07-18T05:14:12.085101+09:00,김포공항,김포공항,POI061,KEY_1,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-18T05:14:12.085101+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-18T05:14:12.085101+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-18T05:14:12.085101+09:00,서촌,서촌,POI067,KEY_3,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-18T05:14:12.085101+09:00,서촌,서촌,POI067,KEY_3,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
