fetched_at,place_name,AREA_NM,AREA_CD,_key_used,DST_SE_NM,EMRG_STEP_NM,MSG_CN,CRT_DT
2026-07-19T00:07:15.811765+09:00,신도림역,신도림역,POI038,KEY_3,홍수,안전안내,"오늘 04:50 목감천 서울시(너부대교)지점 홍수주의보. 피해에 대비 바랍니다. 내 위치, 침수우려지역 확인 vo.la/ne3D9v [한강홍수통제소]",2026-07-18 04:48:30
2026-07-19T00:07:15.811765+09:00,신도림역,신도림역,POI038,KEY_3,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,산사태,안전안내,"오늘 새벽부터 많은 비가 내리고 있습니다. 산림내 입산은 금지하여 주시고, 산사태 전조증상이 나타나면 안전한 곳으로 대피하여 주시기 바랍니다. [마포구청]",2026-07-18 07:44:47
2026-07-19T00:07:15.811765+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,쌍문역,쌍문역,POI070,KEY_3,산사태,안전안내,"오늘 06:08분 도봉동, 방학동, 쌍문동  지역, 산사태 예비경보 발령, 입산 및 산림 접근금지,,산사태 위험징후 시 안전한 곳으로 신속히 대피하세요[도봉구청]",2026-07-18 06:21:03
2026-07-19T00:07:15.811765+09:00,쌍문역,쌍문역,POI070,KEY_3,산사태,안전안내,"오늘 06:08분 도봉동, 방학동, 쌍문동  지역, 산사태 예비경보 발령, 입산 및 산림 접근금지,,산사태 위험징후 시 안전한 곳으로 신속히 대피하세요[도봉구청]",2026-07-18 06:20:36
2026-07-19T00:07:15.811765+09:00,쌍문역,쌍문역,POI070,KEY_3,산사태,안전안내,"오늘 06:08분 도봉동, 방학동, 쌍문동  지역, 산사태 예비경보 발령, 입산 및 산림 접근금지,,산사태 위험징후 시 안전한 곳으로 신속히 대피하세요[도봉구청]",2026-07-18 06:20:08
2026-07-19T00:07:15.811765+09:00,쌍문역,쌍문역,POI070,KEY_3,호우,안전안내,"오늘 04:00 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 04:04:04
2026-07-19T00:07:15.811765+09:00,연신내역,연신내역,POI043,KEY_2,호우,안전안내,"오늘 새벽부터 많은 비가 내리고 있으며, 오전까지 많은 비가 예상됩니다. 불광천 등 하천변 출입은 자제하시고, 지하공간 침수시 안전한 곳으로 이동하십시오. [은평구]",2026-07-18 06:23:27
2026-07-19T00:07:15.811765+09:00,연신내역,연신내역,POI043,KEY_2,산사태,안전안내,"은평구 일대 많은 비로 산사태 주의보 발령되었으니, 산림 주변 야외활동 자제와 입산금지 등 안전에 유의하시기 바랍니다. [은평구]",2026-07-18 06:06:56
2026-07-19T00:07:15.811765+09:00,연신내역,연신내역,POI043,KEY_2,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-19T00:07:15.811765+09:00,연신내역,연신내역,POI043,KEY_2,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-19T00:07:15.811765+09:00,연신내역,연신내역,POI043,KEY_2,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,장한평역,장한평역,POI049,KEY_2,호우,안전안내,"금일 많은 비로 중랑천, 정릉천, 성북천이 침수되어 하천 통제중으로 안전사고 예방을 위해 출입을 금하여 주시기 바라며, 내일까지 지속적으로 비가 예보되어 있으니 등산로, 공사장 등 우천 시 위험 예상지역 방문을 자제하여 주시고 기상상황을 수시로 확인하시기 바랍니다.[동대문구]",2026-07-18 09:14:15
2026-07-19T00:07:15.811765+09:00,장한평역,장한평역,POI049,KEY_2,호우,안전안내,"오늘 04:00 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 04:04:04
2026-07-19T00:07:15.811765+09:00,합정역,합정역,POI053,KEY_2,산사태,안전안내,"오늘 새벽부터 많은 비가 내리고 있습니다. 산림내 입산은 금지하여 주시고, 산사태 전조증상이 나타나면 안전한 곳으로 대피하여 주시기 바랍니다. [마포구청]",2026-07-18 07:44:47
2026-07-19T00:07:15.811765+09:00,합정역,합정역,POI053,KEY_2,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,혜화역,혜화역,POI054,KEY_3,,긴급재난,04:47 은평구 진관동 인근 50mm/h 이상 강한 비로 침수 등 우려(국민행동요령: cbs02.kma.go.kr) Heavy rain [기상청],2026-07-18 04:48:19
2026-07-19T00:07:15.811765+09:00,혜화역,혜화역,POI054,KEY_3,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,홍대입구역(2호선),홍대입구역(2호선),POI055,KEY_4,산사태,안전안내,"오늘 새벽부터 많은 비가 내리고 있습니다. 산림내 입산은 금지하여 주시고, 산사태 전조증상이 나타나면 안전한 곳으로 대피하여 주시기 바랍니다. [마포구청]",2026-07-18 07:44:47
2026-07-19T00:07:15.811765+09:00,홍대입구역(2호선),홍대입구역(2호선),POI055,KEY_4,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,회기역,회기역,POI056,KEY_1,호우,안전안내,"금일 많은 비로 중랑천, 정릉천, 성북천이 침수되어 하천 통제중으로 안전사고 예방을 위해 출입을 금하여 주시기 바라며, 내일까지 지속적으로 비가 예보되어 있으니 등산로, 공사장 등 우천 시 위험 예상지역 방문을 자제하여 주시고 기상상황을 수시로 확인하시기 바랍니다.[동대문구]",2026-07-18 09:14:15
