fetched_at,place_name,AREA_NM,AREA_CD,_key_used,DST_SE_NM,EMRG_STEP_NM,MSG_CN,CRT_DT
2026-08-26T12:16:16.317944+09:00,고척돔,고척돔,POI086,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T12:16:16.317944+09:00,고척돔,고척돔,POI086,KEY_2,화재,안전안내,"시흥시 과림동 686 고물상 화재로 연기와 타는 냄새 유입 중, 인근 주민은 창문을 닫는 등 안전에 유의 하시기 바랍니다. [구로구]",2026-08-26 03:05:41
2026-08-26T12:16:16.317944+09:00,양화한강공원,양화한강공원,POI103,KEY_1,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T12:16:16.317944+09:00,양화한강공원,양화한강공원,POI103,KEY_1,화재,안전안내,"오늘 05:33 신길동 아파트 화재로 신길역,대방역에서 → 대신시장 방향 도로가 복잡 하오니. 차량은 우회 하시기 바랍니다. [영등포구]",2026-08-26 07:31:35
2026-08-26T12:16:16.317944+09:00,여의도한강공원,여의도한강공원,POI105,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T12:16:16.317944+09:00,여의도한강공원,여의도한강공원,POI105,KEY_3,화재,안전안내,"오늘 05:33 신길동 아파트 화재로 신길역,대방역에서 → 대신시장 방향 도로가 복잡 하오니. 차량은 우회 하시기 바랍니다. [영등포구]",2026-08-26 07:31:35
2026-08-26T12:16:16.317944+09:00,여의서로,여의서로,POI126,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T12:16:16.317944+09:00,여의서로,여의서로,POI126,KEY_4,화재,안전안내,"오늘 05:33 신길동 아파트 화재로 신길역,대방역에서 → 대신시장 방향 도로가 복잡 하오니. 차량은 우회 하시기 바랍니다. [영등포구]",2026-08-26 07:31:35
2026-08-26T12:16:16.317944+09:00,여의도,여의도,POI072,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T12:16:16.317944+09:00,여의도,여의도,POI072,KEY_4,화재,안전안내,"오늘 05:33 신길동 아파트 화재로 신길역,대방역에서 → 대신시장 방향 도로가 복잡 하오니. 차량은 우회 하시기 바랍니다. [영등포구]",2026-08-26 07:31:35
2026-08-26T12:16:16.317944+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T12:16:16.317944+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,화재,안전안내,"오늘 05:33 신길동 아파트 화재로 신길역,대방역에서 → 대신시장 방향 도로가 복잡 하오니. 차량은 우회 하시기 바랍니다. [영등포구]",2026-08-26 07:31:35
2026-08-26T12:16:16.317944+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T12:16:16.317944+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,화재,안전안내,"시흥시 과림동 686 고물상 화재로 연기와 타는 냄새 유입 중, 인근 주민은 창문을 닫는 등 안전에 유의 하시기 바랍니다. [구로구]",2026-08-26 03:05:41
2026-08-26T12:16:16.317944+09:00,구로역,구로역,POI020,KEY_1,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T12:16:16.317944+09:00,구로역,구로역,POI020,KEY_1,화재,안전안내,"시흥시 과림동 686 고물상 화재로 연기와 타는 냄새 유입 중, 인근 주민은 창문을 닫는 등 안전에 유의 하시기 바랍니다. [구로구]",2026-08-26 03:05:41
2026-08-26T12:16:16.317944+09:00,대림역,대림역,POI023,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T12:16:16.317944+09:00,대림역,대림역,POI023,KEY_3,화재,안전안내,"오늘 05:33 신길동 아파트 화재로 신길역,대방역에서 → 대신시장 방향 도로가 복잡 하오니. 차량은 우회 하시기 바랍니다. [영등포구]",2026-08-26 07:31:35
2026-08-26T12:16:16.317944+09:00,신도림역,신도림역,POI038,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T12:16:16.317944+09:00,신도림역,신도림역,POI038,KEY_3,화재,안전안내,"시흥시 과림동 686 고물상 화재로 연기와 타는 냄새 유입 중, 인근 주민은 창문을 닫는 등 안전에 유의 하시기 바랍니다. [구로구]",2026-08-26 03:05:41
2026-08-26T12:16:16.317944+09:00,연신내역,연신내역,POI043,KEY_2,폭염,안전안내,"연일 무더운 날씨가 계속되고 있습니다. ▲야외활동 시 신체 노출 최소화 ▲무더위 취약 시간대 실외작업, 영농작업 등 자제 ▲에어컨 실외기 확인(먼지 제거, 통풍공간 확보) ▲충분한 수분섭취와 휴식 등 건강관리에 유의하시기 바랍니다. https://url.kr/2llf7x [은평구]",2026-08-26 11:21:22
2026-08-26T12:16:16.317944+09:00,연신내역,연신내역,POI043,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T13:52:08.942720+09:00,고척돔,고척돔,POI086,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T13:52:08.942720+09:00,고척돔,고척돔,POI086,KEY_2,화재,안전안내,"시흥시 과림동 686 고물상 화재로 연기와 타는 냄새 유입 중, 인근 주민은 창문을 닫는 등 안전에 유의 하시기 바랍니다. [구로구]",2026-08-26 03:05:41
2026-08-26T13:52:08.942720+09:00,양화한강공원,양화한강공원,POI103,KEY_1,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T13:52:08.942720+09:00,양화한강공원,양화한강공원,POI103,KEY_1,화재,안전안내,"오늘 05:33 신길동 아파트 화재로 신길역,대방역에서 → 대신시장 방향 도로가 복잡 하오니. 차량은 우회 하시기 바랍니다. [영등포구]",2026-08-26 07:31:35
2026-08-26T13:52:08.942720+09:00,여의도한강공원,여의도한강공원,POI105,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T13:52:08.942720+09:00,여의도한강공원,여의도한강공원,POI105,KEY_3,화재,안전안내,"오늘 05:33 신길동 아파트 화재로 신길역,대방역에서 → 대신시장 방향 도로가 복잡 하오니. 차량은 우회 하시기 바랍니다. [영등포구]",2026-08-26 07:31:35
2026-08-26T13:52:08.942720+09:00,여의서로,여의서로,POI126,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T13:52:08.942720+09:00,여의서로,여의서로,POI126,KEY_4,화재,안전안내,"오늘 05:33 신길동 아파트 화재로 신길역,대방역에서 → 대신시장 방향 도로가 복잡 하오니. 차량은 우회 하시기 바랍니다. [영등포구]",2026-08-26 07:31:35
2026-08-26T13:52:08.942720+09:00,여의도,여의도,POI072,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T13:52:08.942720+09:00,여의도,여의도,POI072,KEY_4,화재,안전안내,"오늘 05:33 신길동 아파트 화재로 신길역,대방역에서 → 대신시장 방향 도로가 복잡 하오니. 차량은 우회 하시기 바랍니다. [영등포구]",2026-08-26 07:31:35
2026-08-26T13:52:08.942720+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T13:52:08.942720+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,화재,안전안내,"오늘 05:33 신길동 아파트 화재로 신길역,대방역에서 → 대신시장 방향 도로가 복잡 하오니. 차량은 우회 하시기 바랍니다. [영등포구]",2026-08-26 07:31:35
2026-08-26T13:52:08.942720+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,폭염,안전안내,"가산,시흥,독산동 전역 무더운 날씨가 계속되고 있습니다.▲한낮 야외활동 자제 ▲충분한 수분 섭취 ▲어르신 안부 확인 등 건강 관리에 유의하시기 바랍니다.[금천구]",2026-08-26 13:00:35
2026-08-26T13:52:08.942720+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T13:52:08.942720+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T13:52:08.942720+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,화재,안전안내,"시흥시 과림동 686 고물상 화재로 연기와 타는 냄새 유입 중, 인근 주민은 창문을 닫는 등 안전에 유의 하시기 바랍니다. [구로구]",2026-08-26 03:05:41
2026-08-26T13:52:08.942720+09:00,구로역,구로역,POI020,KEY_1,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T13:52:08.942720+09:00,구로역,구로역,POI020,KEY_1,화재,안전안내,"시흥시 과림동 686 고물상 화재로 연기와 타는 냄새 유입 중, 인근 주민은 창문을 닫는 등 안전에 유의 하시기 바랍니다. [구로구]",2026-08-26 03:05:41
2026-08-26T13:52:08.942720+09:00,대림역,대림역,POI023,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T13:52:08.942720+09:00,대림역,대림역,POI023,KEY_3,화재,안전안내,"오늘 05:33 신길동 아파트 화재로 신길역,대방역에서 → 대신시장 방향 도로가 복잡 하오니. 차량은 우회 하시기 바랍니다. [영등포구]",2026-08-26 07:31:35
2026-08-26T13:52:08.942720+09:00,신도림역,신도림역,POI038,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
2026-08-26T13:52:08.942720+09:00,신도림역,신도림역,POI038,KEY_3,화재,안전안내,"시흥시 과림동 686 고물상 화재로 연기와 타는 냄새 유입 중, 인근 주민은 창문을 닫는 등 안전에 유의 하시기 바랍니다. [구로구]",2026-08-26 03:05:41
2026-08-26T13:52:08.942720+09:00,연신내역,연신내역,POI043,KEY_2,폭염,안전안내,"연일 무더운 날씨가 계속되고 있습니다. ▲야외활동 시 신체 노출 최소화 ▲무더위 취약 시간대 실외작업, 영농작업 등 자제 ▲에어컨 실외기 확인(먼지 제거, 통풍공간 확보) ▲충분한 수분섭취와 휴식 등 건강관리에 유의하시기 바랍니다. https://url.kr/2llf7x [은평구]",2026-08-26 11:21:22
2026-08-26T13:52:08.942720+09:00,연신내역,연신내역,POI043,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염 시 행동요령은 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-26 11:00:18
