fetched_at,place_name,AREA_NM,AREA_CD,_key_used,DST_SE_NM,EMRG_STEP_NM,MSG_CN,CRT_DT
2026-08-15T00:03:17.323710+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,기타,안전안내,오늘 18:50경 서교동 325-25 일대 발생한 정전은 22:40경 복구완료되었습니다.[마포구],2026-08-14 22:49:26
2026-08-15T00:03:17.323710+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,정전,안전안내,오늘 18:52경 서교동 325-25 주변 고압선 단절로 인한 정전 발생. 복구까지 3시간 소요예상. 인근 주민은 안전에 유의하세요. [마포구],2026-08-14 20:18:52
2026-08-15T00:03:17.323710+09:00,난지한강공원,난지한강공원,POI090,KEY_2,기타,안전안내,오늘 18:50경 서교동 325-25 일대 발생한 정전은 22:40경 복구완료되었습니다.[마포구],2026-08-14 22:49:26
2026-08-15T00:03:17.323710+09:00,난지한강공원,난지한강공원,POI090,KEY_2,정전,안전안내,오늘 18:52경 서교동 325-25 주변 고압선 단절로 인한 정전 발생. 복구까지 3시간 소요예상. 인근 주민은 안전에 유의하세요. [마포구],2026-08-14 20:18:52
2026-08-15T00:03:17.323710+09:00,망원한강공원,망원한강공원,POI094,KEY_2,기타,안전안내,오늘 18:50경 서교동 325-25 일대 발생한 정전은 22:40경 복구완료되었습니다.[마포구],2026-08-14 22:49:26
2026-08-15T00:03:17.323710+09:00,망원한강공원,망원한강공원,POI094,KEY_2,정전,안전안내,오늘 18:52경 서교동 325-25 주변 고압선 단절로 인한 정전 발생. 복구까지 3시간 소요예상. 인근 주민은 안전에 유의하세요. [마포구],2026-08-14 20:18:52
2026-08-15T00:03:17.323710+09:00,월드컵공원,월드컵공원,POI106,KEY_2,기타,안전안내,오늘 18:50경 서교동 325-25 일대 발생한 정전은 22:40경 복구완료되었습니다.[마포구],2026-08-14 22:49:26
2026-08-15T00:03:17.323710+09:00,월드컵공원,월드컵공원,POI106,KEY_2,정전,안전안내,오늘 18:52경 서교동 325-25 주변 고압선 단절로 인한 정전 발생. 복구까지 3시간 소요예상. 인근 주민은 안전에 유의하세요. [마포구],2026-08-14 20:18:52
2026-08-15T00:03:17.323710+09:00,연남동,연남동,POI073,KEY_1,기타,안전안내,오늘 18:50경 서교동 325-25 일대 발생한 정전은 22:40경 복구완료되었습니다.[마포구],2026-08-14 22:49:26
2026-08-15T00:03:17.323710+09:00,연남동,연남동,POI073,KEY_1,정전,안전안내,오늘 18:52경 서교동 325-25 주변 고압선 단절로 인한 정전 발생. 복구까지 3시간 소요예상. 인근 주민은 안전에 유의하세요. [마포구],2026-08-14 20:18:52
2026-08-15T00:03:17.323710+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,기타,안전안내,오늘 18:50경 서교동 325-25 일대 발생한 정전은 22:40경 복구완료되었습니다.[마포구],2026-08-14 22:49:26
2026-08-15T00:03:17.323710+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정전,안전안내,오늘 18:52경 서교동 325-25 주변 고압선 단절로 인한 정전 발생. 복구까지 3시간 소요예상. 인근 주민은 안전에 유의하세요. [마포구],2026-08-14 20:18:52
2026-08-15T00:03:17.323710+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,기타,안전안내,오늘 18:50경 서교동 325-25 일대 발생한 정전은 22:40경 복구완료되었습니다.[마포구],2026-08-14 22:49:26
2026-08-15T00:03:17.323710+09:00,신촌·이대역,신촌·이대역,POI040,KEY_2,정전,안전안내,오늘 18:52경 서교동 325-25 주변 고압선 단절로 인한 정전 발생. 복구까지 3시간 소요예상. 인근 주민은 안전에 유의하세요. [마포구],2026-08-14 20:18:52
2026-08-15T00:03:17.323710+09:00,합정역,합정역,POI053,KEY_2,기타,안전안내,오늘 18:50경 서교동 325-25 일대 발생한 정전은 22:40경 복구완료되었습니다.[마포구],2026-08-14 22:49:26
2026-08-15T00:03:17.323710+09:00,합정역,합정역,POI053,KEY_2,정전,안전안내,오늘 18:52경 서교동 325-25 주변 고압선 단절로 인한 정전 발생. 복구까지 3시간 소요예상. 인근 주민은 안전에 유의하세요. [마포구],2026-08-14 20:18:52
2026-08-15T00:03:17.323710+09:00,홍대입구역(2호선),홍대입구역(2호선),POI055,KEY_4,기타,안전안내,오늘 18:50경 서교동 325-25 일대 발생한 정전은 22:40경 복구완료되었습니다.[마포구],2026-08-14 22:49:26
2026-08-15T00:03:17.323710+09:00,홍대입구역(2호선),홍대입구역(2호선),POI055,KEY_4,정전,안전안내,오늘 18:52경 서교동 325-25 주변 고압선 단절로 인한 정전 발생. 복구까지 3시간 소요예상. 인근 주민은 안전에 유의하세요. [마포구],2026-08-14 20:18:52
