fetched_at,place_name,AREA_NM,AREA_CD,_key_used,DST_SE_NM,EMRG_STEP_NM,MSG_CN,CRT_DT
2026-08-10T11:29:15.720847+09:00,고척돔,고척돔,POI086,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-10 11:00:39
2026-08-10T11:29:15.720847+09:00,고척돔,고척돔,POI086,KEY_2,호우,안전안내,오늘 10:00 서울남부구치소 인근에서 훈련 간 폭음탄과 공포탄 사용으로 굉음 및 소음이 발생할 수 있으니 인근 주민께서는 소음 발생에 양해 부탁드립니다. [구로구],2026-08-10 10:03:57
2026-08-10T11:29:15.720847+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-10 11:00:39
2026-08-10T11:29:15.720847+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,호우,안전안내,오늘 10:00 서울남부구치소 인근에서 훈련 간 폭음탄과 공포탄 사용으로 굉음 및 소음이 발생할 수 있으니 인근 주민께서는 소음 발생에 양해 부탁드립니다. [구로구],2026-08-10 10:03:57
2026-08-10T11:29:15.720847+09:00,구로역,구로역,POI020,KEY_1,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-10 11:00:39
2026-08-10T11:29:15.720847+09:00,구로역,구로역,POI020,KEY_1,호우,안전안내,오늘 10:00 서울남부구치소 인근에서 훈련 간 폭음탄과 공포탄 사용으로 굉음 및 소음이 발생할 수 있으니 인근 주민께서는 소음 발생에 양해 부탁드립니다. [구로구],2026-08-10 10:03:57
2026-08-10T11:29:15.720847+09:00,신도림역,신도림역,POI038,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-10 11:00:39
2026-08-10T11:29:15.720847+09:00,신도림역,신도림역,POI038,KEY_3,호우,안전안내,오늘 10:00 서울남부구치소 인근에서 훈련 간 폭음탄과 공포탄 사용으로 굉음 및 소음이 발생할 수 있으니 인근 주민께서는 소음 발생에 양해 부탁드립니다. [구로구],2026-08-10 10:03:57
2026-08-10T15:19:19.448140+09:00,고척돔,고척돔,POI086,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-10 11:00:39
2026-08-10T15:19:19.448140+09:00,고척돔,고척돔,POI086,KEY_2,호우,안전안내,오늘 10:00 서울남부구치소 인근에서 훈련 간 폭음탄과 공포탄 사용으로 굉음 및 소음이 발생할 수 있으니 인근 주민께서는 소음 발생에 양해 부탁드립니다. [구로구],2026-08-10 10:03:57
2026-08-10T15:19:19.448140+09:00,청량리 제기동 일대 전통시장,청량리 제기동 일대 전통시장,POI081,KEY_2,폭염,안전안내,폭염 지속으로 온열질환 발생 우려 ▲폭염 행동요령을 준수하여 건강 및 안전 관리에 유의하시기 바랍니다. https://vo.la/gumxBS8 [동대문구],2026-08-10 14:00:07
2026-08-10T15:19:19.448140+09:00,청량리 제기동 일대 전통시장,청량리 제기동 일대 전통시장,POI081,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-10 11:00:39
2026-08-10T15:19:19.448140+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-10 11:00:39
2026-08-10T15:19:19.448140+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,호우,안전안내,오늘 10:00 서울남부구치소 인근에서 훈련 간 폭음탄과 공포탄 사용으로 굉음 및 소음이 발생할 수 있으니 인근 주민께서는 소음 발생에 양해 부탁드립니다. [구로구],2026-08-10 10:03:57
2026-08-10T15:19:19.448140+09:00,구로역,구로역,POI020,KEY_1,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-10 11:00:39
2026-08-10T15:19:19.448140+09:00,구로역,구로역,POI020,KEY_1,호우,안전안내,오늘 10:00 서울남부구치소 인근에서 훈련 간 폭음탄과 공포탄 사용으로 굉음 및 소음이 발생할 수 있으니 인근 주민께서는 소음 발생에 양해 부탁드립니다. [구로구],2026-08-10 10:03:57
2026-08-10T15:19:19.448140+09:00,신도림역,신도림역,POI038,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-10 11:00:39
2026-08-10T15:19:19.448140+09:00,신도림역,신도림역,POI038,KEY_3,호우,안전안내,오늘 10:00 서울남부구치소 인근에서 훈련 간 폭음탄과 공포탄 사용으로 굉음 및 소음이 발생할 수 있으니 인근 주민께서는 소음 발생에 양해 부탁드립니다. [구로구],2026-08-10 10:03:57
2026-08-10T15:19:19.448140+09:00,장한평역,장한평역,POI049,KEY_2,폭염,안전안내,폭염 지속으로 온열질환 발생 우려 ▲폭염 행동요령을 준수하여 건강 및 안전 관리에 유의하시기 바랍니다. https://vo.la/gumxBS8 [동대문구],2026-08-10 14:00:07
2026-08-10T15:19:19.448140+09:00,장한평역,장한평역,POI049,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-10 11:00:39
2026-08-10T15:19:19.448140+09:00,회기역,회기역,POI056,KEY_1,폭염,안전안내,폭염 지속으로 온열질환 발생 우려 ▲폭염 행동요령을 준수하여 건강 및 안전 관리에 유의하시기 바랍니다. https://vo.la/gumxBS8 [동대문구],2026-08-10 14:00:07
2026-08-10T15:19:19.448140+09:00,회기역,회기역,POI056,KEY_1,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-10 11:00:39
