fetched_at,place_name,AREA_NM,AREA_CD,_key_used,DST_SE_NM,EMRG_STEP_NM,MSG_CN,CRT_DT
2026-08-02T12:45:30.867201+09:00,경복궁,경복궁,POI008,KEY_1,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-02 10:14:33
2026-08-02T12:45:30.867201+09:00,경복궁,경복궁,POI008,KEY_1,폭염,안전안내,오늘 11:00 폭염경보. 야외 활동을 자제하세요. 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하세요. [행정안전부],2026-08-02 10:01:38
2026-08-02T12:45:30.867201+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-02 10:14:33
2026-08-02T12:45:30.867201+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,폭염,안전안내,오늘 11:00 폭염경보. 야외 활동을 자제하세요. 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하세요. [행정안전부],2026-08-02 10:01:38
2026-08-02T12:45:30.867201+09:00,보신각,보신각,POI010,KEY_3,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-02 10:14:33
2026-08-02T12:45:30.867201+09:00,보신각,보신각,POI010,KEY_3,폭염,안전안내,오늘 11:00 폭염경보. 야외 활동을 자제하세요. 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하세요. [행정안전부],2026-08-02 10:01:38
2026-08-02T12:45:30.867201+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-02 10:14:33
2026-08-02T12:45:30.867201+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,폭염,안전안내,오늘 11:00 폭염경보. 야외 활동을 자제하세요. 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하세요. [행정안전부],2026-08-02 10:01:38
2026-08-02T12:45:30.867201+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-02 10:14:33
2026-08-02T12:45:30.867201+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,폭염,안전안내,오늘 11:00 폭염경보. 야외 활동을 자제하세요. 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하세요. [행정안전부],2026-08-02 10:01:38
2026-08-02T12:45:30.867201+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,폭염,안전안내,"연일 무더위가 지속되고 있습니다. 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. [서울특별시]",2026-08-02 10:20:59
2026-08-02T12:45:30.867201+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,폭염,안전안내,오늘 11:00 폭염경보. 야외 활동을 자제하세요. 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하세요. [행정안전부],2026-08-02 10:01:38
2026-08-02T12:45:30.867201+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,폭염,안전안내,"연일 무더위가 지속되고 있습니다. 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. [서울특별시]",2026-08-02 10:20:59
