fetched_at,place_name,AREA_NM,AREA_CD,_key_used,DST_SE_NM,EMRG_STEP_NM,MSG_CN,CRT_DT
2026-06-16T17:18:13.448387+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,화재,안전안내,금일 15:12 영천시장(영천동 283 건물) 옥상 위 화재가 완진되었습니다. [서대문구],2026-06-16 15:21:16
2026-06-16T17:18:13.448387+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,화재,안전안내,"금일 14:34경 영천시장 옥상 위 가건물 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 연기 유입에 주의하시기 바랍니다. [서대문구]",2026-06-16 14:52:19
2026-06-16T17:18:13.448387+09:00,홍제폭포,홍제폭포,POI128,KEY_1,화재,안전안내,금일 15:12 영천시장(영천동 283 건물) 옥상 위 화재가 완진되었습니다. [서대문구],2026-06-16 15:21:16
2026-06-16T17:18:13.448387+09:00,홍제폭포,홍제폭포,POI128,KEY_1,화재,안전안내,"금일 14:34경 영천시장 옥상 위 가건물 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 연기 유입에 주의하시기 바랍니다. [서대문구]",2026-06-16 14:52:19
2026-06-16T17:18:13.448387+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,화재,안전안내,금일 15:12 영천시장(영천동 283 건물) 옥상 위 화재가 완진되었습니다. [서대문구],2026-06-16 15:21:16
2026-06-16T17:18:13.448387+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,화재,안전안내,"금일 14:34경 영천시장 옥상 위 가건물 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 연기 유입에 주의하시기 바랍니다. [서대문구]",2026-06-16 14:52:19
2026-06-16T17:18:13.448387+09:00,충정로역,충정로역,POI052,KEY_1,화재,안전안내,금일 15:12 영천시장(영천동 283 건물) 옥상 위 화재가 완진되었습니다. [서대문구],2026-06-16 15:21:16
2026-06-16T17:18:13.448387+09:00,충정로역,충정로역,POI052,KEY_1,화재,안전안내,"금일 14:34경 영천시장 옥상 위 가건물 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 연기 유입에 주의하시기 바랍니다. [서대문구]",2026-06-16 14:52:19
2026-06-16T19:47:39.891040+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,화재,안전안내,금일 15:12 영천시장(영천동 283 건물) 옥상 위 화재가 완진되었습니다. [서대문구],2026-06-16 15:21:16
2026-06-16T19:47:39.891040+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,화재,안전안내,"금일 14:34경 영천시장 옥상 위 가건물 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 연기 유입에 주의하시기 바랍니다. [서대문구]",2026-06-16 14:52:19
2026-06-16T19:47:39.891040+09:00,홍제폭포,홍제폭포,POI128,KEY_1,화재,안전안내,금일 15:12 영천시장(영천동 283 건물) 옥상 위 화재가 완진되었습니다. [서대문구],2026-06-16 15:21:16
2026-06-16T19:47:39.891040+09:00,홍제폭포,홍제폭포,POI128,KEY_1,화재,안전안내,"금일 14:34경 영천시장 옥상 위 가건물 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 연기 유입에 주의하시기 바랍니다. [서대문구]",2026-06-16 14:52:19
2026-06-16T19:47:39.891040+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,화재,안전안내,금일 15:12 영천시장(영천동 283 건물) 옥상 위 화재가 완진되었습니다. [서대문구],2026-06-16 15:21:16
2026-06-16T19:47:39.891040+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,화재,안전안내,"금일 14:34경 영천시장 옥상 위 가건물 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 연기 유입에 주의하시기 바랍니다. [서대문구]",2026-06-16 14:52:19
2026-06-16T19:47:39.891040+09:00,충정로역,충정로역,POI052,KEY_1,화재,안전안내,금일 15:12 영천시장(영천동 283 건물) 옥상 위 화재가 완진되었습니다. [서대문구],2026-06-16 15:21:16
2026-06-16T19:47:39.891040+09:00,충정로역,충정로역,POI052,KEY_1,화재,안전안내,"금일 14:34경 영천시장 옥상 위 가건물 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 연기 유입에 주의하시기 바랍니다. [서대문구]",2026-06-16 14:52:19
2026-06-16T21:44:20.478978+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,화재,안전안내,금일 15:12 영천시장(영천동 283 건물) 옥상 위 화재가 완진되었습니다. [서대문구],2026-06-16 15:21:16
2026-06-16T21:44:20.478978+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,화재,안전안내,"금일 14:34경 영천시장 옥상 위 가건물 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 연기 유입에 주의하시기 바랍니다. [서대문구]",2026-06-16 14:52:19
2026-06-16T21:44:20.478978+09:00,홍제폭포,홍제폭포,POI128,KEY_1,화재,안전안내,금일 15:12 영천시장(영천동 283 건물) 옥상 위 화재가 완진되었습니다. [서대문구],2026-06-16 15:21:16
2026-06-16T21:44:20.478978+09:00,홍제폭포,홍제폭포,POI128,KEY_1,화재,안전안내,"금일 14:34경 영천시장 옥상 위 가건물 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 연기 유입에 주의하시기 바랍니다. [서대문구]",2026-06-16 14:52:19
2026-06-16T21:44:20.478978+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,화재,안전안내,금일 15:12 영천시장(영천동 283 건물) 옥상 위 화재가 완진되었습니다. [서대문구],2026-06-16 15:21:16
2026-06-16T21:44:20.478978+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,화재,안전안내,"금일 14:34경 영천시장 옥상 위 가건물 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 연기 유입에 주의하시기 바랍니다. [서대문구]",2026-06-16 14:52:19
2026-06-16T21:44:20.478978+09:00,충정로역,충정로역,POI052,KEY_1,화재,안전안내,금일 15:12 영천시장(영천동 283 건물) 옥상 위 화재가 완진되었습니다. [서대문구],2026-06-16 15:21:16
2026-06-16T21:44:20.478978+09:00,충정로역,충정로역,POI052,KEY_1,화재,안전안내,"금일 14:34경 영천시장 옥상 위 가건물 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 연기 유입에 주의하시기 바랍니다. [서대문구]",2026-06-16 14:52:19
