fetched_at,place_name,AREA_NM,AREA_CD,_key_used,DST_SE_NM,EMRG_STEP_NM,MSG_CN,CRT_DT
2026-05-31T19:48:11.170215+09:00,신도림역,신도림역,POI038,KEY_3,화재,안전안내,"오늘 19:24 신도림동 298-4 자동차판금공장에서 화재 발생. 차량은 건물 주변 도로를 우회하고, 건물 내 시민은 건물 밖으로 대피하세요. [구로구]",2026-05-31 19:46:28
2026-05-31T19:48:11.170215+09:00,신도림역,신도림역,POI038,KEY_3,화재,안전안내,"오늘 19:24 신도림동 298-4 자동차판금공장에서 화재 발생. 차량은 건물 주변 도로를 우회하고, 건물 내 시민은 건물 밖으로 대피하세요. [구로구]",2026-05-31 19:44:29
2026-05-31T20:41:18.622073+09:00,고척돔,고척돔,POI086,KEY_2,화재,안전안내,"오늘 19:24 신도림동 298-4 자동차판금공장에서 화재 발생. 차량은 건물 주변 도로를 우회하고, 건물 내 시민은 건물 밖으로 대피하세요. [구로구]",2026-05-31 19:46:28
2026-05-31T20:41:18.622073+09:00,고척돔,고척돔,POI086,KEY_2,화재,안전안내,"오늘 19:24 신도림동 298-4 자동차판금공장에서 화재 발생. 차량은 건물 주변 도로를 우회하고, 건물 내 시민은 건물 밖으로 대피하세요. [구로구]",2026-05-31 19:44:29
2026-05-31T20:41:18.622073+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,화재,안전안내,"오늘 19:24 신도림동 298-4 자동차판금공장에서 화재 발생. 차량은 건물 주변 도로를 우회하고, 건물 내 시민은 건물 밖으로 대피하세요. [구로구]",2026-05-31 19:46:28
2026-05-31T20:41:18.622073+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,화재,안전안내,"오늘 19:24 신도림동 298-4 자동차판금공장에서 화재 발생. 차량은 건물 주변 도로를 우회하고, 건물 내 시민은 건물 밖으로 대피하세요. [구로구]",2026-05-31 19:44:29
2026-05-31T20:41:18.622073+09:00,구로역,구로역,POI020,KEY_1,화재,안전안내,"오늘 19:24 신도림동 298-4 자동차판금공장에서 화재 발생. 차량은 건물 주변 도로를 우회하고, 건물 내 시민은 건물 밖으로 대피하세요. [구로구]",2026-05-31 19:46:28
2026-05-31T20:41:18.622073+09:00,구로역,구로역,POI020,KEY_1,화재,안전안내,"오늘 19:24 신도림동 298-4 자동차판금공장에서 화재 발생. 차량은 건물 주변 도로를 우회하고, 건물 내 시민은 건물 밖으로 대피하세요. [구로구]",2026-05-31 19:44:29
2026-05-31T20:41:18.622073+09:00,신도림역,신도림역,POI038,KEY_3,화재,안전안내,"오늘 19:24 신도림동 298-4 자동차판금공장에서 화재 발생. 차량은 건물 주변 도로를 우회하고, 건물 내 시민은 건물 밖으로 대피하세요. [구로구]",2026-05-31 19:46:28
2026-05-31T20:41:18.622073+09:00,신도림역,신도림역,POI038,KEY_3,화재,안전안내,"오늘 19:24 신도림동 298-4 자동차판금공장에서 화재 발생. 차량은 건물 주변 도로를 우회하고, 건물 내 시민은 건물 밖으로 대피하세요. [구로구]",2026-05-31 19:44:29
