fetched_at,place_name,AREA_NM,AREA_CD,_key_used,DST_SE_NM,EMRG_STEP_NM,MSG_CN,CRT_DT
2026-05-12T14:23:40.785219+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,교통통제,안전안내,"현재, 강북구 우이동 산 102-1 방학로 정의공주묘~북한산우이역 구간 양방향 도로가 복구되어 정상 운행됨을 알려드립니다. [강북구]",2026-05-12 14:02:44
2026-05-12T14:23:40.785219+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,기타,안전안내,"오늘 07:31 우이동 산 102-1(한국사회봉사회 버스정류장)앞 인근 도로 수목이 전도, 1시간 이상 차량 통행이 어려우니 우회 하시기 바랍니다.[강북구]",2026-05-12 08:41:07
2026-05-12T14:23:40.785219+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_2,교통통제,안전안내,금일 강북구 우이동 산102-1 전도된 수목 처리가 13:49경 완료되어 방학로 정의공주묘~북한산우이역 구간 양방향 도로가  정상운행됨을 알려드립니다.[도봉구],2026-05-12 13:53:52
2026-05-12T14:23:40.785219+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_2,기타,안전안내,"강북구 우이동 산102-1 수목이 도로에 전도되어, 방학로 정의공주묘~북한산우이역 구간 양방향 도로가 통제되고 있으니 우회하시기 바랍니다.[도봉구청]",2026-05-12 10:16:21
2026-05-12T14:23:40.785219+09:00,미아사거리역,미아사거리역,POI026,KEY_2,교통통제,안전안내,"현재, 강북구 우이동 산 102-1 방학로 정의공주묘~북한산우이역 구간 양방향 도로가 복구되어 정상 운행됨을 알려드립니다. [강북구]",2026-05-12 14:02:44
2026-05-12T14:23:40.785219+09:00,미아사거리역,미아사거리역,POI026,KEY_2,기타,안전안내,"오늘 07:31 우이동 산 102-1(한국사회봉사회 버스정류장)앞 인근 도로 수목이 전도, 1시간 이상 차량 통행이 어려우니 우회 하시기 바랍니다.[강북구]",2026-05-12 08:41:07
2026-05-12T14:23:40.785219+09:00,수유역,수유역,POI036,KEY_2,교통통제,안전안내,"현재, 강북구 우이동 산 102-1 방학로 정의공주묘~북한산우이역 구간 양방향 도로가 복구되어 정상 운행됨을 알려드립니다. [강북구]",2026-05-12 14:02:44
2026-05-12T14:23:40.785219+09:00,수유역,수유역,POI036,KEY_2,기타,안전안내,"오늘 07:31 우이동 산 102-1(한국사회봉사회 버스정류장)앞 인근 도로 수목이 전도, 1시간 이상 차량 통행이 어려우니 우회 하시기 바랍니다.[강북구]",2026-05-12 08:41:07
2026-05-12T14:23:40.785219+09:00,쌍문역,쌍문역,POI070,KEY_1,교통통제,안전안내,금일 강북구 우이동 산102-1 전도된 수목 처리가 13:49경 완료되어 방학로 정의공주묘~북한산우이역 구간 양방향 도로가  정상운행됨을 알려드립니다.[도봉구],2026-05-12 13:53:52
2026-05-12T14:23:40.785219+09:00,쌍문역,쌍문역,POI070,KEY_1,기타,안전안내,"강북구 우이동 산102-1 수목이 도로에 전도되어, 방학로 정의공주묘~북한산우이역 구간 양방향 도로가 통제되고 있으니 우회하시기 바랍니다.[도봉구청]",2026-05-12 10:16:21
