fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-05-23T00:14:04.547984+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,7,80000,90000,85.4,14.6,53.7,9.8,7.3,14.6,0.0,14.6,50.0,50.0,20260523 0000
2026-05-23T00:14:04.547984+09:00,보신각,보신각,POI010,KEY_3,한산한,15,750000,800000,71.6,28.4,0.0,25.8,54.1,16.3,3.9,0.0,100.0,0.0,20260523 0000
2026-05-23T00:14:04.547984+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,20000,30000,89.5,10.5,0.0,0.0,0.0,94.7,5.3,0.0,100.0,0.0,20260522 2320
2026-05-23T00:14:04.547984+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,보통,15,350000,400000,86.9,13.1,12.0,24.0,36.9,27.1,0.0,0.0,100.0,0.0,20260523 0000
2026-05-23T00:14:04.547984+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,32,1300000,1400000,47.0,53.0,0.0,17.0,51.7,21.5,9.7,0.0,83.7,16.3,20260523 0000
2026-05-23T00:14:04.547984+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,분주한,92,4100000,4200000,85.4,14.6,0.0,30.5,35.4,26.6,4.7,2.7,96.5,3.5,20260523 0000
2026-05-23T00:14:04.547984+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,보통,65,1600000,1700000,59.8,40.2,4.5,23.9,38.7,11.7,20.1,1.1,100.0,0.0,20260523 0000
2026-05-23T00:14:04.547984+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,보통,48,2000000,2100000,68.4,31.6,0.0,31.9,42.2,17.1,8.3,0.5,100.0,0.0,20260523 0000
2026-05-23T00:14:04.547984+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,바쁜,213,7000000,7100000,57.3,42.7,2.8,52.9,24.5,7.6,7.7,4.4,81.5,18.5,20260523 0000
2026-05-23T00:14:04.547984+09:00,가락시장,가락시장,POI058,KEY_2,한산한,6,50000,60000,71.7,28.3,0.0,0.0,19.8,75.0,2.4,2.8,97.7,2.3,20260522 2350
2026-05-23T00:14:04.547984+09:00,가로수길,가로수길,POI059,KEY_3,보통,23,1600000,1700000,64.0,36.0,0.0,36.5,37.9,13.0,11.0,1.6,68.7,31.3,20260523 0000
2026-05-23T00:14:04.547984+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,4,90000,100000,20.0,80.0,0.0,53.3,0.0,20.0,26.7,0.0,45.4,54.6,20260522 2340
2026-05-23T00:14:04.547984+09:00,김포공항,김포공항,POI061,KEY_1,한산한,4,10000,20000,60.0,40.0,0.0,0.0,100.0,0.0,0.0,0.0,26.3,73.7,20260522 2240
2026-05-23T00:14:04.547984+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,4,10000,20000,72.7,27.3,0.0,0.0,0.0,36.4,63.6,0.0,75.0,25.0,20260523 0000
2026-05-23T00:14:04.547984+09:00,노량진,노량진,POI063,KEY_3,보통,32,400000,450000,59.3,40.7,0.0,40.2,37.9,18.9,0.0,3.1,97.8,2.2,20260523 0000
2026-05-23T00:14:04.547984+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,8,30000,40000,54.5,45.5,0.0,21.2,24.2,33.3,12.1,9.1,100.0,0.0,20260522 2150
2026-05-23T00:14:04.547984+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,보통,9,600000,650000,97.3,2.7,0.0,24.6,73.7,0.0,1.8,0.0,80.1,19.9,20260522 2320
2026-05-23T00:14:04.547984+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,4,40000,50000,100.0,0.0,0.0,0.0,10.9,19.6,69.6,0.0,100.0,0.0,20260522 2320
2026-05-23T00:14:04.547984+09:00,서촌,서촌,POI067,KEY_3,한산한,9,90000,100000,43.2,56.8,0.0,26.3,8.4,58.9,0.0,6.3,100.0,0.0,20260523 0000
2026-05-23T00:14:04.547984+09:00,성수카페거리,성수카페거리,POI068,KEY_4,보통,18,1200000,1300000,57.3,42.7,0.0,28.6,15.4,28.1,20.7,7.2,96.9,3.1,20260523 0000
2026-05-23T00:14:04.547984+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,16,200000,250000,88.2,11.8,0.9,15.5,57.7,1.8,13.6,10.5,100.0,0.0,20260523 0000
2026-05-23T00:14:04.547984+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,4,40000,50000,0.0,100.0,0.0,87.0,0.0,13.0,0.0,0.0,100.0,0.0,20260523 0000
2026-05-23T00:14:04.547984+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,보통,33,3700000,3800000,88.1,11.9,0.0,57.9,19.9,15.8,6.1,0.1,75.5,24.5,20260523 0000
2026-05-23T00:14:04.547984+09:00,여의도,여의도,POI072,KEY_4,한산한,26,1500000,1600000,92.5,7.5,0.0,6.4,33.7,1.7,56.7,1.6,64.6,35.4,20260523 0000
2026-05-23T00:14:04.547984+09:00,연남동,연남동,POI073,KEY_1,보통,9,700000,750000,16.2,83.8,0.0,86.0,12.5,0.7,0.7,0.0,38.7,61.3,20260523 0000
2026-05-23T00:14:04.547984+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,보통,48,1300000,1400000,66.6,33.4,0.3,44.9,22.8,8.2,23.2,0.6,100.0,0.0,20260523 0000
2026-05-23T00:14:04.547984+09:00,용리단길,용리단길,POI076,KEY_3,보통,6,800000,850000,30.0,70.0,0.0,10.3,89.7,0.0,0.0,0.0,100.0,0.0,20260523 0000
2026-05-23T00:14:04.547984+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_4,분주한,32,1100000,1200000,87.7,12.3,0.0,26.6,65.0,2.8,5.6,0.0,89.5,10.5,20260523 0000
2026-05-23T00:14:04.547984+09:00,익선동,익선동,POI116,KEY_1,보통,34,1500000,1600000,68.5,31.5,0.0,32.8,56.5,9.2,1.5,0.0,100.0,0.0,20260523 0000
2026-05-23T00:14:04.547984+09:00,인사동,인사동,POI078,KEY_2,한산한,5,40000,50000,74.4,25.6,0.0,0.0,9.3,0.0,76.7,14.0,100.0,0.0,20260523 0000
