fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME,CMRCL_RSB
2026-09-26T03:32:15.768320+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,4,10000,20000,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,20260925 2300,
2026-09-26T03:32:15.768320+09:00,보신각,보신각,POI010,KEY_3,한산한,4,60000,70000,54.5,45.5,0.0,63.6,36.4,0.0,0.0,0.0,100.0,0.0,20260926 0220,
2026-09-26T03:32:15.768320+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,50000,60000,9.8,90.2,7.8,90.2,2.0,0.0,0.0,0.0,100.0,0.0,20260926 0100,
2026-09-26T03:32:15.768320+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,4,50000,60000,100.0,0.0,0.0,68.4,7.0,0.0,24.6,0.0,100.0,0.0,20260926 0300,
2026-09-26T03:32:15.768320+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,5,40000,50000,100.0,0.0,0.0,2.4,64.3,33.3,0.0,0.0,100.0,0.0,20260926 0310,
2026-09-26T03:32:15.768320+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,바쁜,62,2100000,2200000,88.2,11.8,0.0,22.8,67.2,6.9,0.0,3.2,83.8,16.2,20260926 0310,
2026-09-26T03:32:15.768320+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,한산한,4,40000,50000,23.3,76.7,0.0,23.3,41.9,0.0,34.9,0.0,100.0,0.0,20260926 0310,
2026-09-26T03:32:15.768320+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,5,200000,250000,100.0,0.0,0.0,21.7,78.3,0.0,0.0,0.0,72.3,27.7,20260926 0300,
2026-09-26T03:32:15.768320+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,81,1700000,1800000,66.6,33.4,14.2,65.7,18.3,1.4,0.0,0.5,100.0,0.0,20260926 0310,
2026-09-26T03:32:15.768320+09:00,가락시장,가락시장,POI058,KEY_2,한산한,7,300000,350000,28.1,71.9,0.0,0.0,0.6,57.5,0.0,41.9,100.0,0.0,20260925 2150,
2026-09-26T03:32:15.768320+09:00,가로수길,가로수길,POI059,KEY_3,한산한,4,20000,30000,49.7,50.3,0.0,92.8,7.2,0.0,0.0,0.0,100.0,0.0,20260926 0150,
2026-09-26T03:32:15.768320+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,4,90000,100000,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,20260925 2130,
2026-09-26T03:32:15.768320+09:00,김포공항,김포공항,POI061,KEY_1,한산한,4,70000,80000,42.9,57.1,0.0,62.9,0.0,0.0,37.1,0.0,100.0,0.0,20260925 2230,
2026-09-26T03:32:15.768320+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,4,40000,50000,100.0,0.0,0.0,0.0,0.0,88.1,11.9,0.0,100.0,0.0,20260925 2220,
2026-09-26T03:32:15.768320+09:00,노량진,노량진,POI063,KEY_3,한산한,5,20000,30000,50.0,50.0,35.7,21.4,0.0,0.0,0.0,42.9,100.0,0.0,20260926 0300,
2026-09-26T03:32:15.768320+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,5,150000,200000,17.4,82.6,0.0,21.7,0.0,0.0,78.3,0.0,100.0,0.0,20260925 1920,
