fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-06-18T01:25:41.128559+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,4,30000,40000,36.4,63.6,0.0,0.0,54.5,0.0,24.2,21.2,100.0,0.0,20260618 0110
2026-06-18T01:25:41.128559+09:00,보신각,보신각,POI010,KEY_3,한산한,5,10000,20000,100.0,0.0,0.0,14.3,57.1,0.0,0.0,28.6,100.0,0.0,20260618 0110
2026-06-18T01:25:41.128559+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,20000,30000,100.0,0.0,0.0,0.0,0.0,47.4,0.0,52.6,100.0,0.0,20260618 0110
2026-06-18T01:25:41.128559+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,17,70000,80000,77.9,22.1,0.0,28.6,46.8,6.5,18.2,0.0,100.0,0.0,20260618 0110
2026-06-18T01:25:41.128559+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,7,80000,90000,95.8,4.2,0.0,0.0,70.8,29.2,0.0,0.0,88.9,11.1,20260618 0100
2026-06-18T01:25:41.128559+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,한산한,6,250000,300000,77.0,23.0,0.0,12.6,87.4,0.0,0.0,0.0,100.0,0.0,20260618 0110
2026-06-18T01:25:41.128559+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,한산한,11,60000,70000,77.0,23.0,0.0,47.5,34.4,0.0,11.5,6.6,100.0,0.0,20260618 0110
2026-06-18T01:25:41.128559+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,23,250000,300000,82.4,17.6,0.0,31.6,29.0,6.6,13.2,19.5,100.0,0.0,20260618 0110
2026-06-18T01:25:41.128559+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,82,2200000,2300000,82.5,17.5,1.7,47.5,33.8,5.5,11.0,0.4,91.2,8.8,20260618 0110
2026-06-18T01:25:41.128559+09:00,가락시장,가락시장,POI058,KEY_2,한산한,5,250000,300000,1.0,99.0,0.0,0.0,1.0,0.0,0.0,99.0,71.1,28.9,20260618 0110
2026-06-18T01:25:41.128559+09:00,가로수길,가로수길,POI059,KEY_3,한산한,5,20000,30000,76.9,23.1,0.0,15.4,38.5,23.1,0.0,23.1,100.0,0.0,20260618 0110
2026-06-18T01:25:41.128559+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,5,10000,20000,78.9,21.1,5.3,0.0,57.9,0.0,36.8,0.0,100.0,0.0,20260617 2300
2026-06-18T01:25:41.128559+09:00,김포공항,김포공항,POI061,KEY_1,한산한,5,10000,20000,68.8,31.3,0.0,56.3,43.8,0.0,0.0,0.0,100.0,0.0,20260617 2300
2026-06-18T01:25:41.128559+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,4,40000,50000,70.8,29.2,0.0,29.2,70.8,0.0,0.0,0.0,100.0,0.0,20260618 0000
2026-06-18T01:25:41.128559+09:00,노량진,노량진,POI063,KEY_3,한산한,4,20000,30000,65.2,34.8,0.0,8.7,34.8,0.0,56.5,0.0,100.0,0.0,20260618 0110
2026-06-18T01:25:41.128559+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,5,40000,50000,100.0,0.0,0.0,0.0,46.2,53.8,0.0,0.0,57.4,42.6,20260617 2150
2026-06-18T01:25:41.128559+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,5,20000,30000,82.6,17.4,0.0,34.8,65.2,0.0,0.0,0.0,100.0,0.0,20260617 2340
2026-06-18T01:25:41.128559+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,4,30000,40000,75.0,25.0,12.5,0.0,0.0,37.5,50.0,0.0,100.0,0.0,20260617 2300
2026-06-18T01:25:41.128559+09:00,서촌,서촌,POI067,KEY_3,한산한,4,20000,30000,36.4,63.6,18.2,31.8,31.8,0.0,0.0,18.2,100.0,0.0,20260618 0100
2026-06-18T01:25:41.128559+09:00,성수카페거리,성수카페거리,POI068,KEY_4,한산한,5,50000,60000,70.8,29.2,0.0,29.2,62.5,0.0,8.3,0.0,85.7,14.3,20260618 0040
2026-06-18T01:25:41.128559+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,4,20000,30000,73.7,26.3,0.0,10.5,63.2,0.0,26.3,0.0,100.0,0.0,20260618 0100
2026-06-18T01:25:41.128559+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,5,20000,30000,25.0,75.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0,0.0,20260617 2350
2026-06-18T01:25:41.128559+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,한산한,4,350000,400000,71.4,28.6,0.0,49.6,8.0,0.0,42.4,0.0,100.0,0.0,20260618 0050
2026-06-18T01:25:41.128559+09:00,여의도,여의도,POI072,KEY_4,한산한,10,400000,450000,82.1,17.9,0.0,0.0,18.5,77.6,3.9,0.0,76.4,23.6,20260618 0110
2026-06-18T01:25:41.128559+09:00,연남동,연남동,POI073,KEY_1,한산한,6,50000,60000,58.1,41.9,0.0,4.7,14.0,41.9,39.5,0.0,100.0,0.0,20260618 0110
