fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-09-01T04:59:46.727347+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,4,40000,50000,100.0,0.0,0.0,0.0,40.9,0.0,0.0,59.1,100.0,0.0,20260901 0100
2026-09-01T04:59:46.727347+09:00,보신각,보신각,POI010,KEY_3,한산한,4,100000,150000,48.5,51.5,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,20260901 0010
2026-09-01T04:59:46.727347+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,20000,30000,70.0,30.0,0.0,0.0,0.0,45.0,25.0,30.0,100.0,0.0,20260901 0010
2026-09-01T04:59:46.727347+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,4,10000,20000,94.4,5.6,0.0,44.4,33.3,0.0,22.2,0.0,100.0,0.0,20260901 0440
2026-09-01T04:59:46.727347+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,5,50000,60000,100.0,0.0,0.0,8.0,0.0,20.0,0.0,72.0,100.0,0.0,20260901 0440
2026-09-01T04:59:46.727347+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,한산한,4,20000,30000,78.3,21.7,0.0,21.7,78.3,0.0,0.0,0.0,100.0,0.0,20260901 0430
2026-09-01T04:59:46.727347+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,7,50000,60000,77.2,22.8,0.0,28.1,63.2,8.8,0.0,0.0,100.0,0.0,20260901 0440
2026-09-01T04:59:46.727347+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,한산한,17,200000,250000,89.6,10.4,0.5,42.6,42.1,1.5,13.4,0.0,100.0,0.0,20260901 0440
2026-09-01T04:59:46.727347+09:00,가락시장,가락시장,POI058,KEY_2,한산한,7,100000,150000,43.5,56.5,0.0,0.0,0.0,1.1,98.9,0.0,73.6,26.4,20260901 0440
2026-09-01T04:59:46.727347+09:00,가로수길,가로수길,POI059,KEY_3,한산한,6,60000,70000,93.2,6.8,0.0,4.5,2.3,22.7,70.5,0.0,67.7,32.3,20260901 0210
