fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME,CMRCL_RSB
2026-06-29T00:37:27.976964+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,4,20000,30000,100.0,0.0,0.0,10.0,35.0,20.0,35.0,0.0,100.0,0.0,20260628 2350,
2026-06-29T00:37:27.976964+09:00,보신각,보신각,POI010,KEY_3,한산한,4,500000,550000,10.4,89.6,0.0,59.3,10.4,0.0,30.3,0.0,100.0,0.0,20260628 2340,
2026-06-29T00:37:27.976964+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,6,50000,60000,60.8,39.2,0.0,31.4,0.0,35.3,5.9,27.5,100.0,0.0,20260628 2240,
2026-06-29T00:37:27.976964+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,11,80000,90000,70.9,29.1,3.8,0.0,70.9,5.1,11.4,8.9,100.0,0.0,20260629 0000,
2026-06-29T00:37:27.976964+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,10,80000,90000,82.4,17.6,0.0,52.7,24.3,8.1,14.9,0.0,88.1,11.9,20260629 0000,
2026-06-29T00:37:27.976964+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,보통,35,800000,850000,70.5,29.5,0.0,53.9,33.6,5.6,7.0,0.0,98.6,1.4,20260629 0000,
2026-06-29T00:37:27.976964+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,보통,33,950000,1000000,63.0,37.0,0.0,34.6,51.7,4.8,7.2,1.7,95.9,4.1,20260629 0000,
2026-06-29T00:37:27.976964+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,19,80000,90000,55.8,44.2,0.0,15.6,53.2,18.2,10.4,2.6,89.5,10.5,20260629 0000,
2026-06-29T00:37:27.976964+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,109,2600000,2700000,62.8,37.2,3.2,59.6,26.1,2.1,4.9,4.2,99.7,0.3,20260629 0000,
2026-06-29T00:37:27.976964+09:00,가락시장,가락시장,POI058,KEY_2,한산한,4,150000,200000,100.0,0.0,0.0,0.0,0.0,96.0,4.0,0.0,100.0,0.0,20260629 0000,
2026-06-29T00:37:27.976964+09:00,가로수길,가로수길,POI059,KEY_3,한산한,6,60000,70000,79.4,20.6,0.0,0.0,20.6,72.1,7.4,0.0,100.0,0.0,20260629 0000,
2026-06-29T00:37:27.976964+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,4,20000,30000,66.7,33.3,0.0,66.7,0.0,33.3,0.0,0.0,100.0,0.0,20260628 2200,
2026-06-29T00:37:27.976964+09:00,김포공항,김포공항,POI061,KEY_1,보통,10,100000,150000,29.6,70.4,0.0,13.6,47.2,0.0,39.2,0.0,100.0,0.0,20260628 2200,
2026-06-29T00:37:27.976964+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,5,10000,20000,75.0,25.0,0.0,18.8,25.0,0.0,56.3,0.0,100.0,0.0,20260628 2350,
2026-06-29T00:37:27.976964+09:00,노량진,노량진,POI063,KEY_3,한산한,6,10000,20000,70.6,29.4,0.0,23.5,17.6,11.8,35.3,11.8,100.0,0.0,20260629 0000,
2026-06-29T00:37:27.976964+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,보통,4,200000,250000,0.0,100.0,0.0,30.8,0.0,0.0,69.2,0.0,30.2,69.8,20260628 2100,
2026-06-29T00:37:27.976964+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,4,30000,40000,56.5,43.5,0.0,0.0,0.0,60.9,0.0,39.1,80.0,20.0,20260628 2330,
2026-06-29T00:37:27.976964+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,5,20000,30000,92.6,7.4,7.4,70.4,14.8,7.4,0.0,0.0,100.0,0.0,20260628 2240,
2026-06-29T00:37:27.976964+09:00,서촌,서촌,POI067,KEY_3,한산한,5,30000,40000,59.5,40.5,0.0,78.4,21.6,0.0,0.0,0.0,100.0,0.0,20260628 2350,
2026-06-29T00:37:27.976964+09:00,성수카페거리,성수카페거리,POI068,KEY_4,한산한,6,30000,40000,63.3,36.7,0.0,46.7,36.7,0.0,10.0,6.7,100.0,0.0,20260629 0000,
2026-06-29T00:37:27.976964+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,14,250000,300000,33.7,66.3,0.0,1.5,72.3,21.0,0.0,5.2,89.9,10.1,20260629 0000,
2026-06-29T00:37:27.976964+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,4,20000,30000,57.1,42.9,0.0,28.6,71.4,0.0,0.0,0.0,100.0,0.0,20260628 2300,
2026-06-29T00:37:27.976964+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,한산한,4,250000,300000,100.0,0.0,0.0,51.2,0.0,48.8,0.0,0.0,100.0,0.0,20260629 0000,
2026-06-29T00:37:27.976964+09:00,여의도,여의도,POI072,KEY_4,한산한,12,150000,200000,61.7,38.3,3.3,27.2,60.0,1.1,6.1,2.2,100.0,0.0,20260629 0000,
2026-06-29T00:37:27.976964+09:00,연남동,연남동,POI073,KEY_1,한산한,8,50000,60000,14.0,86.0,0.0,20.9,65.1,4.7,9.3,0.0,84.3,15.7,20260629 0000,
2026-06-29T00:37:27.976964+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,한산한,6,30000,40000,100.0,0.0,0.0,33.3,50.0,0.0,0.0,16.7,78.8,21.2,20260629 0000,
