fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME,CMRCL_RSB
2026-07-12T00:07:43.487838+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,4,40000,50000,16.7,83.3,0.0,83.3,16.7,0.0,0.0,0.0,59.5,40.5,20260711 2350,
2026-07-12T00:07:43.487838+09:00,보신각,보신각,POI010,KEY_3,한산한,12,300000,350000,37.4,62.6,0.0,4.4,85.2,2.2,0.0,8.1,88.8,11.2,20260711 2350,
2026-07-12T00:07:43.487838+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,40000,50000,21.3,78.7,0.0,0.0,12.8,8.5,0.0,78.7,100.0,0.0,20260711 2350,
2026-07-12T00:07:43.487838+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,보통,22,500000,550000,45.7,54.3,0.0,13.3,48.8,33.3,3.5,1.1,99.1,0.9,20260711 2350,
2026-07-12T00:07:43.487838+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,24,500000,550000,27.8,72.2,0.0,17.2,29.9,50.8,1.2,0.9,99.6,0.4,20260711 2350,
2026-07-12T00:07:43.487838+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,분주한,167,6200000,6300000,68.0,32.0,1.9,27.4,46.8,21.8,0.7,1.4,93.0,7.0,20260711 2350,
2026-07-12T00:07:43.487838+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,보통,67,1900000,2000000,52.8,47.2,2.4,43.4,40.2,10.6,2.1,1.3,99.1,0.9,20260711 2350,
2026-07-12T00:07:43.487838+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,보통,41,1100000,1200000,45.6,54.4,0.0,17.4,52.2,8.5,0.0,21.9,97.1,2.9,20260711 2350,
2026-07-12T00:07:43.487838+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,195,5300000,5400000,55.7,44.3,1.3,51.3,33.9,6.2,7.1,0.2,95.8,4.2,20260711 2350,
2026-07-12T00:07:43.487838+09:00,가락시장,가락시장,POI058,KEY_2,한산한,4,250000,300000,51.7,48.3,0.0,2.2,30.9,0.0,18.6,48.3,100.0,0.0,20260711 2240,
2026-07-12T00:07:43.487838+09:00,가로수길,가로수길,POI059,KEY_3,한산한,28,1200000,1300000,35.0,65.0,0.0,64.8,23.6,3.6,4.5,3.5,88.2,11.8,20260711 2350,
2026-07-12T00:07:43.487838+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,4,350000,400000,97.8,2.2,0.0,0.0,22.9,77.1,0.0,0.0,100.0,0.0,20260711 2310,
2026-07-12T00:07:43.487838+09:00,김포공항,김포공항,POI061,KEY_1,한산한,4,20000,30000,58.3,41.7,0.0,0.0,79.2,4.2,16.7,0.0,100.0,0.0,20260711 2300,
2026-07-12T00:07:43.487838+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,4,20000,30000,100.0,0.0,0.0,0.0,92.0,8.0,0.0,0.0,100.0,0.0,20260711 2340,
2026-07-12T00:07:43.487838+09:00,노량진,노량진,POI063,KEY_3,한산한,18,100000,150000,85.5,14.5,0.8,8.4,28.2,22.9,34.4,5.3,100.0,0.0,20260711 2350,
2026-07-12T00:07:43.487838+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,5,10000,20000,28.6,71.4,0.0,7.1,64.3,14.3,14.3,0.0,100.0,0.0,20260711 2140,
2026-07-12T00:07:43.487838+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,4,10000,20000,77.8,22.2,0.0,0.0,22.2,0.0,77.8,0.0,83.3,16.7,20260711 2350,
2026-07-12T00:07:43.487838+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,5,20000,30000,66.7,33.3,0.0,0.0,23.8,42.9,33.3,0.0,100.0,0.0,20260711 2250,
2026-07-12T00:07:43.487838+09:00,서촌,서촌,POI067,KEY_3,한산한,5,30000,40000,100.0,0.0,6.3,31.3,62.5,0.0,0.0,0.0,100.0,0.0,20260711 2350,
2026-07-12T00:07:43.487838+09:00,성수카페거리,성수카페거리,POI068,KEY_4,한산한,5,350000,400000,8.1,91.9,0.0,17.3,82.7,0.0,0.0,0.0,97.1,2.9,20260711 2350,
2026-07-12T00:07:43.487838+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,22,300000,350000,61.5,38.5,0.0,9.3,49.5,11.6,25.6,4.0,100.0,0.0,20260711 2350,
2026-07-12T00:07:43.487838+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,4,10000,20000,86.7,13.3,0.0,40.0,60.0,0.0,0.0,0.0,100.0,0.0,20260711 2350,
2026-07-12T00:07:43.487838+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,한산한,33,1300000,1400000,39.0,61.0,0.0,45.7,27.9,12.3,13.7,0.4,100.0,0.0,20260711 2350,
2026-07-12T00:07:43.487838+09:00,여의도,여의도,POI072,KEY_4,한산한,19,150000,200000,75.1,24.9,0.0,19.9,53.0,21.0,6.1,0.0,100.0,0.0,20260711 2350,
2026-07-12T00:07:43.487838+09:00,연남동,연남동,POI073,KEY_1,바쁜,37,1100000,1200000,74.4,25.6,0.0,20.7,34.7,38.9,5.2,0.4,100.0,0.0,20260711 2350,
2026-07-12T00:07:43.487838+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,보통,39,650000,700000,53.5,46.5,0.0,22.6,64.0,12.8,0.6,0.0,100.0,0.0,20260711 2350,
2026-07-12T00:07:43.487838+09:00,용리단길,용리단길,POI076,KEY_3,바쁜,24,1100000,1200000,45.1,54.9,0.0,55.8,38.0,0.0,0.7,5.5,77.6,22.4,20260711 2350,
