fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-08-01T01:53:06.650747+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,5,10000,20000,69.2,30.8,0.0,0.0,30.8,7.7,61.5,0.0,100.0,0.0,20260801 0140
2026-08-01T01:53:06.650747+09:00,보신각,보신각,POI010,KEY_3,한산한,12,80000,90000,73.0,27.0,0.0,4.5,77.5,6.7,11.2,0.0,100.0,0.0,20260801 0140
2026-08-01T01:53:06.650747+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,30000,40000,29.5,70.5,0.0,50.8,29.5,19.7,0.0,0.0,100.0,0.0,20260731 2310
2026-08-01T01:53:06.650747+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,4,30000,40000,12.0,88.0,0.0,16.0,46.0,34.0,4.0,0.0,90.8,9.2,20260801 0110
2026-08-01T01:53:06.650747+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,8,50000,60000,84.5,15.5,0.0,22.4,44.8,0.0,32.8,0.0,100.0,0.0,20260801 0140
2026-08-01T01:53:06.650747+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,바쁜,102,2400000,2500000,85.6,14.4,1.4,19.9,61.2,11.1,4.5,1.9,99.9,0.1,20260801 0140
2026-08-01T01:53:06.650747+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,한산한,26,450000,500000,75.9,24.1,0.0,58.3,19.6,19.8,2.4,0.0,85.8,14.2,20260801 0140
2026-08-01T01:53:06.650747+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,19,100000,150000,73.0,27.0,0.0,6.3,69.0,16.7,7.9,0.0,100.0,0.0,20260801 0140
2026-08-01T01:53:06.650747+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,113,2800000,2900000,59.1,40.9,0.6,41.7,32.7,4.4,15.9,4.7,99.8,0.2,20260801 0140
2026-08-01T01:53:06.650747+09:00,가락시장,가락시장,POI058,KEY_2,한산한,4,10000,20000,64.7,35.3,35.3,17.6,23.5,0.0,23.5,0.0,100.0,0.0,20260731 2310
2026-08-01T01:53:06.650747+09:00,가로수길,가로수길,POI059,KEY_3,보통,17,1500000,1600000,61.5,38.5,1.3,45.7,40.5,6.1,6.4,0.0,98.0,2.0,20260801 0140
2026-08-01T01:53:06.650747+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,8,150000,200000,92.9,7.1,0.0,0.0,61.6,32.1,6.3,0.0,61.0,39.0,20260731 2250
2026-08-01T01:53:06.650747+09:00,김포공항,김포공항,POI061,KEY_1,한산한,4,10000,20000,85.7,14.3,35.7,42.9,7.1,0.0,0.0,14.3,100.0,0.0,20260731 2310
2026-08-01T01:53:06.650747+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,5,10000,20000,94.7,5.3,15.8,63.2,15.8,0.0,5.3,0.0,100.0,0.0,20260801 0110
