fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME,CMRCL_RSB
2026-06-26T01:57:24.205462+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,4,10000,20000,70.0,30.0,0.0,30.0,60.0,0.0,0.0,10.0,100.0,0.0,20260626 0040,
2026-06-26T01:57:24.205462+09:00,보신각,보신각,POI010,KEY_3,한산한,5,250000,300000,0.0,100.0,0.0,40.4,59.6,0.0,0.0,0.0,98.3,1.7,20260626 0110,
2026-06-26T01:57:24.205462+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,6,100000,150000,32.1,67.9,0.0,100.0,0.0,0.0,0.0,0.0,53.6,46.4,20260625 2240,
2026-06-26T01:57:24.205462+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,13,70000,80000,81.9,18.1,0.0,18.1,54.2,25.0,0.0,2.8,100.0,0.0,20260626 0140,
2026-06-26T01:57:24.205462+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,7,30000,40000,48.6,51.4,0.0,73.0,2.7,24.3,0.0,0.0,100.0,0.0,20260626 0140,
2026-06-26T01:57:24.205462+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,보통,29,700000,750000,46.6,53.4,0.3,53.6,36.5,9.6,0.0,0.0,92.6,7.4,20260626 0140,
2026-06-26T01:57:24.205462+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,한산한,11,100000,150000,71.5,28.5,0.0,22.8,68.3,0.0,8.9,0.0,100.0,0.0,20260626 0140,
2026-06-26T01:57:24.205462+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,9,70000,80000,66.2,33.8,0.0,31.1,44.6,21.6,0.0,2.7,100.0,0.0,20260626 0140,
2026-06-26T01:57:24.205462+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,한산한,54,1000000,1100000,73.2,26.8,4.8,57.6,21.0,0.4,2.7,13.6,100.0,0.0,20260626 0140,
2026-06-26T01:57:24.205462+09:00,가락시장,가락시장,POI058,KEY_2,보통,7,500000,550000,49.1,50.9,0.0,0.0,0.0,31.4,58.0,10.6,76.3,23.7,20260626 0140,
2026-06-26T01:57:24.205462+09:00,가로수길,가로수길,POI059,KEY_3,한산한,15,550000,600000,75.3,24.7,0.0,30.7,24.7,16.3,26.3,2.0,88.2,11.8,20260626 0130,
2026-06-26T01:57:24.205462+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,5,200000,250000,100.0,0.0,0.0,0.0,45.8,13.9,40.3,0.0,30.8,69.2,20260625 2300,
2026-06-26T01:57:24.205462+09:00,김포공항,김포공항,POI061,KEY_1,한산한,4,10000,20000,62.5,37.5,0.0,37.5,31.3,31.3,0.0,0.0,100.0,0.0,20260625 2220,
2026-06-26T01:57:24.205462+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,9,60000,70000,100.0,0.0,0.0,3.1,0.0,0.0,57.8,39.1,100.0,0.0,20260626 0040,
2026-06-26T01:57:24.205462+09:00,노량진,노량진,POI063,KEY_3,한산한,4,20000,30000,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,81.8,18.2,20260626 0140,
2026-06-26T01:57:24.205462+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,5,20000,30000,82.8,17.2,0.0,0.0,58.6,17.2,24.1,0.0,100.0,0.0,20260625 2140,
2026-06-26T01:57:24.205462+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,4,30000,40000,66.7,33.3,0.0,16.7,0.0,0.0,83.3,0.0,39.4,60.6,20260626 0130,
2026-06-26T01:57:24.205462+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,4,40000,50000,67.4,32.6,0.0,0.0,37.0,63.0,0.0,0.0,100.0,0.0,20260625 2310,
2026-06-26T01:57:24.205462+09:00,서촌,서촌,POI067,KEY_3,한산한,4,10000,20000,17.6,82.4,0.0,64.7,17.6,0.0,17.6,0.0,100.0,0.0,20260625 2350,
2026-06-26T01:57:24.205462+09:00,성수카페거리,성수카페거리,POI068,KEY_4,한산한,4,20000,30000,53.8,46.2,0.0,23.1,15.4,0.0,61.5,0.0,100.0,0.0,20260626 0130,
2026-06-26T01:57:24.205462+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,5,40000,50000,100.0,0.0,0.0,36.1,36.1,27.8,0.0,0.0,72.9,27.1,20260626 0120,
2026-06-26T01:57:24.205462+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,5,50000,60000,63.2,36.8,0.0,35.1,0.0,57.9,0.0,7.0,100.0,0.0,20260625 2340,
2026-06-26T01:57:24.205462+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,한산한,8,1400000,1500000,76.7,23.3,0.0,5.2,74.4,20.5,0.0,0.0,80.9,19.1,20260626 0140,
2026-06-26T01:57:24.205462+09:00,여의도,여의도,POI072,KEY_4,한산한,9,50000,60000,100.0,0.0,0.0,24.1,31.0,0.0,13.8,31.0,100.0,0.0,20260626 0140,
2026-06-26T01:57:24.205462+09:00,연남동,연남동,POI073,KEY_1,한산한,4,200000,250000,100.0,0.0,0.0,57.3,4.8,37.9,0.0,0.0,100.0,0.0,20260626 0110,
2026-06-26T01:57:24.205462+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,한산한,8,60000,70000,68.3,31.7,0.0,41.5,24.4,9.8,24.4,0.0,66.1,33.9,20260626 0140,
2026-06-26T01:57:24.205462+09:00,용리단길,용리단길,POI076,KEY_3,한산한,4,450000,500000,58.6,41.4,0.0,82.9,0.0,17.1,0.0,0.0,100.0,0.0,20260626 0100,
2026-06-26T01:57:24.205462+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_4,한산한,5,150000,200000,74.5,25.5,0.0,100.0,0.0,0.0,0.0,0.0,64.5,35.5,20260626 0140,
2026-06-26T01:57:24.205462+09:00,익선동,익선동,POI116,KEY_1,한산한,10,450000,500000,72.9,27.1,0.0,30.1,35.6,22.9,11.4,0.0,100.0,0.0,20260626 0140,
2026-06-26T01:57:24.205462+09:00,인사동,인사동,POI078,KEY_2,한산한,6,40000,50000,100.0,0.0,0.0,40.0,20.0,20.0,0.0,20.0,21.4,78.6,20260625 2340,
2026-06-26T01:57:24.205462+09:00,잠실롯데타워·석촌호수,잠실롯데타워·석촌호수,POI120,KEY_3,한산한,5,30000,40000,20.0,80.0,0.0,90.0,6.7,0.0,3.3,0.0,100.0,0.0,20260626 0140,
2026-06-26T01:57:24.205462+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_4,한산한,9,100000,150000,93.6,6.4,0.0,29.5,21.8,37.2,11.5,0.0,63.4,36.6,20260626 0140,
2026-06-26T01:57:24.205462+09:00,청담동 명품거리,청담동 명품거리,POI080,KEY_1,한산한,5,30000,40000,93.9,6.1,0.0,0.0,84.8,6.1,9.1,0.0,100.0,0.0,20260626 0040,
2026-06-26T01:57:24.205462+09:00,청량리 제기동 일대 전통시장,청량리 제기동 일대 전통시장,POI081,KEY_2,한산한,4,30000,40000,100.0,0.0,0.0,68.8,31.3,0.0,0.0,0.0,43.2,56.8,20260625 2350,
2026-06-26T01:57:24.205462+09:00,해방촌·경리단길,해방촌·경리단길,POI082,KEY_3,한산한,5,40000,50000,100.0,0.0,0.0,2.0,65.3,24.5,8.2,0.0,100.0,0.0,20260626 0130,
2026-06-26T01:57:24.205462+09:00,DDP(동대문디자인플라자),DDP(동대문디자인플라자),POI083,KEY_4,한산한,4,20000,30000,54.5,45.5,0.0,0.0,90.9,9.1,0.0,0.0,100.0,0.0,20260625 2140,
2026-06-26T01:57:24.205462+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,한산한,4,10000,20000,78.6,21.4,0.0,21.4,42.9,35.7,0.0,0.0,100.0,0.0,20260626 0120,
2026-06-26T01:57:24.205462+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,한산한,10,90000,100000,70.0,30.0,0.0,2.2,40.0,10.0,24.4,23.3,90.8,9.2,20260625 2350,
