fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-06-30T01:26:25.015893+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,4,150000,200000,0.0,100.0,0.0,41.7,58.3,0.0,0.0,0.0,100.0,0.0,20260630 0110
2026-06-30T01:26:25.015893+09:00,보신각,보신각,POI010,KEY_3,한산한,4,10000,20000,100.0,0.0,0.0,0.0,0.0,0.0,41.7,58.3,100.0,0.0,20260630 0100
2026-06-30T01:26:25.015893+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,20000,30000,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,20260629 2310
2026-06-30T01:26:25.015893+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,17,90000,100000,90.3,9.7,5.4,25.8,23.7,25.8,19.4,0.0,100.0,0.0,20260630 0110
2026-06-30T01:26:25.015893+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,7,30000,40000,100.0,0.0,0.0,0.0,39.4,54.5,0.0,6.1,100.0,0.0,20260630 0100
2026-06-30T01:26:25.015893+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,한산한,20,400000,450000,74.7,25.3,0.0,28.1,37.9,32.6,1.4,0.0,100.0,0.0,20260630 0110
2026-06-30T01:26:25.015893+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,한산한,6,30000,40000,71.4,28.6,0.0,45.7,40.0,8.6,0.0,5.7,100.0,0.0,20260630 0110
2026-06-30T01:26:25.015893+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,12,60000,70000,88.2,11.8,0.0,19.1,32.4,16.2,11.8,20.6,100.0,0.0,20260630 0110
2026-06-30T01:26:25.015893+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,한산한,38,1200000,1300000,76.1,23.9,0.3,70.5,19.9,8.5,0.7,0.0,100.0,0.0,20260630 0110
2026-06-30T01:26:25.015893+09:00,가락시장,가락시장,POI058,KEY_2,한산한,7,40000,50000,96.2,3.8,0.0,6.9,10.1,62.3,11.9,8.8,100.0,0.0,20260630 0110
2026-06-30T01:26:25.015893+09:00,가로수길,가로수길,POI059,KEY_3,한산한,5,30000,40000,100.0,0.0,0.0,12.9,0.0,80.6,0.0,6.5,100.0,0.0,20260630 0100
2026-06-30T01:26:25.015893+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,5,250000,300000,51.9,48.1,0.0,0.0,0.0,18.5,29.6,51.9,18.4,81.6,20260629 2200
2026-06-30T01:26:25.015893+09:00,김포공항,김포공항,POI061,KEY_1,한산한,4,30000,40000,57.1,42.9,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,20260629 2220
2026-06-30T01:26:25.015893+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,9,70000,80000,75.7,24.3,0.0,0.0,6.8,24.3,68.9,0.0,100.0,0.0,20260630 0000
2026-06-30T01:26:25.015893+09:00,노량진,노량진,POI063,KEY_3,한산한,10,70000,80000,89.3,10.7,0.0,13.3,60.0,18.7,8.0,0.0,100.0,0.0,20260630 0110
2026-06-30T01:26:25.015893+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,바쁜,9,350000,400000,55.7,44.3,0.0,0.0,0.0,59.4,40.6,0.0,54.2,45.8,20260629 2100
2026-06-30T01:26:25.015893+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,9,350000,400000,58.3,41.7,0.0,62.9,0.0,22.9,14.2,0.0,100.0,0.0,20260630 0000
2026-06-30T01:26:25.015893+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,4,10000,20000,100.0,0.0,16.7,0.0,33.3,50.0,0.0,0.0,100.0,0.0,20260629 2300
2026-06-30T01:26:25.015893+09:00,서촌,서촌,POI067,KEY_3,한산한,4,20000,30000,36.4,63.6,0.0,18.2,9.1,0.0,63.6,9.1,100.0,0.0,20260629 2340
2026-06-30T01:26:25.015893+09:00,성수카페거리,성수카페거리,POI068,KEY_4,한산한,4,10000,20000,68.8,31.3,18.8,12.5,56.3,0.0,12.5,0.0,100.0,0.0,20260629 2350
2026-06-30T01:26:25.015893+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,4,20000,30000,100.0,0.0,0.0,0.0,36.0,40.0,16.0,8.0,100.0,0.0,20260630 0040
2026-06-30T01:26:25.015893+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,6,40000,50000,73.0,27.0,0.0,35.1,54.1,10.8,0.0,0.0,92.5,7.5,20260629 2310
2026-06-30T01:26:25.015893+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,한산한,4,1300000,1400000,54.6,45.4,0.0,28.2,12.4,0.0,54.6,4.7,100.0,0.0,20260630 0040
2026-06-30T01:26:25.015893+09:00,여의도,여의도,POI072,KEY_4,한산한,10,30000,40000,66.7,33.3,0.0,54.5,12.1,6.1,12.1,15.2,100.0,0.0,20260630 0110
2026-06-30T01:26:25.015893+09:00,연남동,연남동,POI073,KEY_1,보통,11,600000,650000,61.7,38.3,0.0,2.2,68.6,0.0,0.0,29.2,100.0,0.0,20260630 0110
2026-06-30T01:26:25.015893+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,한산한,4,50000,60000,21.5,78.5,0.0,49.4,0.0,46.8,0.0,3.8,100.0,0.0,20260630 0110
2026-06-30T01:26:25.015893+09:00,용리단길,용리단길,POI076,KEY_3,한산한,4,70000,80000,97.3,2.7,0.0,2.7,0.0,8.0,89.3,0.0,100.0,0.0,20260630 0000
