fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME,CMRCL_RSB
2026-08-12T00:11:35.386779+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,5,30000,40000,71.4,28.6,0.0,50.0,0.0,35.7,14.3,0.0,45.2,54.8,20260811 2350,
2026-08-12T00:11:35.386779+09:00,보신각,보신각,POI010,KEY_3,한산한,6,400000,450000,83.6,16.4,0.0,16.4,15.9,67.7,0.0,0.0,98.8,1.2,20260811 2350,
2026-08-12T00:11:35.386779+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,8,40000,50000,100.0,0.0,0.0,13.8,3.4,62.1,20.7,0.0,63.8,36.2,20260811 2240,
2026-08-12T00:11:35.386779+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,4,20000,30000,87.5,12.5,0.0,12.5,37.5,0.0,29.2,20.8,100.0,0.0,20260811 2350,
2026-08-12T00:11:35.386779+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,20,600000,650000,40.6,59.4,0.0,5.0,45.0,19.9,3.6,26.5,60.0,40.0,20260811 2350,
2026-08-12T00:11:35.386779+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,보통,23,700000,750000,61.3,38.7,0.0,37.5,14.1,19.4,29.1,0.0,100.0,0.0,20260811 2350,
2026-08-12T00:11:35.386779+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,보통,29,800000,850000,72.0,28.0,0.0,30.5,45.3,4.7,19.5,0.0,73.8,26.2,20260811 2350,
2026-08-12T00:11:35.386779+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,보통,25,850000,900000,75.3,24.7,0.0,29.3,25.0,42.0,3.7,0.0,86.4,13.6,20260811 2350,
2026-08-12T00:11:35.386779+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,83,2000000,2100000,46.7,53.3,4.2,52.2,35.2,4.3,2.4,1.7,96.7,3.3,20260811 2350,
2026-08-12T00:11:35.386779+09:00,가락시장,가락시장,POI058,KEY_2,보통,10,500000,550000,50.5,49.5,0.0,2.2,3.2,27.4,22.0,45.2,35.2,64.8,20260812 0000,
2026-08-12T00:11:35.386779+09:00,가로수길,가로수길,POI059,KEY_3,한산한,8,40000,50000,34.0,66.0,14.0,16.0,58.0,6.0,6.0,0.0,100.0,0.0,20260812 0000,
2026-08-12T00:11:35.386779+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,4,80000,90000,100.0,0.0,0.0,0.0,77.1,0.0,22.9,0.0,100.0,0.0,20260811 2350,
2026-08-12T00:11:35.386779+09:00,김포공항,김포공항,POI061,KEY_1,한산한,4,20000,30000,76.2,23.8,0.0,33.3,38.1,0.0,28.6,0.0,100.0,0.0,20260811 2200,
