fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME,CMRCL_RSB
2026-08-06T00:24:46.665048+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,10,550000,600000,23.0,77.0,0.0,2.6,85.2,7.1,5.1,0.0,35.5,64.5,20260805 2340,
2026-08-06T00:24:46.665048+09:00,보신각,보신각,POI010,KEY_3,한산한,9,500000,550000,89.7,10.3,0.0,10.3,39.2,38.7,0.5,11.3,35.5,64.5,20260805 2340,
2026-08-06T00:24:46.665048+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,100000,150000,14.0,86.0,0.0,27.2,0.0,65.8,0.0,7.0,100.0,0.0,20260805 2320,
2026-08-06T00:24:46.665048+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,10,50000,60000,82.7,17.3,0.0,21.2,55.8,23.1,0.0,0.0,100.0,0.0,20260806 0010,
2026-08-06T00:24:46.665048+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,11,650000,700000,57.1,42.9,0.0,5.3,11.9,53.6,29.2,0.0,76.0,24.0,20260806 0010,
2026-08-06T00:24:46.665048+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,한산한,8,40000,50000,83.7,16.3,0.0,57.1,24.5,18.4,0.0,0.0,100.0,0.0,20260806 0010,
2026-08-06T00:24:46.665048+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,보통,31,950000,1000000,65.5,34.5,0.1,40.2,40.3,12.0,7.4,0.0,100.0,0.0,20260806 0010,
2026-08-06T00:24:46.665048+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한산한,25,500000,550000,81.7,18.3,0.0,17.9,17.5,54.6,9.8,0.2,100.0,0.0,20260806 0010,
2026-08-06T00:24:46.665048+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,105,4200000,4300000,59.6,40.4,1.7,36.5,25.7,31.5,3.9,0.7,95.6,4.4,20260806 0010,
2026-08-06T00:24:46.665048+09:00,가락시장,가락시장,POI058,KEY_2,한산한,8,50000,60000,98.1,1.9,0.0,0.0,7.4,91.4,1.2,0.0,75.2,24.8,20260806 0010,
2026-08-06T00:24:46.665048+09:00,가로수길,가로수길,POI059,KEY_3,한산한,12,600000,650000,36.6,63.4,0.0,55.5,28.3,12.3,3.6,0.3,100.0,0.0,20260806 0010,
2026-08-06T00:24:46.665048+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,10,150000,200000,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,20260805 2200,
2026-08-06T00:24:46.665048+09:00,김포공항,김포공항,POI061,KEY_1,한산한,5,50000,60000,67.9,32.1,0.0,42.9,7.1,25.0,25.0,0.0,100.0,0.0,20260805 2300,
2026-08-06T00:24:46.665048+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,4,20000,30000,100.0,0.0,0.0,0.0,76.2,0.0,23.8,0.0,100.0,0.0,20260806 0000,
2026-08-06T00:24:46.665048+09:00,노량진,노량진,POI063,KEY_3,한산한,5,20000,30000,81.8,18.2,0.0,0.0,81.8,18.2,0.0,0.0,100.0,0.0,20260806 0010,
2026-08-06T00:24:46.665048+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,6,40000,50000,52.4,47.6,0.0,11.9,7.1,45.2,35.7,0.0,100.0,0.0,20260805 2210,
2026-08-06T00:24:46.665048+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,5,30000,40000,100.0,0.0,0.0,0.0,83.9,0.0,16.1,0.0,100.0,0.0,20260806 0000,
2026-08-06T00:24:46.665048+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,한산한,5,40000,50000,100.0,0.0,0.0,8.5,0.0,91.5,0.0,0.0,100.0,0.0,20260805 2340,
2026-08-06T00:24:46.665048+09:00,서촌,서촌,POI067,KEY_3,한산한,5,20000,30000,92.0,8.0,0.0,0.0,44.0,36.0,20.0,0.0,100.0,0.0,20260806 0000,
2026-08-06T00:24:46.665048+09:00,성수카페거리,성수카페거리,POI068,KEY_4,보통,12,600000,650000,79.5,20.5,0.0,3.3,66.7,29.5,0.0,0.5,99.5,0.5,20260805 2340,
2026-08-06T00:24:46.665048+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,한산한,4,20000,30000,75.9,24.1,0.0,24.1,6.9,62.1,0.0,6.9,100.0,0.0,20260806 0010,
2026-08-06T00:24:46.665048+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,한산한,5,20000,30000,76.9,23.1,0.0,0.0,38.5,19.2,42.3,0.0,100.0,0.0,20260805 2330,
2026-08-06T00:24:46.665048+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,한산한,9,650000,700000,68.9,31.1,0.0,88.2,0.0,3.4,8.4,0.0,17.0,83.0,20260806 0010,
2026-08-06T00:24:46.665048+09:00,여의도,여의도,POI072,KEY_4,한산한,15,250000,300000,91.8,8.2,0.0,6.8,5.8,78.3,0.0,9.2,75.0,25.0,20260806 0010,
2026-08-06T00:24:46.665048+09:00,연남동,연남동,POI073,KEY_1,한산한,10,250000,300000,63.1,36.9,0.0,5.9,58.7,35.4,0.0,0.0,98.2,1.8,20260806 0010,
2026-08-06T00:24:46.665048+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,보통,17,800000,850000,29.9,70.1,12.9,46.1,27.2,11.6,2.2,0.0,73.4,26.6,20260806 0010,
2026-08-06T00:24:46.665048+09:00,용리단길,용리단길,POI076,KEY_3,한산한,4,400000,450000,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,70.8,29.2,20260805 2340,
2026-08-06T00:24:46.665048+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_4,한산한,4,20000,30000,71.4,28.6,0.0,82.1,17.9,0.0,0.0,0.0,100.0,0.0,20260806 0010,
2026-08-06T00:24:46.665048+09:00,익선동,익선동,POI116,KEY_1,한산한,7,30000,40000,67.6,32.4,0.0,14.7,85.3,0.0,0.0,0.0,100.0,0.0,20260806 0010,
2026-08-06T00:24:46.665048+09:00,인사동,인사동,POI078,KEY_2,한산한,5,20000,30000,100.0,0.0,0.0,0.0,20.7,75.9,0.0,3.4,100.0,0.0,20260805 2340,
