fetched_at,place_name,AREA_NM,AREA_CD,_key_used,AREA_CMRCL_LVL,AREA_SH_PAYMENT_CNT,AREA_SH_PAYMENT_AMT_MIN,AREA_SH_PAYMENT_AMT_MAX,CMRCL_MALE_RATE,CMRCL_FEMALE_RATE,CMRCL_10_RATE,CMRCL_20_RATE,CMRCL_30_RATE,CMRCL_40_RATE,CMRCL_50_RATE,CMRCL_60_RATE,CMRCL_PERSONAL_RATE,CMRCL_CORPORATION_RATE,CMRCL_TIME
2026-08-11T00:12:07.466471+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,한산한,7,40000,50000,71.0,29.0,0.0,3.2,74.2,22.6,0.0,0.0,72.1,27.9,20260810 2350
2026-08-11T00:12:07.466471+09:00,보신각,보신각,POI010,KEY_3,한산한,5,250000,300000,100.0,0.0,0.0,22.6,77.4,0.0,0.0,0.0,37.2,62.8,20260811 0000
2026-08-11T00:12:07.466471+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,한산한,4,100000,150000,71.0,29.0,0.0,29.0,0.0,42.0,29.0,0.0,100.0,0.0,20260810 2350
2026-08-11T00:12:07.466471+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,한산한,4,10000,20000,100.0,0.0,0.0,43.8,25.0,31.3,0.0,0.0,100.0,0.0,20260811 0000
2026-08-11T00:12:07.466471+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,한산한,10,50000,60000,68.5,31.5,0.0,13.0,5.6,35.2,46.3,0.0,100.0,0.0,20260811 0000
2026-08-11T00:12:07.466471+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,보통,11,500000,550000,78.7,21.3,13.5,14.6,9.1,59.1,3.7,0.0,100.0,0.0,20260811 0000
2026-08-11T00:12:07.466471+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,보통,31,800000,850000,52.6,47.4,0.3,12.3,63.3,5.3,9.2,9.7,92.0,8.0,20260811 0000
2026-08-11T00:12:07.466471+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,보통,19,700000,750000,96.7,3.3,0.0,9.9,63.6,26.5,0.0,0.0,59.0,41.0,20260811 0000
2026-08-11T00:12:07.466471+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,보통,93,2300000,2400000,73.8,26.2,0.2,57.7,12.9,5.0,23.9,0.3,98.8,1.2,20260811 0000
2026-08-11T00:12:07.466471+09:00,가락시장,가락시장,POI058,KEY_2,한산한,9,250000,300000,45.6,54.4,0.0,14.2,0.0,9.3,3.4,73.0,82.0,18.0,20260811 0000
2026-08-11T00:12:07.466471+09:00,가로수길,가로수길,POI059,KEY_3,한산한,5,500000,550000,73.8,26.3,0.0,35.6,64.4,0.0,0.0,0.0,62.9,37.1,20260811 0000
2026-08-11T00:12:07.466471+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,한산한,4,20000,30000,100.0,0.0,44.0,0.0,16.0,0.0,8.0,32.0,100.0,0.0,20260810 2150
2026-08-11T00:12:07.466471+09:00,김포공항,김포공항,POI061,KEY_1,한산한,11,50000,60000,36.2,63.8,19.1,4.3,19.1,29.8,2.1,25.5,85.2,14.8,20260810 2200
2026-08-11T00:12:07.466471+09:00,남대문시장,남대문시장,POI115,KEY_2,한산한,5,40000,50000,65.9,34.1,0.0,0.0,0.0,46.3,53.7,0.0,100.0,0.0,20260811 0000
2026-08-11T00:12:07.466471+09:00,노량진,노량진,POI063,KEY_3,한산한,6,30000,40000,71.4,28.6,0.0,60.0,34.3,0.0,5.7,0.0,94.7,5.3,20260811 0000
2026-08-11T00:12:07.466471+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,한산한,7,100000,150000,14.0,86.0,0.0,81.3,2.8,0.0,13.1,2.8,100.0,0.0,20260810 2110
2026-08-11T00:12:07.466471+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,한산한,5,30000,40000,83.3,16.7,0.0,70.0,0.0,0.0,16.7,13.3,100.0,0.0,20260810 2330
