fetched_at,place_name,AREA_NM,AREA_CD,_key_used,EVENT_STTS__EVENT_NM,EVENT_STTS__EVENT_PERIOD,EVENT_STTS__EVENT_PLACE,EVENT_STTS__EVENT_X,EVENT_STTS__EVENT_Y,EVENT_STTS__PAY_YN,EVENT_STTS__THUMBNAIL,EVENT_STTS__URL,EVENT_STTS__EVENT_ETC_DETAIL
2026-09-03T03:37:25.679795+09:00,보신각,보신각,POI010,KEY_3,[서울역사박물관] 태화관_시간을 잇는 공간,2026-06-26~2027-03-07,공평도시유적전시관 기획전시실,126.98338815886143,37.57189081127559,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ce0c0494297949a38bb5e2106bd16fbb&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158657&menuNo=200009,
2026-09-03T03:37:25.679795+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,[아마도예술공간] 최원정 개인전 《V370A: 심층 시간 너머》,2026-08-14~2026-09-03,아마도예술공간,127.0018556062205,37.53782524107474,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6c9b7248e4874cf4b84395874d378055&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=159148&menuNo=200009,
2026-09-03T03:37:25.679795+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,2026 Crisp Wedge Frize 최종 선정 작가 [정재인 개인전: 나는 매일 밤 거미집을 망친다],2026-08-27~2026-09-17,크리스프 웨지,126.916412664084,37.5493590071323,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d01ee4c880ef42608d5d71bb0d0488b3&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=159127&menuNo=200009,
2026-09-03T03:37:25.679795+09:00,보라매공원,보라매공원,POI123,KEY_4,[서울시립미술관] 자치구 협력전시 《SeMA Collection: 만남의 장면들》,2026-08-25~2026-09-19,동작아트갤러리(서울특별시 동작구 보라매로5길 28-1) 전시실,126.923108368608,37.4937925089905,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1af75673315d48ca85eea611245a5508&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=159296&menuNo=200009,
2026-09-03T03:37:25.679795+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,[세종문화회관] 2026 상상톡톡미술관 기획전시 [빠씨를 찾아서],2026-07-11~2026-10-25,북서울꿈의숲 상상톡톡미술관,127.04139068396867,37.62254520644527,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=bf0370292aa74772a8e9a413a3196fbf&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158234&menuNo=200009,
2026-09-03T03:37:25.679795+09:00,이촌한강공원,이촌한강공원,POI108,KEY_4,2026 한강이야기여행 [한강역사탐방],2026-04-20~2026-11-15,광나루， 잠실， 뚝섬， 잠원， 반포， 이촌， 여의도， 양화， 난지， 망원， 강서,126.970577601301,37.5172524381641,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f4d68594fb0a4a329acc12a6796064fd&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157700&menuNo=200011,
2026-09-03T03:37:25.679795+09:00,성수카페거리,성수카페거리,POI068,KEY_4,섬유기획전 [안식의 결 Texture of Rest],2026-07-24~2026-10-02,우란문화재단 우란1경， 우란2경,127.054416929987,37.5437897702564,N,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6cd09d6c58bb4c5ab2d963489874ec5b&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=159117&menuNo=200009,
2026-09-03T03:37:25.679795+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,[갤러리 508] Japanese Pop Trio II,2026-09-01~2026-10-28,갤러리508,127.044705546448,37.5249920319161,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2ef0a9c342c147e99fa5a30d710d0cb0&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=159295&menuNo=200009,
2026-09-03T03:37:25.679795+09:00,익선동,익선동,POI116,KEY_1,2026 길 위의 인문학·지혜학교 [현대 도시의 담(淡) 프로젝트] 비움으로 채우는 삶의 수묵화,2026-07-24~2026-10-23,서울시 종로구 삼일대로 28길16， 5층 대한민국전통예술전승원,126.988861161086,37.5735402753764,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e1c2bdd4f6074eff8bbe794f627ce5a7&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158456&menuNo=200011,
2026-09-03T03:37:25.679795+09:00,청담동 명품거리,청담동 명품거리,POI080,KEY_1,[한솥아트스페이스] 이상원 개인전 [레스토피아 : RESTOPIA],2026-08-08~2026-09-19,한솥아트스페이스(서울시 강남구 압구정로 459 B1F),127.047030515103,37.5254941585008,N,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d10e584593fb4a95a3cb81e11e4822d0&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158934&menuNo=200009,
