fetched_at,place_name,AREA_NM,AREA_CD,_key_used,EVENT_STTS__EVENT_NM,EVENT_STTS__EVENT_PERIOD,EVENT_STTS__EVENT_PLACE,EVENT_STTS__EVENT_X,EVENT_STTS__EVENT_Y,EVENT_STTS__PAY_YN,EVENT_STTS__THUMBNAIL,EVENT_STTS__URL,EVENT_STTS__EVENT_ETC_DETAIL
2026-07-06T00:23:29.896945+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,[서울생활문화센터 서교] art1st - 소리로 그리는 마음,2026-05-12~2026-07-28,서울생활문화센터 서교(합정역),126.916493990351,37.5508138163956,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e1a661be31c548d7927816115a8ee8cf&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157788&menuNo=200011,
2026-07-06T00:23:29.896945+09:00,서울대공원,서울대공원,POI100,KEY_4,공공미술 시민아이디어 구현 서울대공원 <솜사탕코끼리> 시민개방,2021-11-17~2026-11-16,서울대공원,127.014098361931,37.4364305503019,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fd73b5bd4d6c47f793b5099f52b71a71&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=136671&menuNo=200009,
2026-07-06T00:23:29.896945+09:00,이촌한강공원,이촌한강공원,POI108,KEY_4,2026 한강이야기여행 [한강역사탐방],2026-04-20~2026-11-15,광나루， 잠실， 뚝섬， 잠원， 반포， 이촌， 여의도， 양화， 난지， 망원， 강서,126.970577601301,37.5172524381641,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f4d68594fb0a4a329acc12a6796064fd&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157700&menuNo=200011,
2026-07-06T00:23:29.896945+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,누구나 청춘무대 [청춘가요마당],2026-06-24~2026-08-26,문화일보홀,126.968689785217,37.5671088579851,N,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9f819e7b81bc410cbf59ae5dfbfeb3d7&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158331&menuNo=200011,
2026-07-06T00:23:29.896945+09:00,청담동 명품거리,청담동 명품거리,POI080,KEY_1,[한솥아트스페이스] 한솥도시락 33주년 창립기념전시 [밥 심(飯心) : 입안 가득 풍경],2026-06-19~2026-07-18,한솥아트스페이스 (서울시 강남구 압구정로 459 B1F),127.047030515103,37.5254941585008,N,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5e8e433c26ac4fc7ae0b1c827c68af59&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=158296&menuNo=200009,그룹전
2026-07-06T00:23:29.896945+09:00,동대문역,동대문역,POI024,KEY_4,[서울시] 2026 오간수교 미디어파사드 사계1 전시 [청계 리브(LIVE): 초록 스프링],2026-05-01~2026-08-31,오간수교(서울시 종로구 율곡로 오간수문지),127.009563045226,37.5696901908894,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7b7e9cf869254bed97acd714f44811b8&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157915&menuNo=200009,
2026-07-06T00:23:29.896945+09:00,합정역,합정역,POI053,KEY_2,고소미 개인전 [다양체],2026-02-24~2026-08-20,스페이스 톤,126.91580133126,37.5456545675167,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e5fb3f25560f40679263c73b8ba9ee10&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157050&menuNo=200009,
2026-07-06T02:24:03.611617+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,[서울생활문화센터 서교] art1st - 소리로 그리는 마음,2026-05-12~2026-07-28,서울생활문화센터 서교(합정역),126.916493990351,37.5508138163956,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e1a661be31c548d7927816115a8ee8cf&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157788&menuNo=200011,
2026-07-06T02:24:03.611617+09:00,서울대공원,서울대공원,POI100,KEY_4,공공미술 시민아이디어 구현 서울대공원 <솜사탕코끼리> 시민개방,2021-11-17~2026-11-16,서울대공원,127.014098361931,37.4364305503019,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fd73b5bd4d6c47f793b5099f52b71a71&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=136671&menuNo=200009,
2026-07-06T02:24:03.611617+09:00,이촌한강공원,이촌한강공원,POI108,KEY_4,2026 한강이야기여행 [한강역사탐방],2026-04-20~2026-11-15,광나루， 잠실， 뚝섬， 잠원， 반포， 이촌， 여의도， 양화， 난지， 망원， 강서,126.970577601301,37.5172524381641,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f4d68594fb0a4a329acc12a6796064fd&thumb=Y,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=157700&menuNo=200011,
