fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_DST_MESSAGE__DST_SE_NM,LIVE_DST_MESSAGE__EMRG_STEP_NM,LIVE_DST_MESSAGE__MSG_CN,LIVE_DST_MESSAGE__CRT_DT
2026-06-07T06:31:15.871845+09:00,연신내역,연신내역,POI043,KEY_2,정전,안전안내,금일 04:22 차량이 전신주 추돌로 수색동 314-1일대 정전발생. 복구에 장시간(10시간 이상) 소요 예상. 콘센트를 뽑고 안전사고에 유의바랍니다. [은평구],2026-06-07 06:04:43
2026-06-07T07:31:29.312530+09:00,연신내역,연신내역,POI043,KEY_2,정전,안전안내,금일 04:22 차량이 전신주 추돌로 수색동 314-1일대 정전발생. 복구에 장시간(10시간 이상) 소요 예상. 콘센트를 뽑고 안전사고에 유의바랍니다. [은평구],2026-06-07 06:04:43
2026-06-07T08:31:04.750105+09:00,연신내역,연신내역,POI043,KEY_2,정전,안전안내,금일 04:22 차량이 전신주 추돌로 수색동 314-1일대 정전발생. 복구에 장시간(10시간 이상) 소요 예상. 콘센트를 뽑고 안전사고에 유의바랍니다. [은평구],2026-06-07 06:04:43
2026-06-07T10:22:59.527797+09:00,연신내역,연신내역,POI043,KEY_2,정전,안전안내,금일 04:22 차량이 전신주 추돌로 수색동 314-1일대 정전발생. 복구에 장시간(10시간 이상) 소요 예상. 콘센트를 뽑고 안전사고에 유의바랍니다. [은평구],2026-06-07 06:04:43
2026-06-07T12:23:37.451004+09:00,연신내역,연신내역,POI043,KEY_2,정전,안전안내,금일 04:22 차량이 전신주 추돌로 수색동 314-1일대 정전발생. 복구에 장시간(10시간 이상) 소요 예상. 콘센트를 뽑고 안전사고에 유의바랍니다. [은평구],2026-06-07 06:04:43
2026-06-07T14:43:41.874795+09:00,연신내역,연신내역,POI043,KEY_2,정전,안전안내,금일 04:22 차량이 전신주 추돌로 수색동 314-1일대 정전발생. 복구에 장시간(10시간 이상) 소요 예상. 콘센트를 뽑고 안전사고에 유의바랍니다. [은평구],2026-06-07 06:04:43
2026-06-07T16:39:38.251905+09:00,연신내역,연신내역,POI043,KEY_2,정전,안전안내,금일 04:22 차량이 전신주 추돌로 수색동 314-1일대 정전발생. 복구에 장시간(10시간 이상) 소요 예상. 콘센트를 뽑고 안전사고에 유의바랍니다. [은평구],2026-06-07 06:04:43
2026-06-07T18:14:54.995184+09:00,연신내역,연신내역,POI043,KEY_2,정전,안전안내,금일 04:22 차량이 전신주 추돌로 수색동 314-1일대 정전발생. 복구에 장시간(10시간 이상) 소요 예상. 콘센트를 뽑고 안전사고에 유의바랍니다. [은평구],2026-06-07 06:04:43
2026-06-07T19:53:50.409402+09:00,연신내역,연신내역,POI043,KEY_2,정전,안전안내,금일 04:22 차량이 전신주 추돌로 수색동 314-1일대 정전발생. 복구에 장시간(10시간 이상) 소요 예상. 콘센트를 뽑고 안전사고에 유의바랍니다. [은평구],2026-06-07 06:04:43
2026-06-07T20:42:59.906042+09:00,연신내역,연신내역,POI043,KEY_2,정전,안전안내,금일 04:22 차량이 전신주 추돌로 수색동 314-1일대 정전발생. 복구에 장시간(10시간 이상) 소요 예상. 콘센트를 뽑고 안전사고에 유의바랍니다. [은평구],2026-06-07 06:04:43
2026-06-07T21:47:19.008134+09:00,연신내역,연신내역,POI043,KEY_2,정전,안전안내,금일 04:22 차량이 전신주 추돌로 수색동 314-1일대 정전발생. 복구에 장시간(10시간 이상) 소요 예상. 콘센트를 뽑고 안전사고에 유의바랍니다. [은평구],2026-06-07 06:04:43
2026-06-07T22:42:04.082262+09:00,연신내역,연신내역,POI043,KEY_2,정전,안전안내,금일 04:22 차량이 전신주 추돌로 수색동 314-1일대 정전발생. 복구에 장시간(10시간 이상) 소요 예상. 콘센트를 뽑고 안전사고에 유의바랍니다. [은평구],2026-06-07 06:04:43
