fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_DST_MESSAGE__DST_SE_NM,LIVE_DST_MESSAGE__EMRG_STEP_NM,LIVE_DST_MESSAGE__MSG_CN,LIVE_DST_MESSAGE__CRT_DT
2026-08-09T11:24:16.838773+09:00,경복궁,경복궁,POI008,KEY_1,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-09 10:02:57
2026-08-09T11:24:16.838773+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-09 10:02:57
2026-08-09T11:24:16.838773+09:00,보신각,보신각,POI010,KEY_3,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-09 10:02:57
2026-08-09T11:24:16.838773+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-09 10:02:57
2026-08-09T11:24:16.838773+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-09 10:02:57
2026-08-09T11:24:16.838773+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-09 10:02:57
2026-08-09T11:24:16.838773+09:00,광화문광장,광화문광장,POI088,KEY_4,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-09 10:02:57
2026-08-09T11:24:16.838773+09:00,송현녹지광장,송현녹지광장,POI129,KEY_2,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-09 10:02:57
2026-08-09T11:24:16.838773+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-09 10:02:57
2026-08-09T11:24:16.838773+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,폭염,안전안내,"폭염이 지속되고 있습니다. 한낮 야외활동 자제, 수분 섭취, 가족·이웃 안부 확인 등 온열질환에 유의 바랍니다. https://vo.la/MjhHI0f [종로구]",2026-08-09 10:02:57
