fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_DST_MESSAGE__DST_SE_NM,LIVE_DST_MESSAGE__EMRG_STEP_NM,LIVE_DST_MESSAGE__MSG_CN,LIVE_DST_MESSAGE__CRT_DT
2026-05-26T16:30:36.247374+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,기타,안전안내,"금일 14:32경 서대문구 미근동 서소문고가 철거현장 붕괴사고 발생. 서대문역에서 경찰청앞 부분통제 통제중, 교통정보 확인 및 인근차량 우회바랍니다. [서대문구]",2026-05-26 15:24:13
2026-05-26T16:30:36.247374+09:00,홍제폭포,홍제폭포,POI128,KEY_1,기타,안전안내,"금일 14:32경 서대문구 미근동 서소문고가 철거현장 붕괴사고 발생. 서대문역에서 경찰청앞 부분통제 통제중, 교통정보 확인 및 인근차량 우회바랍니다. [서대문구]",2026-05-26 15:24:13
2026-05-26T16:30:36.247374+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,기타,안전안내,"금일 14:32경 서대문구 미근동 서소문고가 철거현장 붕괴사고 발생. 서대문역에서 경찰청앞 부분통제 통제중, 교통정보 확인 및 인근차량 우회바랍니다. [서대문구]",2026-05-26 15:24:13
2026-05-26T16:30:36.247374+09:00,충정로역,충정로역,POI052,KEY_1,기타,안전안내,"금일 14:32경 서대문구 미근동 서소문고가 철거현장 붕괴사고 발생. 서대문역에서 경찰청앞 부분통제 통제중, 교통정보 확인 및 인근차량 우회바랍니다. [서대문구]",2026-05-26 15:24:13
2026-05-26T18:27:20.556935+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,기타,안전안내,"금일 14:32경 서대문구 미근동 서소문고가 철거현장 붕괴사고 발생. 서대문역에서 경찰청앞 부분통제 통제중, 교통정보 확인 및 인근차량 우회바랍니다. [서대문구]",2026-05-26 15:24:13
2026-05-26T18:27:20.556935+09:00,홍제폭포,홍제폭포,POI128,KEY_1,기타,안전안내,"금일 14:32경 서대문구 미근동 서소문고가 철거현장 붕괴사고 발생. 서대문역에서 경찰청앞 부분통제 통제중, 교통정보 확인 및 인근차량 우회바랍니다. [서대문구]",2026-05-26 15:24:13
2026-05-26T18:27:20.556935+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,기타,안전안내,"금일 14:32경 서대문구 미근동 서소문고가 철거현장 붕괴사고 발생. 서대문역에서 경찰청앞 부분통제 통제중, 교통정보 확인 및 인근차량 우회바랍니다. [서대문구]",2026-05-26 15:24:13
2026-05-26T18:27:20.556935+09:00,연신내역,연신내역,POI043,KEY_2,기타,안전안내,서소문고가 철거현장 무너짐 사고로 경의중앙선 서울역~수색역 구간 양방향 운행 중지. 수색역 이용 시 운행정보 확인 바랍니다.(수색~문산 구간은 운행 중)[은평구],2026-05-26 18:09:29
2026-05-26T18:27:20.556935+09:00,충정로역,충정로역,POI052,KEY_1,기타,안전안내,"금일 14:32경 서대문구 미근동 서소문고가 철거현장 붕괴사고 발생. 서대문역에서 경찰청앞 부분통제 통제중, 교통정보 확인 및 인근차량 우회바랍니다. [서대문구]",2026-05-26 15:24:13
