fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_DST_MESSAGE__DST_SE_NM,LIVE_DST_MESSAGE__EMRG_STEP_NM,LIVE_DST_MESSAGE__MSG_CN,LIVE_DST_MESSAGE__CRT_DT
2026-07-19T00:07:15.811765+09:00,숭례문,숭례문,POI131,KEY_4,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,시의회 앞,시의회 앞,POI130,KEY_1,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,신논현역·논현역,신논현역·논현역,POI037,KEY_2,호우,안전안내,"오늘 04:00 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 04:04:04
2026-07-19T00:07:15.811765+09:00,신림역,신림역,POI039,KEY_4,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,신정네거리역,신정네거리역,POI117,KEY_1,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,양재역,양재역,POI041,KEY_4,호우,안전안내,"오늘 04:00 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 04:04:04
2026-07-19T00:07:15.811765+09:00,역삼역,역삼역,POI042,KEY_1,호우,안전안내,"오늘 04:00 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 04:04:04
2026-07-19T00:07:15.811765+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,왕십리역,왕십리역,POI045,KEY_4,호우,안전안내,"오늘 04:00 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 04:04:04
2026-07-19T00:07:15.811765+09:00,용산역,용산역,POI046,KEY_1,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,이태원역,이태원역,POI047,KEY_2,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,잠실새내역,잠실새내역,POI118,KEY_3,호우,안전안내,"오늘 04:00 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 04:04:04
2026-07-19T00:07:15.811765+09:00,잠실역,잠실역,POI119,KEY_4,호우,안전안내,"오늘 04:00 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 04:04:04
2026-07-19T00:07:15.811765+09:00,장지역,장지역,POI048,KEY_1,호우,안전안내,"오늘 04:00 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 04:04:04
2026-07-19T00:07:15.811765+09:00,천호역,천호역,POI050,KEY_3,호우,안전안내,"오늘 04:00 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 04:04:04
2026-07-19T00:07:15.811765+09:00,총신대입구(이수)역,총신대입구(이수)역,POI051,KEY_4,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
2026-07-19T00:07:15.811765+09:00,충정로역,충정로역,POI052,KEY_1,호우,안전안내,"오늘 03:40 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험지역 출입 금지, 대피권고를 받으면 즉시 대피하세요. [행정안전부]",2026-07-18 03:42:18
