fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_DST_MESSAGE__DST_SE_NM,LIVE_DST_MESSAGE__EMRG_STEP_NM,LIVE_DST_MESSAGE__MSG_CN,LIVE_DST_MESSAGE__CRT_DT
2026-08-29T11:08:05.357520+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T11:08:05.357520+09:00,구로역,구로역,POI020,KEY_1,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T11:08:05.357520+09:00,대림역,대림역,POI023,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T11:08:05.357520+09:00,발산역,발산역,POI027,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T11:08:05.357520+09:00,사당역,사당역,POI029,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T11:08:05.357520+09:00,서울대입구역,서울대입구역,POI031,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T11:08:05.357520+09:00,서울식물원·마곡나루역,서울식물원·마곡나루역,POI032,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T11:08:05.357520+09:00,신도림역,신도림역,POI038,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T11:08:05.357520+09:00,신림역,신림역,POI039,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T11:08:05.357520+09:00,신정네거리역,신정네거리역,POI117,KEY_1,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T11:08:05.357520+09:00,오목교역·목동운동장,오목교역·목동운동장,POI044,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T11:08:05.357520+09:00,총신대입구(이수)역,총신대입구(이수)역,POI051,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T18:01:26.073211+09:00,강서한강공원,강서한강공원,POI085,KEY_1,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T18:01:26.073211+09:00,고척돔,고척돔,POI086,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T18:01:26.073211+09:00,보라매공원,보라매공원,POI123,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T18:01:26.073211+09:00,안양천,안양천,POI125,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T18:01:26.073211+09:00,양화한강공원,양화한강공원,POI103,KEY_1,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T18:01:26.073211+09:00,여의도한강공원,여의도한강공원,POI105,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
2026-08-29T18:01:26.073211+09:00,여의서로,여의서로,POI126,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 폭염시 행동요령은 ‘서울안전누리’에서 확인 가능합니다.[서울특별시]",2026-08-29 11:00:05
