fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_DST_MESSAGE__DST_SE_NM,LIVE_DST_MESSAGE__EMRG_STEP_NM,LIVE_DST_MESSAGE__MSG_CN,LIVE_DST_MESSAGE__CRT_DT
2026-08-18T10:46:59.712156+09:00,고척돔,고척돔,POI086,KEY_2,호우,안전안내,오늘 10:00 서울남부구치소 인근에서 훈련 간 폭음탄과 공포탄 사용으로 굉음 및 소음이 발생할 수 있으니 인근 주민께서는 소음 발생에 양해 부탁드립니다. [구로구],2026-08-18 10:03:17
2026-08-18T10:46:59.712156+09:00,구로디지털단지역,구로디지털단지역,POI019,KEY_4,호우,안전안내,오늘 10:00 서울남부구치소 인근에서 훈련 간 폭음탄과 공포탄 사용으로 굉음 및 소음이 발생할 수 있으니 인근 주민께서는 소음 발생에 양해 부탁드립니다. [구로구],2026-08-18 10:03:17
2026-08-18T10:46:59.712156+09:00,구로역,구로역,POI020,KEY_1,호우,안전안내,오늘 10:00 서울남부구치소 인근에서 훈련 간 폭음탄과 공포탄 사용으로 굉음 및 소음이 발생할 수 있으니 인근 주민께서는 소음 발생에 양해 부탁드립니다. [구로구],2026-08-18 10:03:17
2026-08-18T10:46:59.712156+09:00,신도림역,신도림역,POI038,KEY_3,호우,안전안내,오늘 10:00 서울남부구치소 인근에서 훈련 간 폭음탄과 공포탄 사용으로 굉음 및 소음이 발생할 수 있으니 인근 주민께서는 소음 발생에 양해 부탁드립니다. [구로구],2026-08-18 10:03:17
2026-08-18T12:05:55.867621+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-18 11:00:15
2026-08-18T12:05:55.867621+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-18 11:00:15
2026-08-18T12:05:55.867621+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-18 11:00:15
2026-08-18T12:05:55.867621+09:00,강서한강공원,강서한강공원,POI085,KEY_1,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-18 11:00:15
2026-08-18T12:05:55.867621+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-18 11:00:15
2026-08-18T12:05:55.867621+09:00,뚝섬한강공원,뚝섬한강공원,POI093,KEY_1,폭염,안전안내,"무더위에 야외 활동 자제, 충분한 수분 섭취, 시원한 실내 온도 유지, 가족·이웃 안부 확인 등 건강관리에 유의 바랍니다. 무더위쉼터 정보는 ‘서울안전누리’에서 확인 가능합니다. [서울특별시]",2026-08-18 11:00:15
