fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_DST_MESSAGE__DST_SE_NM,LIVE_DST_MESSAGE__EMRG_STEP_NM,LIVE_DST_MESSAGE__MSG_CN,LIVE_DST_MESSAGE__CRT_DT
2026-06-18T17:00:57.436261+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T17:00:57.436261+09:00,올림픽공원,올림픽공원,POI127,KEY_1,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T17:00:57.436261+09:00,잠실종합운동장,잠실종합운동장,POI109,KEY_1,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T17:00:57.436261+09:00,잠실한강공원,잠실한강공원,POI110,KEY_2,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T17:00:57.436261+09:00,가락시장,가락시장,POI058,KEY_2,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T17:00:57.436261+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T17:00:57.436261+09:00,잠실새내역,잠실새내역,POI118,KEY_3,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T17:00:57.436261+09:00,잠실역,잠실역,POI119,KEY_4,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T17:00:57.436261+09:00,장지역,장지역,POI048,KEY_1,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T18:43:44.249432+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T18:43:44.249432+09:00,올림픽공원,올림픽공원,POI127,KEY_1,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T18:43:44.249432+09:00,잠실종합운동장,잠실종합운동장,POI109,KEY_1,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T18:43:44.249432+09:00,잠실한강공원,잠실한강공원,POI110,KEY_2,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T18:43:44.249432+09:00,가락시장,가락시장,POI058,KEY_2,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T18:43:44.249432+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T18:43:44.249432+09:00,잠실새내역,잠실새내역,POI118,KEY_3,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T18:43:44.249432+09:00,잠실역,잠실역,POI119,KEY_4,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
2026-06-18T18:43:44.249432+09:00,장지역,장지역,POI048,KEY_1,기타,안전안내,금일 14:50경 한성백제역 4번출구부터 방이시장 방면 도시가스 유출로 인한 양방향 교통통제 중. 인근 주민은 대피하시고 우회 도로를 이용해 주세요. [송파구],2026-06-18 15:43:43
