fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_DST_MESSAGE__DST_SE_NM,LIVE_DST_MESSAGE__EMRG_STEP_NM,LIVE_DST_MESSAGE__MSG_CN,LIVE_DST_MESSAGE__CRT_DT
2026-06-30T07:33:12.664167+09:00,양화한강공원,양화한강공원,POI103,KEY_1,화재,안전안내,"오늘 06:55 영등포구 양평동 상가 인근 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 차량은 우회하세요.  [영등포구]",2026-06-30 07:16:33
2026-06-30T07:33:12.664167+09:00,여의도한강공원,여의도한강공원,POI105,KEY_3,화재,안전안내,"오늘 06:55 영등포구 양평동 상가 인근 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 차량은 우회하세요.  [영등포구]",2026-06-30 07:16:33
2026-06-30T07:33:12.664167+09:00,여의서로,여의서로,POI126,KEY_4,화재,안전안내,"오늘 06:55 영등포구 양평동 상가 인근 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 차량은 우회하세요.  [영등포구]",2026-06-30 07:16:33
2026-06-30T07:33:12.664167+09:00,여의도,여의도,POI072,KEY_4,화재,안전안내,"오늘 06:55 영등포구 양평동 상가 인근 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 차량은 우회하세요.  [영등포구]",2026-06-30 07:16:33
2026-06-30T07:33:12.664167+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,화재,안전안내,"오늘 06:55 영등포구 양평동 상가 인근 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 차량은 우회하세요.  [영등포구]",2026-06-30 07:16:33
2026-06-30T07:33:12.664167+09:00,대림역,대림역,POI023,KEY_3,화재,안전안내,"오늘 06:55 영등포구 양평동 상가 인근 화재로 인한 연기 발생. 인근 주민은 사고지점에서 먼 곳으로 이동하시고, 차량은 우회하세요.  [영등포구]",2026-06-30 07:16:33
