fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_DST_MESSAGE__DST_SE_NM,LIVE_DST_MESSAGE__EMRG_STEP_NM,LIVE_DST_MESSAGE__MSG_CN,LIVE_DST_MESSAGE__CRT_DT
2026-06-15T15:02:30.969182+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_4,화재,안전안내,오늘 12:36 도봉구 도봉로 618 화재 발생으로 현장 일대가 복잡하오니 교통 우회 및 인근 주민은 안전에 유의하시기 바랍니다 [도봉구청],2026-06-15 13:15:36
2026-06-15T15:02:30.969182+09:00,쌍문역,쌍문역,POI070,KEY_3,화재,안전안내,오늘 12:36 도봉구 도봉로 618 화재 발생으로 현장 일대가 복잡하오니 교통 우회 및 인근 주민은 안전에 유의하시기 바랍니다 [도봉구청],2026-06-15 13:15:36
2026-06-15T17:26:19.150932+09:00,창동 신경제 중심지,창동 신경제 중심지,POI079,KEY_4,화재,안전안내,오늘 12:36 도봉구 도봉로 618 화재 발생으로 현장 일대가 복잡하오니 교통 우회 및 인근 주민은 안전에 유의하시기 바랍니다 [도봉구청],2026-06-15 13:15:36
2026-06-15T17:26:19.150932+09:00,쌍문역,쌍문역,POI070,KEY_3,화재,안전안내,오늘 12:36 도봉구 도봉로 618 화재 발생으로 현장 일대가 복잡하오니 교통 우회 및 인근 주민은 안전에 유의하시기 바랍니다 [도봉구청],2026-06-15 13:15:36
