fetched_at,place_name,AREA_NM,AREA_CD,_key_used,CHARGER_STTS__STAT_NM,CHARGER_STTS__STAT_ID,CHARGER_STTS__STAT_ADDR,CHARGER_STTS__STAT_X,CHARGER_STTS__STAT_Y,CHARGER_STTS__STAT_USETIME,CHARGER_STTS__STAT_PARKPAY,CHARGER_STTS__STAT_LIMITYN,CHARGER_STTS__STAT_LIMITDETAIL,CHARGER_STTS__STAT_KINDDETAIL
2026-05-12T00:14:31.477260+09:00,경복궁,경복궁,POI008,KEY_1,경복궁주차장,CV002874,서울특별시 종로구 사직로 161,126.97872741,37.577568439,06:00 ~ 23:00,N,N,,관광지
2026-05-12T00:14:31.477260+09:00,잠실종합운동장,잠실종합운동장,POI109,KEY_2,서울시 잠실실내체육관,PI000664,서울특별시 송파구 올림픽로 25,127.0759402,37.5161998,24시간 이용가능,Y,N,,지자체시설
2026-05-12T00:14:31.477260+09:00,잠실한강공원,잠실한강공원,POI110,KEY_3,서울시설공단신천유수지,PI760057,서울특별시 송파구 오금로 1,127.1032016,37.52178514,08:00~22:00,N,N,,공영주차장
2026-05-12T00:14:31.477260+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_1,서울시 이태원1동 주민센터,PI000340,서울특별시 용산구 보광로 104-6,126.9950671533,37.5325069957,평일09:00~18:00,,N,,Unknown
2026-05-12T02:05:06.340981+09:00,경복궁,경복궁,POI008,KEY_1,경복궁주차장,CV002874,서울특별시 종로구 사직로 161,126.97872741,37.577568439,06:00 ~ 23:00,N,N,,관광지
2026-05-12T02:05:06.340981+09:00,잠실종합운동장,잠실종합운동장,POI109,KEY_2,서울시 잠실실내체육관,PI000664,서울특별시 송파구 올림픽로 25,127.0759402,37.5161998,24시간 이용가능,Y,N,,지자체시설
2026-05-12T02:05:06.340981+09:00,잠실한강공원,잠실한강공원,POI110,KEY_3,서울시설공단신천유수지,PI760057,서울특별시 송파구 오금로 1,127.1032016,37.52178514,08:00~22:00,N,N,,공영주차장
2026-05-12T02:05:06.340981+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_1,서울시 이태원1동 주민센터,PI000340,서울특별시 용산구 보광로 104-6,126.9950671533,37.5325069957,평일09:00~18:00,,N,,Unknown
2026-05-12T02:49:40.622578+09:00,경복궁,경복궁,POI008,KEY_1,경복궁주차장,CV002874,서울특별시 종로구 사직로 161,126.97872741,37.577568439,06:00 ~ 23:00,N,N,,관광지
2026-05-12T02:49:40.622578+09:00,보라매공원,보라매공원,POI123,KEY_3,보라매공영주차장 (급),EC110104,서울특별시 동작구 보라매로5길 44,126.9228301,37.4916394,24시간 이용가능,Y,N,,공영주차장
2026-05-12T02:49:40.622578+09:00,서리풀공원·몽마르뜨공원,서리풀공원·몽마르뜨공원,POI098,KEY_3,방배숲도서관,CV002716,서울특별시 서초구 서초대로 160-7,127.00012,37.488999,개방시간 09:00~18:00/휴관일 비개방,Y,N,,도서관
2026-05-12T02:49:40.622578+09:00,어린이대공원,어린이대공원,POI104,KEY_1,어린이대공원 후문주차장,DO000057,서울특별시 광진구 능동로 216,127.086401,37.551359,24시간 이용가능,Y,N,,공원주차장
2026-05-12T02:49:40.622578+09:00,김포공항,김포공항,POI061,KEY_1,롯데몰 김포공항점,HE000984,서울특별시 강서구 하늘길 38,126.803151,37.563518,24시간 이용가능,Y,N,,마트(쇼핑몰)
2026-05-12T02:49:40.622578+09:00,남대문시장,남대문시장,POI115,KEY_2,삼익패션타운,EC004819,서울특별시 중구 남대문시장8길 7,126.9788327,37.5601443,24시간 이용가능,Y,N,,사업장(사옥)
2026-05-12T02:49:40.622578+09:00,해방촌·경리단길,해방촌·경리단길,POI082,KEY_2,이태원2동 공영주차장,BT000149,서울특별시 용산구 회나무로 55,126.9927159,37.54047812,24시간 이용가능,N,N,,공영주차장
2026-05-12T02:49:40.622578+09:00,DDP(동대문디자인플라자),DDP(동대문디자인플라자),POI083,KEY_3,서울시 동대문공영주차장(급속),EV003445,서울특별시 중구 마장로 22,127.01211146,37.567265557,24시간 이용가능,N,N,,공영주차장
2026-05-12T02:49:40.622578+09:00,교대역,교대역,POI018,KEY_1,케이타워(서초구),CSCS1049,서울특별시 서초구 서초대로 320,127.016447,37.494166,24시간 이용가능,Y,N,,마트(쇼핑몰)
2026-05-12T02:49:40.622578+09:00,구로역,구로역,POI020,KEY_3,NC 신구로점,EC110107,서울특별시 구로구 구로중앙로 152,126.88277306,37.501160171,24시간 이용가능,N,N,,백화점
2026-05-12T02:49:40.622578+09:00,성신여대입구역,성신여대입구역,POI035,KEY_1,서울성북 국민은행 돈암동,EV013885,서울특별시 성북구 동소문로 114,127.01765123,37.593031752,24시간 이용가능,Y,N,,사업장(사옥)
2026-05-12T02:49:40.622578+09:00,신림역,신림역,POI039,KEY_1,서울관악우체국,EC004958,서울특별시 관악구 남부순환로 1643,126.9331367,37.4850143,평일 09:00~18:00,Y,N,,공공기관
2026-05-12T02:49:40.622578+09:00,회기역,회기역,POI056,KEY_1,동대문 효자워너빌,HY001118,서울특별시 동대문구 망우로 67,127.0606101,37.5899008,24시간 이용가능,Y,Y,외부인 사용불가,아파트
2026-05-12T03:49:38.471712+09:00,경복궁,경복궁,POI008,KEY_1,경복궁주차장,CV002874,서울특별시 종로구 사직로 161,126.97872741,37.577568439,06:00 ~ 23:00,N,N,,관광지
2026-05-12T03:49:38.471712+09:00,잠실종합운동장,잠실종합운동장,POI109,KEY_2,서울시 잠실실내체육관,PI000664,서울특별시 송파구 올림픽로 25,127.0759402,37.5161998,24시간 이용가능,Y,N,,지자체시설
2026-05-12T03:49:38.471712+09:00,잠실한강공원,잠실한강공원,POI110,KEY_3,서울시설공단신천유수지,PI760057,서울특별시 송파구 오금로 1,127.1032016,37.52178514,08:00~22:00,N,N,,공영주차장
2026-05-12T03:49:38.471712+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_1,서울시 이태원1동 주민센터,PI000340,서울특별시 용산구 보광로 104-6,126.9950671533,37.5325069957,평일09:00~18:00,,N,,Unknown
2026-05-12T04:45:02.862995+09:00,경복궁,경복궁,POI008,KEY_1,경복궁주차장,CV002874,서울특별시 종로구 사직로 161,126.97872741,37.577568439,06:00 ~ 23:00,N,N,,관광지
2026-05-12T04:45:02.862995+09:00,잠실종합운동장,잠실종합운동장,POI109,KEY_2,서울시 잠실실내체육관,PI000664,서울특별시 송파구 올림픽로 25,127.0759402,37.5161998,24시간 이용가능,Y,N,,지자체시설
2026-05-12T04:45:02.862995+09:00,잠실한강공원,잠실한강공원,POI110,KEY_3,서울시설공단신천유수지,PI760057,서울특별시 송파구 오금로 1,127.1032016,37.52178514,08:00~22:00,N,N,,공영주차장
2026-05-12T04:45:02.862995+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_1,서울시 이태원1동 주민센터,PI000340,서울특별시 용산구 보광로 104-6,126.9950671533,37.5325069957,평일09:00~18:00,,N,,Unknown
2026-05-12T05:44:08.278091+09:00,경복궁,경복궁,POI008,KEY_1,경복궁주차장,CV002874,서울특별시 종로구 사직로 161,126.97872741,37.577568439,06:00 ~ 23:00,N,N,,관광지
