fetched_at,place_name,AREA_NM,AREA_CD,_key_used,STAT_NM,STAT_ID,STAT_ADDR,STAT_X,STAT_Y,STAT_USETIME,STAT_PARKPAY,STAT_LIMITYN,STAT_LIMITDETAIL,STAT_KINDDETAIL
2026-05-25T00:33:07.112731+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,올림픽공원,ME19A152,서울특별시 송파구 올림픽로 424,127.115847,37.5171577,24시간 이용가능,N,N,,공원
2026-05-25T00:33:07.112731+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실엘퍼스트오피스텔,CA000106,서울특별시 송파구 백제고분로51길 7,127.11466980,37.515822625,24시간 이용가능,N,Y,거주자 외 출입제한,오피스텔
2026-05-25T00:33:07.112731+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,효성올림픽카운티,DL000052,서울특별시 송파구 백제고분로 497,127.1146,37.5149,24시간 이용가능,Y,N,,아파트
2026-05-25T00:33:07.112731+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,종로 동아일보미디어센터,EP240036,서울특별시 종로구 청계천로 1,126.9780203,37.5695464,24시간 이용가능,Y,N,시설 상황에 따라 이용이 제한될 수 있음,기타
2026-05-25T00:33:07.112731+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,한국무역보험공사 종로,BNAB0301,서울특별시 종로구 종로 14,126.978871,37.569774,19:00~22:00,N,N,시설 상황에 따라 이용이 제한될 수 있음,기타
2026-05-25T00:33:07.112731+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,마포 동양한강트레벨오피스텔(B3F),CGA00022,서울특별시 마포구 양화로 56,126.9150619,37.5497514,24시간 이용가능,Y,Y,거주자외 출입제한,오피스텔
2026-05-25T00:33:07.112731+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,마포 메세나폴리스아파트,EV000122,서울특별시 마포구 양화로 45,126.913952,37.5515013,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",Y,N,,아파트
2026-05-25T00:33:07.112731+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,서울마포 LC타워,EV006436,서울특별시 마포구 양화로 186,126.9258931,37.5576685,24시간 이용가능,N,N,외부인 사용불가,아파트
2026-05-25T00:33:07.112731+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,세아타워 지하4층 주차장-1,EC003240,서울특별시 마포구 양화로 45,126.91357,37.5501103,24시간 이용가능,N,N,,마트(쇼핑몰)
2026-05-25T00:33:07.112731+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,세아타워 지하4층 주차장-2,EC003241,서울특별시 마포구 양화로 45,126.9135587,37.5500697,24시간 이용가능,N,N,,마트(쇼핑몰)
2026-05-25T00:33:07.112731+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,영화진흥위원회,EP210306,서울특별시 마포구 와우산로 143,126.9289464,37.5542498,24시간 이용가능,Y,N,,사업장(사옥)
2026-05-25T00:33:07.112731+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,채비스테이 홍대,CV004090,서울특별시 마포구 양화로 85,126.91707200,37.552269000,24시간 이용가능,Y,N,,카페
2026-05-25T00:33:07.112731+09:00,남산공원,남산공원,POI091,KEY_3,국립극장,DO000048,서울특별시 중구 장충단로 59,127.000269,37.553619,24시간 이용가능,Y,N,,공연장
2026-05-25T00:33:07.112731+09:00,남산공원,남산공원,POI091,KEY_3,국립중앙극장-1,ME22D402,서울특별시 중구 장충단로59,127.0001305,37.5528698,부분개방(07:00~23:00),N,N,,공연장
2026-05-25T00:33:07.112731+09:00,남산공원,남산공원,POI091,KEY_3,국립중앙극장-2,ME22D134,서울특별시 중구 장충단로59,127.0001305,37.5528698,부분개방(07:00~23:00),N,N,,공연장
2026-05-25T00:33:07.112731+09:00,남산공원,남산공원,POI091,KEY_3,반얀트리클럽앤스파,CV001949,서울특별시 중구 장충단로 60,127.0006792,37.5503802,24시간 이용가능,N,Y,시설 사용자 외 이용이 제한될 수 있음,숙박시설
2026-05-25T00:33:07.112731+09:00,남산공원,남산공원,POI091,KEY_3,서울중구 장충체육관,EV008991,서울특별시 중구 동호로 241,127.0066775,37.5586407,24시간 이용가능,N,N,외부인 사용불가,기타
2026-05-25T00:33:07.112731+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,서울강북 꿈의숲롯데캐슬1,EV008508,서울특별시 강북구 오현로 56,127.0364759,37.6184116,24시간 이용가능,Y,N,외부인 출입불가,아파트
2026-05-25T00:33:07.112731+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,서울강북 꿈의숲롯데캐슬1,EV008508,서울특별시 강북구 오현로 56,127.0364759,37.6184116,24시간 이용가능,Y,Y,외부인 출입불가,아파트
2026-05-25T00:33:07.112731+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,서울강북 북서울꿈의숲 동문 및 서문주차장(콘센트),EV010675,서울특별시 강북구 월계로 173,127.0443247,37.6202545,24시간 이용가능,N,N,외부인 사용불가,아파트
2026-05-25T00:33:07.112731+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,서울강북 북서울꿈의숲 동문 및 서문주차장(콘센트),EV010675,서울특별시 강북구 월계로 173,127.0443247,37.6202545,24시간 이용가능,N,N,"주차비 유료,외부인 사용불가",아파트
2026-05-25T00:33:07.112731+09:00,여의서로,여의서로,POI126,KEY_4,국회의사당,BT200001,서울특별시 영등포구 의사당대로 1,126.91641,37.53292,24시간 이용가능,Y,N,,기타
2026-05-25T00:33:07.112731+09:00,여의서로,여의서로,POI126,KEY_4,국회의사당 6문,ME22C802,서울특별시 영등포구 의사당대로 1,126.9174606,37.5326039,24시간 이용가능,Y,N,,공공기관
2026-05-25T00:33:07.112731+09:00,올림픽공원,올림픽공원,POI127,KEY_1,서울송파 한성백제박물관(급속),EV008986,서울특별시 송파구 위례성대로 71,127.1208007,37.5154287,09:00~22:00만 이용가능,N,N,09:00~22:00만 이용가능,박물관
2026-05-25T00:33:07.112731+09:00,올림픽공원,올림픽공원,POI127,KEY_1,서울송파 한성백제박물관(완속),EV008987,서울특별시 송파구 위례성대로 71,127.1199196,37.5155051,09:00~22:00만 이용가능,N,N,09:00~22:00만 이용가능,박물관
2026-05-25T00:33:07.112731+09:00,올림픽공원,올림픽공원,POI127,KEY_1,서울올림픽공원 남2문주차장,ME19X403,서울특별시 송파구 올림픽로,127.123837,37.514973,24시간 이용가능,Y,N,,공원
2026-05-25T00:33:07.112731+09:00,올림픽공원,올림픽공원,POI127,KEY_1,올림픽공원,ME19A152,서울특별시 송파구 올림픽로 424,127.115847,37.5171577,24시간 이용가능,N,N,,공원
2026-05-25T00:33:07.112731+09:00,월드컵공원,월드컵공원,POI106,KEY_2,서울마포 월드컵공원 난지삼거리주차장,EV010081,서울특별시 마포구 월드컵로 365,126.8873915,37.5711561,24시간 이용가능,Y,N,,공원주차장
2026-05-25T00:33:07.112731+09:00,월드컵공원,월드컵공원,POI106,KEY_2,서울마포 월드컵공원 난지중앙로,EV010080,서울특별시 마포구 월드컵로 243-60,126.8800727,37.5696851,24시간 이용가능,Y,N,,공영주차장
2026-05-25T00:33:07.112731+09:00,월드컵공원,월드컵공원,POI106,KEY_2,월드컵공원 주차장,CV004156,서울특별시 마포구 월드컵로 243-60,126.8987163,37.5635472,24시간 이용가능,N,N,,공원
2026-05-25T00:33:07.112731+09:00,응봉산,응봉산,POI107,KEY_3,서울성동 대림1차아파트 1,EV010331,서울특별시 성동구 독서당로62길 43,127.0335265,37.551901,24시간 이용가능,Y,N,,아파트
2026-05-25T00:33:07.112731+09:00,응봉산,응봉산,POI107,KEY_3,서울성동 대림1차아파트 2,EV010332,"서울특별시 성동구 독서당로62길 43(응봉동, 대림아파트)",127.0335265,37.5519010,24시간 이용가능,N,Y,외부인 사용불가,아파트
2026-05-25T00:33:07.112731+09:00,가락시장,가락시장,POI058,KEY_2,가락시장,ME19Y601,서울특별시 송파구 양재대로 932,127.113843,37.494161,24시간 이용가능,N,N,,마트(쇼핑몰)
2026-05-25T00:33:07.112731+09:00,가락시장,가락시장,POI058,KEY_2,롯데마트 송파점,ME174029,서울특별시 송파구 중대로 80,127.1178931,37.4918392,24시간 이용가능,N,N,,마트(쇼핑몰)
2026-05-25T00:33:07.112731+09:00,가로수길,가로수길,POI059,KEY_3,JB미소빌딩,CI0I0003,서울특별시 강남구 논현로 841,127.0277620,37.5240297,24시간 이용가능,Y,N,,기타
2026-05-25T00:33:07.112731+09:00,가로수길,가로수길,POI059,KEY_3,서울 광림교회,EP190075,서울특별시 강남구 논현로163길 33,127.0255799,37.5238944,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,Y,Y,시설 상황에 따라 이용이 제한될 수 있음,종교시설
2026-05-25T00:33:07.112731+09:00,가로수길,가로수길,POI059,KEY_3,신구초등학교 공영주차장,BT000131,서울특별시 강남구 압구정로18길 28,127.0241859,37.52311907,24시간 이용가능,N,N,,공영주차장
2026-05-25T00:33:07.112731+09:00,가로수길,가로수길,POI059,KEY_3,포르쉐 HPC데스티네이션 신사스퀘어,CV001669,서울특별시 강남구 강남대로 652,127.019063,37.519607,24시간 이용가능,N,N,,기타
2026-05-25T00:33:07.112731+09:00,서촌,서촌,POI067,KEY_3,옥인공영주차장,CV004618,서울특별시 종로구 필운대로 83,126.967095,37.583155,24시간 이용가능,N,N,,공영주차장
2026-05-25T00:33:07.112731+09:00,서촌,서촌,POI067,KEY_3,인왕교통 버스차고지,CR000260,서울특별시 종로구 옥인동 181-10,126.963851,37.582101,24시간 이용가능,Y,N,버스전용,기타
2026-05-25T00:33:07.112731+09:00,서촌,서촌,POI067,KEY_3,종로구보건소,CV002634,"서울특별시 종로구 옥인동 45-30 종로구보건소, 청운효자동자치회관",126.9692391,37.581712,24시간 이용가능,Y,N,,보건소
2026-05-25T00:33:07.112731+09:00,성수카페거리,성수카페거리,POI068,KEY_4,성수 금호2차아파트,DL000036,서울특별시 성동구 연무장길 31-1,127.05314,37.543748,24시간 이용가능,Y,N,,아파트
2026-05-25T00:33:07.112731+09:00,성수카페거리,성수카페거리,POI068,KEY_4,성수드림빌드지식산업센터,AM900065,서울특별시 성동구 아차산로 132,127.0583489,37.54359489,24시간 이용가능,N,N,,일반주차장
2026-05-25T00:33:07.112731+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,서울송파 신동아로쟌뷰,EV005690,서울특별시 송파구 석촌호수로 188,127.0980153,37.50623,24시간 이용가능,N,N,"외부인 사용불가, 주차비유료",아파트
2026-05-25T00:33:07.112731+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,석촌호수효성해링턴타워,DL000014,서울특별시 송파구 석촌호수로 210,127.1003,37.50656,24시간 이용가능,N,N,,오피스텔
2026-05-25T00:33:07.112731+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,서울강남 대원칸타빌아파트 1,EV000923,"서울특별시 강남구 압구정로48길 15 (신사동, 압구정대원칸타빌아파트)",127.0370362,37.5273611,24시간 이용가능,Y,N,,아파트
2026-05-25T00:33:07.112731+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,서울강남 대원칸타빌아파트1(B1),EV005483,서울특별시 강남구 압구정로48길 15,127.037245,37.527529,24시간 이용가능,Y,N,외부인 사용불가,아파트
2026-05-25T00:33:07.112731+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,서울강남 대원칸타빌아파트1(B2),EV005484,서울특별시 강남구 압구정로48길 15,127.03727112,37.527656081,24시간 이용가능,Y,N,외부인 사용불가,아파트
2026-05-25T00:33:07.112731+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,한양조씨병참공파종회,EC003206,서울특별시 강남구 선릉로 823,127.0393426,37.5256356,24시간 이용가능,N,N,,기타
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,EV충전소 SK여의도주유소 (ev Most),EM000001,서울특별시 영등포구 의사당대로 154,126.927370,37.517737,07:00-22:00,Y,N,,주유소
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,교보증권 본사,CV004456,서울특별시 영등포구 의사당대로 97,126.924533,37.522753,09:00~18:00,N,Y,외부인 출입불가,사업장(사옥)
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,국회 서편 주차장,ME20A410,서울특별시 영등포구 여의도동 1,126.9127433,37.5318027,24시간 이용가능,Y,N,,공공기관
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,국회 서편 주차장,ME20A410,서울특별시 영등포구 여의도동 1,126.9127433,37.5318027,24시간 이용가능,Y,N,,공공기관
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,국회 헌정기념관 주차장,ME20A411,서울특별시 영등포구 여의도동 1,126.919483,37.53175,24시간 이용가능,Y,N,,공공기관
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,국회도서관,ME183103,"서울특별시 영등포구 의사당대로1, 국회도서관 앞",126.91764312,37.530302464,24시간 이용가능,Y,N,,공공기관
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,국회의사당,BT200001,서울특별시 영등포구 의사당대로 1,126.91641,37.53292,24시간 이용가능,Y,N,,기타
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,세우빌딩,BPA00006,서울특별시 영등포구 여의공원로 115,126.92,37.53,05:00~00:00,N,Y,시설 상황에 따라 이용이 제한될 수 있음,기타
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,국회의사당 6문,ME22C802,서울특별시 영등포구 의사당대로 1,126.9174606,37.5326039,24시간 이용가능,Y,N,,공공기관
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,국회의원회관,ME183219,"서울특별시 영등포구 의사당대로1, 국회의원회관 주차장 우측",126.914480,37.528194,09:00 ~ 18:00,Y,N,,공공기관
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,국회의원회관,ME183219,"서울특별시 영등포구 의사당대로1, 국회의원회관 주차장 우측",126.914480,37.528194,09:00 ~ 18:00,Y,N,,공공기관
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,드림리버오피스텔,EC110022,서울특별시 영등포구 은행로 54,126.9245374,37.5297624,24시간 이용가능,Y,Y,거주자외 출입제한,빌라
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,민주당사,CI0I0019,서울특별시 영등포구 국회대로68길 7,126.9195086,37.5294792,24시간 이용가능,Y,N,,기타
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,백상빌딩,CI0I000C,서울특별시 영등포구 국제금융로6길 30,126.9266154,37.5217254,24시간 이용가능,Y,N,,기타
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,삼천리 여의도 본사,EASCLYP1,서울특별시 영등포구 국제금융로6길 42,126.9255739,37.5209431,24시간 이용가능,N,N,시설 상황에 따라 이용이 제한될 수 있음,사업장(사옥)
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,서린빌딩(샬레코리아),CV000262,서울특별시 영등포구 여의대방로65길 17,126.929253,37.519683,24시간 이용가능,N,N,,사업장(사옥)
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,서울 영등포구 KBS 별관,BNBN0037,서울특별시 영등포구 여의대방로 359,126.929118,37.518669,부분 비개방,N,N,시설 상황에 따란 이용이 제한될 수 있음,기타
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,서울 영등포구 KBS 연구동,BNBN0543,서울특별시 영등포구 국회대로62길 4,126.91495,37.526994,비개방,N,N,시설 상황에 따라 이용이 제한될 수 있음,공공기관
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,서울영등포 여의도국민일보,EV005357,서울특별시 영등포구 여의공원로 101,126.9248927,37.529272,24시간 이용가능,Y,N,외부인 사용불가,사업장(사옥)
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,여의도 화랑아파트(야외주차장),CGA00026,서울특별시 영등포구 국제금융로7가길 21,126.9355606,37.5221532,24시간 이용가능,Y,Y,거주자외 출입제한,아파트
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,여의도SK증권빌딩,CV004354,서울특별시 영등포구 국제금융로8길 31,126.9281192,37.5194777,24시간 이용가능,N,N,,금융기관
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,여의도사학연금서울회관,CV002274,서울특별시 영등포구 의사당대로 96,126.92287700,37.521523000,24시간 이용가능,N,N,,사업장(사옥)
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,여의도순복음교회,CSCS1006,서울특별시 영등포구 은행로 55,126.914169,37.53049,24시간 이용가능,Y,N,,종교시설
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,익스콘벤처타워,EC110040,서울특별시 영등포구 은행로 3,126.9196651,37.5275095,24시간 이용가능,Y,N,,사업장(사옥)
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,장미아파트,CV001272,서울특별시 영등포구 국제금융로7길 32,126.934486,37.523403,24시간 이용가능(입주민 외 이용제한 있을 수 있음),Y,Y,입주민 외 이용제한 있을 수 있음,아파트
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,한국수출입은행,CSCS1051,서울특별시 영등포구 은행로 38,126.923399,37.528637,24시간 이용가능,Y,N,.,오피스텔
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,한국장애인개발원 본사,ME19A159,서울특별시 영등포구 의사당대로 22,126.9179381,37.5269301,"24시간 이용가능, 5부제 해당 차량 출입통제",N,N,,공공기관
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,한국증권금융 본사,CV004487,서울특별시 영등포구 국제금융로8길 10,126.929336,37.52165,외부인 이용불가,Y,Y,외부인이 전기차 충전목적만으로 출입할 수 없습니다,금융기관
2026-05-25T00:33:07.112731+09:00,여의도,여의도,POI072,KEY_4,행진빌딩,CI0I0005,서울특별시 영등포구 국제금융로 106,126.9333119,37.5190524,24시간 이용가능,Y,N,,기타
2026-05-25T00:33:07.112731+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,영등포 점프밀라노(B4F),CGA00094,서울특별시 영등포구 영중로 28,126.9058681,37.5188593,24시간 이용가능,N,N,,오피스텔
2026-05-25T00:33:07.112731+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,영등포 제3공영주차장,DO000015,서울특별시 영등포구 문래로 196,126.902438,37.517949,24시간 이용가능,N,N,,공영주차장
2026-05-25T00:33:07.112731+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,영등포구 영등포제3공영주차장,BNBN0328,"서울특별시 영등포구 문래로 196 (영등포동4가, 영등포구 관광정보센터)",126.9041419,37.5170070,0000~0000,N,N,시설 상황에 따라 이용이 제한될 수 있음,사업장(사옥)
2026-05-25T00:33:07.112731+09:00,인사동,인사동,POI078,KEY_2,서울종로 운현궁SK허브,EV008539,서울특별시 종로구 삼일대로 461,126.985829,37.5755955,24시간 이용가능,N,N,외부인 사용불가,아파트
2026-05-25T00:33:07.112731+09:00,인사동,인사동,POI078,KEY_2,태화빌딩,ME174039,서울특별시 종로구 인사동5길 29,126.9850443,37.5718148,24시간 이용가능,N,N,,사업장(사옥)
