fetched_at,place_name,AREA_NM,AREA_CD,_key_used,WEATHER_STTS__WEATHER_TIME,WEATHER_STTS__TEMP,WEATHER_STTS__MAX_TEMP,WEATHER_STTS__MIN_TEMP,WEATHER_STTS__HUMIDITY,WEATHER_STTS__WIND_DIRCT,WEATHER_STTS__WIND_SPD,WEATHER_STTS__PRECIPITATION,WEATHER_STTS__PRECPT_TYPE,WEATHER_STTS__PCP_MSG,WEATHER_STTS__SUNRISE,WEATHER_STTS__SUNSET,WEATHER_STTS__UV_INDEX_LVL,WEATHER_STTS__UV_INDEX,WEATHER_STTS__UV_MSG,WEATHER_STTS__PM25_INDEX,WEATHER_STTS__PM25,WEATHER_STTS__PM10_INDEX,WEATHER_STTS__PM10,WEATHER_STTS__AIR_IDX,WEATHER_STTS__AIR_IDX_MVL,WEATHER_STTS__AIR_IDX_MAIN,WEATHER_STTS__AIR_MSG,WEATHER_STTS__NEWS_LIST
2026-07-15T01:24:22.837902+09:00,경복궁,경복궁,POI008,KEY_1,2026-07-15 01:20,24.9,29.0,25.0,98,ESE,7.0,5.4mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,3,보통,56.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-07-15 01:20,24.9,29.0,25.0,98,ESE,7.0,5.4mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,3,보통,56.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,보신각,보신각,POI010,KEY_3,2026-07-15 01:20,24.9,29.0,25.0,98,ESE,7.0,5.4mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,3,보통,56.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,2026-07-15 01:20,25.3,30.0,25.0,95,SE,2.9,8.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,3,보통,54.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,2026-07-15 01:20,24.9,29.0,25.0,98,ESE,7.0,5.4mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,3,보통,56.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,2026-07-15 01:20,25.5,30.0,25.0,93,ESE,2.9,5.0mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,6,보통,51.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,2026-07-15 01:20,24.9,29.0,25.0,98,ESE,7.0,5.4mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,3,보통,56.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-07-15 01:20,24.9,29.0,25.0,98,ESE,7.0,5.4mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,6,좋음,5,좋음,46.0,,대기질에 이상이 없어요.,
2026-07-15T01:24:22.837902+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,2026-07-15 01:20,25.2,30.0,25.0,96,ESE,5.1,9.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,5,보통,57.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,2026-07-15 01:20,25.9,30.0,25.0,94,ESE,2.3,6.0mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,6,보통,55.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,2026-07-15 01:20,24.9,29.0,25.0,98,ESE,7.0,5.4mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,3,보통,56.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,2026-07-15 01:20,25.6,30.0,25.0,96,ESE,3.6,6.0mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,10,보통,57.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,강서한강공원,강서한강공원,POI085,KEY_1,2026-07-15 01:20,25.2,30.0,25.0,95,ESE,3.3,4.0mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,5,보통,57.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,고척돔,고척돔,POI086,KEY_2,2026-07-15 01:20,25.6,30.0,25.0,94,ESE,3.9,3.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,3,보통,93.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,2026-07-15 01:20,25.9,30.0,25.0,94,ESE,2.3,6.0mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,3,보통,54.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,광화문광장,광화문광장,POI088,KEY_4,2026-07-15 01:20,24.9,29.0,25.0,98,ESE,7.0,5.4mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,3,보통,56.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,국립중앙박물관·용산가족공원,국립중앙박물관·용산가족공원,POI089,KEY_1,2026-07-15 01:20,25.2,30.0,25.0,96,ESE,5.1,9.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,5,보통,57.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-07-15T01:24:22.837902+09:00,난지한강공원,난지한강공원,POI090,KEY_2,2026-07-15 01:20,25.2,30.0,25.0,95,ESE,3.3,4.0mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:22,19:53,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,5,보통,57.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
