fetched_at,place_name,AREA_NM,AREA_CD,_key_used,WEATHER_STTS__WEATHER_TIME,WEATHER_STTS__TEMP,WEATHER_STTS__MAX_TEMP,WEATHER_STTS__MIN_TEMP,WEATHER_STTS__HUMIDITY,WEATHER_STTS__WIND_DIRCT,WEATHER_STTS__WIND_SPD,WEATHER_STTS__PRECIPITATION,WEATHER_STTS__PRECPT_TYPE,WEATHER_STTS__PCP_MSG,WEATHER_STTS__SUNRISE,WEATHER_STTS__SUNSET,WEATHER_STTS__UV_INDEX_LVL,WEATHER_STTS__UV_INDEX,WEATHER_STTS__UV_MSG,WEATHER_STTS__PM25_INDEX,WEATHER_STTS__PM25,WEATHER_STTS__PM10_INDEX,WEATHER_STTS__PM10,WEATHER_STTS__AIR_IDX,WEATHER_STTS__AIR_IDX_MVL,WEATHER_STTS__AIR_IDX_MAIN,WEATHER_STTS__AIR_MSG,WEATHER_STTS__NEWS_LIST,WEATHER_STTS__FCST24HOURS
2026-08-10T00:41:45.162968+09:00,경복궁,경복궁,POI008,KEY_1,2026-08-10 00:40,25.9,33.0,25.0,65,NNE,3.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,4,좋음,45.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-08-10 00:40,25.9,33.0,25.0,65,NNE,3.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,4,좋음,45.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,보신각,보신각,POI010,KEY_3,2026-08-10 00:40,25.9,33.0,25.0,65,NNE,3.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,4,좋음,45.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,2026-08-10 00:40,25.3,34.0,25.0,65,NE,2.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,8,좋음,45.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,2026-08-10 00:40,25.9,33.0,25.0,65,NNE,3.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,4,좋음,45.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,2026-08-10 00:40,26.1,34.0,25.0,64,ENE,1.3,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,4,좋음,48.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,2026-08-10 00:40,25.9,33.0,25.0,65,NNE,3.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,4,좋음,45.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-08-10 00:40,25.9,33.0,25.0,65,NNE,3.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,6,좋음,46.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,2026-08-10 00:40,26.1,34.0,25.0,62,NE,3.8,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,7,좋음,43.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,2026-08-10 00:40,26.3,34.0,25.0,64,NE,1.5,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,4,좋음,41.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,2026-08-10 00:40,25.9,33.0,25.0,65,NNE,3.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,4,좋음,45.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,2026-08-10 00:40,27.1,34.0,25.0,68,NE,4.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,7,좋음,41.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,강서한강공원,강서한강공원,POI085,KEY_1,2026-08-10 00:40,27.2,35.0,25.0,62,NE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,3,좋음,41.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,고척돔,고척돔,POI086,KEY_2,2026-08-10 00:40,26.8,34.0,26.0,61,NNE,2.9,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,3,좋음,50.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,2026-08-10 00:40,26.3,34.0,25.0,64,NE,1.5,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,8,좋음,45.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,광화문광장,광화문광장,POI088,KEY_4,2026-08-10 00:40,25.9,33.0,25.0,65,NNE,3.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,4,좋음,45.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,국립중앙박물관·용산가족공원,국립중앙박물관·용산가족공원,POI089,KEY_1,2026-08-10 00:40,26.1,34.0,25.0,62,NE,3.8,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,7,좋음,43.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,난지한강공원,난지한강공원,POI090,KEY_2,2026-08-10 00:40,27.2,34.0,25.0,62,NE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,3,좋음,41.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,남산공원,남산공원,POI091,KEY_3,2026-08-10 00:40,25.9,33.0,25.0,65,NNE,3.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,3,좋음,6,좋음,46.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,노들섬,노들섬,POI092,KEY_4,2026-08-10 00:40,27.1,34.0,25.0,68,NE,4.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,7,좋음,43.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,뚝섬한강공원,뚝섬한강공원,POI093,KEY_1,2026-08-10 00:40,26.1,34.0,26.0,62,NE,3.8,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,8,좋음,49.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,망원한강공원,망원한강공원,POI094,KEY_2,2026-08-10 00:40,27.1,34.0,25.0,68,NE,4.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,7,좋음,41.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,반포한강공원,반포한강공원,POI095,KEY_3,2026-08-10 00:40,26.1,34.0,25.0,62,NE,3.8,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,7,좋음,43.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,보라매공원,보라매공원,POI123,KEY_4,2026-08-10 00:40,26.8,34.0,25.0,61,NNE,3.1,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,3,좋음,40.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,2026-08-10 00:40,25.7,34.0,24.0,66,NNE,0.5,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,5,좋음,6,좋음,40.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,2026-08-10 00:40,25.9,33.0,25.0,65,NNE,3.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,4,좋음,45.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,서리풀공원·몽마르뜨공원,서리풀공원·몽마르뜨공원,POI098,KEY_3,2026-08-10 00:40,26.3,34.0,25.0,71,NE,0.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,6,점검중,0,좋음,45.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-08-10 00:40,26.1,34.0,26.0,62,NE,3.8,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,6,좋음,47.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,송현녹지광장,송현녹지광장,POI129,KEY_2,2026-08-10 00:40,25.9,33.0,25.0,65,NNE,3.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,4,좋음,45.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,아차산,아차산,POI102,KEY_3,2026-08-10 00:40,26.0,33.0,25.0,61,NNE,3.0,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,8,좋음,49.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,안양천,안양천,POI125,KEY_4,2026-08-10 00:40,26.8,34.0,25.0,60,NNE,2.9,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,2,좋음,5,좋음,45.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,양화한강공원,양화한강공원,POI103,KEY_1,2026-08-10 00:40,26.8,34.0,25.0,60,NNE,2.9,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,7,좋음,43.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,어린이대공원,어린이대공원,POI104,KEY_2,2026-08-10 00:40,26.3,34.0,25.0,64,NE,1.5,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,1,좋음,8,좋음,49.0,,대기질에 이상이 없어요.,,
2026-08-10T00:41:45.162968+09:00,여의도한강공원,여의도한강공원,POI105,KEY_3,2026-08-10 00:40,27.1,34.0,25.0,68,NE,4.6,-,없음,비 또는 눈 소식이 없어요.,05:42,19:32,낮음,0,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,4,좋음,7,좋음,43.0,,대기질에 이상이 없어요.,,
