fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-07-02T00:10:49.845425+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,54.5,45.5,1.1,8.3,14.3,17.4,18.4,16.9,11.7,11.8,69.3,30.7,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5500,6000,59.9,40.1,0.8,3.4,17.9,23.0,22.0,17.6,9.4,6.0,43.0,57.0,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,62.1,37.9,0.3,2.3,25.7,24.4,20.6,14.3,8.0,4.4,39.3,60.7,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,51.3,48.7,5.1,7.7,10.0,13.3,16.3,17.0,16.4,14.3,75.9,24.1,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,54.4,45.6,0.5,3.8,24.7,18.0,15.4,17.6,11.6,8.3,45.9,54.1,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,56.2,43.8,1.7,6.0,15.0,18.4,20.7,18.0,11.5,8.8,61.7,38.3,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,20000,22000,50.3,49.7,0.9,2.9,15.5,20.1,21.5,18.7,12.9,7.6,54.2,45.8,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,12000,14000,61.1,38.9,0.4,2.6,18.9,21.8,22.9,17.6,10.0,5.9,45.0,55.0,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5000,5500,56.4,43.6,0.4,5.1,33.2,22.7,15.9,10.9,6.2,5.5,31.1,68.9,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,24000,26000,50.6,49.4,0.2,7.0,25.1,24.1,18.1,13.0,7.6,5.0,31.7,68.3,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,종로·청계 관광특구,POI006,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,12000,14000,55.1,44.9,0.8,3.1,19.8,19.0,18.9,17.8,12.6,8.0,53.2,46.8,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,홍대 관광특구,POI007,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,42000,44000,50.7,49.3,0.9,7.2,34.2,19.4,13.3,11.0,7.4,6.6,53.7,46.3,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,강서한강공원,강서한강공원,POI085,KEY_1,강서한강공원,POI085,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,0,100,66.1,33.9,0.0,1.7,22.5,18.1,30.9,16.0,9.3,1.5,1.8,98.2,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,고척돔,고척돔,POI086,KEY_2,고척돔,POI086,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,700,800,44.7,55.3,1.7,4.6,7.2,31.7,24.6,10.9,12.3,7.0,44.7,55.3,N,2026-07-01 23:40,Y
2026-07-02T00:10:49.845425+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,광나루한강공원,POI087,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,51.9,48.1,0.3,6.6,14.6,19.6,21.0,16.6,13.1,8.2,37.6,62.4,N,2026-07-01 23:40,Y
