fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-06-07T00:37:08.223120+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,400,500,53.4,46.6,1.5,7.5,15.1,17.3,16.8,17.5,12.0,12.2,65.7,34.3,N,2026-06-07 00:05,Y
2026-06-07T00:37:08.223120+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4500,5000,58.1,41.9,1.4,4.7,21.5,20.6,19.7,16.7,9.6,5.8,37.6,62.4,N,2026-06-07 00:05,Y
2026-06-07T00:37:08.223120+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,58.5,41.5,0.9,3.3,34.5,28.8,15.1,9.0,5.3,3.0,24.1,75.9,N,2026-06-07 00:05,Y
2026-06-07T00:37:08.223120+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,100,200,50.7,49.3,5.3,8.1,12.7,13.7,14.7,15.6,14.9,14.9,78.4,21.6,N,2026-06-07 00:05,Y
2026-06-07T00:37:08.223120+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5000,5500,56.4,43.6,0.9,4.3,29.1,23.7,13.6,13.3,9.1,6.2,36.8,63.2,N,2026-06-07 00:05,Y
2026-06-07T00:37:08.223120+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,53.1,46.9,2.1,7.7,15.1,18.4,20.3,17.7,10.4,8.2,52.5,47.5,N,2026-06-07 00:05,Y
2026-06-07T00:37:08.223120+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,12000,14000,50.4,49.6,1.5,4.6,19.3,19.3,18.2,16.5,12.1,8.5,50.9,49.1,N,2026-06-07 00:05,Y
2026-06-07T00:37:08.223120+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,10000,12000,57.4,42.6,1.2,4.0,23.5,21.5,18.9,15.2,9.8,6.0,40.8,59.2,N,2026-06-07 00:05,Y
2026-06-07T00:37:08.223120+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,붐빔,사람들이 몰려있을 가능성이 매우 크고 많이 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,18000,20000,57.3,42.7,0.1,3.6,49.1,30.9,9.4,3.7,1.8,1.5,9.3,90.7,N,2026-06-07 00:05,Y
2026-06-07T00:37:08.223120+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,40000,42000,55.8,44.2,0.2,6.4,35.6,27.4,13.7,8.8,4.8,3.1,18.7,81.3,N,2026-06-07 00:05,Y
