fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-06-03T00:37:49.979741+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,200,300,52.1,47.9,1.3,7.1,18.4,16.7,18.0,16.4,11.2,11.0,56.6,43.4,N,2026-06-03 00:05,Y
2026-06-03T00:37:49.979741+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5500,6000,57.7,42.3,0.7,3.3,18.7,23.4,21.9,17.4,9.2,5.3,37.5,62.5,N,2026-06-03 00:05,Y
2026-06-03T00:37:49.979741+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,60.5,39.5,0.2,2.1,29.1,29.6,18.3,11.2,6.2,3.3,29.2,70.8,N,2026-06-03 00:05,Y
2026-06-03T00:37:49.979741+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,51.9,48.1,3.9,8.0,10.2,14.3,15.5,17.3,15.7,15.1,77.7,22.3,N,2026-06-03 00:05,Y
2026-06-03T00:37:49.979741+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4500,5000,56.2,43.8,0.5,4.3,27.7,21.9,15.7,13.6,9.3,6.9,38.1,61.9,N,2026-06-03 00:05,Y
2026-06-03T00:37:49.979741+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,55.8,44.2,1.5,6.6,14.2,20.1,21.0,17.5,10.7,8.4,56.2,43.8,N,2026-06-03 00:05,Y
2026-06-03T00:37:49.979741+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,22000,24000,49.2,50.8,0.8,2.9,15.5,20.4,22.2,18.8,12.3,7.0,49.7,50.3,N,2026-06-03 00:05,Y
2026-06-03T00:37:49.979741+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,12000,14000,59.5,40.5,0.5,2.8,20.7,23.2,21.6,16.3,9.3,5.5,40.9,59.1,N,2026-06-03 00:05,Y
2026-06-03T00:37:49.979741+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,10000,12000,57.5,42.5,0.1,3.9,42.4,30.4,12.8,5.2,2.8,2.3,16.3,83.7,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,24000,26000,51.7,48.3,0.3,6.2,25.7,26.6,18.0,11.7,6.6,4.9,32.0,68.0,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,종로·청계 관광특구,POI006,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,14000,16000,55.3,44.7,0.6,2.7,22.4,22.5,18.3,16.0,10.9,6.7,44.1,55.9,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,홍대 관광특구,POI007,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,48000,50000,50.3,49.7,0.8,7.4,37.2,20.2,12.3,9.9,6.4,5.7,45.9,54.1,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,강서한강공원,강서한강공원,POI085,KEY_1,강서한강공원,POI085,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,0,100,58.6,41.4,0.0,1.5,20.3,25.5,21.2,20.2,10.5,0.8,4.2,95.8,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,고척돔,고척돔,POI086,KEY_2,고척돔,POI086,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,600,700,47.7,52.3,0.9,3.9,9.6,29.5,20.0,13.0,11.2,12.0,51.9,48.1,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,광나루한강공원,POI087,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,55.7,44.3,0.2,6.0,14.0,18.3,19.0,20.3,12.9,9.2,39.7,60.3,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,광화문광장,광화문광장,POI088,KEY_4,광화문광장,POI088,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1000,1500,55.8,44.2,0.8,3.7,16.9,23.6,21.5,17.5,9.7,6.2,45.9,54.1,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,국립중앙박물관·용산가족공원,국립중앙박물관·용산가족공원,POI089,KEY_1,국립중앙박물관·용산가족공원,POI089,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1000,1500,49.1,50.9,3.8,7.9,9.9,13.7,16.6,18.9,15.7,13.5,81.5,18.5,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,난지한강공원,난지한강공원,POI090,KEY_2,난지한강공원,POI090,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,900,1000,58.4,41.6,1.4,4.4,13.9,22.0,26.6,19.7,8.0,4.0,11.2,88.8,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,남산공원,남산공원,POI091,KEY_3,남산공원,POI091,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5000,5500,52.4,47.6,0.9,6.2,22.0,18.4,16.8,15.5,10.9,9.2,56.0,44.0,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,노들섬,노들섬,POI092,KEY_4,노들섬,POI092,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,100,200,61.7,38.3,0.7,3.9,26.5,29.1,7.7,9.1,17.2,5.8,22.5,77.5,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,뚝섬한강공원,뚝섬한강공원,POI093,KEY_1,뚝섬한강공원,POI093,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,51.7,48.3,0.5,8.6,25.3,16.1,19.7,14.1,9.6,6.2,34.6,65.4,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,망원한강공원,망원한강공원,POI094,KEY_2,망원한강공원,POI094,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1000,1500,52.0,48.0,1.5,6.3,16.8,21.6,16.8,16.0,11.9,9.1,50.4,49.6,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,반포한강공원,반포한강공원,POI095,KEY_3,반포한강공원,POI095,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,57.6,42.4,0.1,9.5,33.6,25.0,14.0,10.5,4.9,2.4,10.0,90.0,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,보라매공원,보라매공원,POI123,KEY_4,보라매공원,POI123,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,49.6,50.4,1.2,7.6,20.8,19.0,15.2,15.0,10.8,10.2,53.9,46.1,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,북서울꿈의숲,POI096,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5000,5500,48.4,51.6,0.6,7.0,10.3,14.1,17.2,19.5,15.6,15.7,60.2,39.8,N,2026-06-03 00:10,Y
2026-06-03T00:37:49.979741+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,서대문독립공원,POI124,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,600,700,50.4,49.6,0.2,8.2,11.1,14.8,17.0,18.1,14.3,16.3,58.4,41.6,N,2026-06-03 00:10,Y
