fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-08-07T00:24:52.035597+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,400,500,53.5,46.5,1.7,7.0,15.1,17.4,16.9,17.3,12.2,12.5,64.6,35.4,N,2026-08-06 23:55,Y
2026-08-07T00:24:52.035597+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5000,5500,58.0,42.0,1.4,4.6,17.1,20.0,21.8,18.7,10.0,6.3,42.9,57.1,N,2026-08-06 23:55,Y
2026-08-07T00:24:52.035597+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,62.4,37.6,1.0,4.1,25.7,24.0,20.1,13.4,7.5,4.2,34.7,65.3,N,2026-08-06 23:55,Y
2026-08-07T00:24:52.035597+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,50.8,49.2,3.1,8.6,11.3,13.9,16.0,16.7,15.8,14.6,75.7,24.3,N,2026-08-06 23:55,Y
2026-08-07T00:24:52.035597+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,54.4,45.6,0.8,4.1,23.6,18.4,16.1,17.1,11.4,8.4,44.5,55.5,N,2026-08-06 23:55,Y
2026-08-07T00:24:52.035597+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,55.4,44.6,1.9,8.8,16.5,19.5,19.6,16.0,10.1,7.5,50.3,49.7,N,2026-08-06 23:55,Y
2026-08-07T00:24:52.035597+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,20000,22000,50.4,49.6,1.0,3.2,16.0,21.0,21.3,18.0,12.1,7.3,50.4,49.6,N,2026-08-06 23:55,Y
2026-08-07T00:24:52.035597+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,10000,12000,59.8,40.2,1.2,4.4,18.7,20.2,22.3,17.3,10.0,6.0,42.4,57.6,N,2026-08-06 23:55,Y
2026-08-07T00:24:52.035597+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,6500,7000,54.7,45.3,0.1,5.5,39.2,25.1,13.2,8.2,4.6,4.0,27.4,72.6,N,2026-08-06 23:55,Y
2026-08-07T00:24:52.035597+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,24000,26000,52.5,47.5,0.4,7.4,24.5,22.6,19.5,13.2,7.4,5.1,32.0,68.0,N,2026-08-06 23:55,Y
2026-08-07T00:24:52.035597+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,종로·청계 관광특구,POI006,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,12000,14000,55.1,44.9,1.1,4.2,20.0,19.5,18.8,16.7,11.8,7.9,51.6,48.4,N,2026-08-06 23:55,Y
