fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-09-19T03:21:43.676009+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,100,200,59.0,41.0,0.7,6.5,14.1,20.1,19.2,18.9,9.4,11.2,46.9,53.1,N,2026-09-19 02:50,Y
2026-09-19T03:21:43.676009+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,59.4,40.6,1.1,3.6,18.4,19.3,20.2,19.5,10.7,7.2,46.7,53.3,N,2026-09-19 02:50,Y
2026-09-19T03:21:43.676009+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,63.6,36.4,0.3,2.8,31.3,26.6,17.2,11.4,6.6,3.8,31.3,68.7,N,2026-09-19 02:50,Y
2026-09-19T03:21:43.676009+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,49.5,50.5,3.6,8.2,10.6,13.8,15.3,16.8,16.4,15.4,81.7,18.3,N,2026-09-19 02:50,Y
2026-09-19T03:21:43.676009+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,56.2,43.8,0.4,4.0,26.8,19.1,14.8,15.5,11.6,7.8,45.4,54.6,N,2026-09-19 02:50,Y
2026-09-19T03:21:43.676009+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1500,2000,57.6,42.4,2.0,5.9,11.6,17.9,20.5,19.4,12.9,9.8,68.2,31.8,N,2026-09-19 02:50,Y
2026-09-19T03:21:43.676009+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,10000,12000,50.3,49.7,1.1,3.6,17.5,19.0,19.2,18.3,12.8,8.6,63.3,36.7,N,2026-09-19 02:50,Y
2026-09-19T03:21:43.676009+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,6500,7000,61.6,38.4,0.6,2.9,16.3,20.2,21.8,19.6,11.5,7.1,48.6,51.4,N,2026-09-19 02:50,Y
2026-09-19T03:21:43.676009+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,12000,14000,59.2,40.8,0.1,5.0,48.5,28.8,8.8,4.4,2.3,2.2,12.8,87.2,N,2026-09-19 02:50,Y
2026-09-19T03:21:43.676009+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,18000,20000,52.3,47.7,0.3,5.4,22.5,23.1,18.9,14.2,8.9,6.5,44.3,55.7,N,2026-09-19 02:50,Y
