fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-06-06T00:13:05.434418+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,52.8,47.2,1.4,7.4,14.7,17.1,17.5,18.0,12.0,11.7,64.5,35.5,N,2026-06-05 23:40,Y
2026-06-06T00:13:05.434418+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,6000,6500,58.1,41.9,0.9,3.2,19.2,22.7,20.8,17.8,9.8,5.5,37.8,62.2,N,2026-06-05 23:45,Y
2026-06-06T00:13:05.434418+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4500,5000,58.8,41.2,0.4,2.9,29.4,28.0,18.2,11.5,6.3,3.3,26.8,73.2,N,2026-06-05 23:45,Y
2026-06-06T00:13:05.434418+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,51.8,48.2,5.4,7.7,10.5,13.6,15.3,16.8,16.2,14.5,74.9,25.1,N,2026-06-05 23:45,Y
2026-06-06T00:13:05.434418+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5000,5500,56.7,43.3,0.6,4.9,27.8,22.5,14.0,14.3,9.8,6.2,36.1,63.9,N,2026-06-05 23:45,Y
2026-06-06T00:13:05.434418+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,55.5,44.5,1.6,7.3,15.6,18.7,20.1,17.6,10.9,8.3,54.4,45.6,N,2026-06-05 23:45,Y
2026-06-06T00:13:05.434418+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,16000,18000,50.2,49.8,1.4,4.3,19.7,18.8,17.8,16.7,12.5,8.7,52.3,47.7,N,2026-06-05 23:45,Y
2026-06-06T00:13:05.434418+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,14000,16000,59.1,40.9,0.6,3.2,21.6,22.3,20.7,16.6,9.5,5.4,38.1,61.9,N,2026-06-05 23:45,Y
2026-06-06T00:13:05.434418+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,12000,14000,54.5,45.5,0.1,4.9,47.9,28.0,10.3,4.6,2.3,1.8,12.7,87.3,N,2026-06-05 23:45,Y
2026-06-06T00:13:05.434418+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,40000,42000,54.5,45.5,0.3,6.8,31.0,27.8,15.4,10.2,5.4,3.1,18.5,81.5,N,2026-06-05 23:45,Y
2026-06-06T00:13:05.434418+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,종로·청계 관광특구,POI006,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,14000,16000,54.9,45.1,0.9,3.6,24.4,21.7,16.3,15.4,10.7,7.1,42.9,57.1,N,2026-06-05 23:45,Y
2026-06-06T00:13:05.434418+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,홍대 관광특구,POI007,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,56000,58000,50.4,49.6,0.7,7.4,40.0,20.0,11.4,9.5,5.9,5.1,41.0,59.0,N,2026-06-05 23:45,Y
2026-06-06T00:13:05.434418+09:00,강서한강공원,강서한강공원,POI085,KEY_1,강서한강공원,POI085,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,0,100,55.0,45.0,0.0,1.0,19.6,12.7,30.9,22.4,11.2,2.1,2.4,97.6,N,2026-06-05 23:45,Y
2026-06-06T00:13:05.434418+09:00,고척돔,고척돔,POI086,KEY_2,고척돔,POI086,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,700,800,47.5,52.5,0.6,5.3,9.7,32.1,18.9,15.4,10.0,8.0,44.8,55.2,N,2026-06-05 23:45,Y
2026-06-06T00:13:05.434418+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,광나루한강공원,POI087,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,51.7,48.3,0.2,5.8,15.9,19.7,19.7,18.9,12.1,7.7,33.8,66.2,N,2026-06-05 23:45,Y
