fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-08-16T00:31:37.906917+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,400,500,53.9,46.1,1.2,8.7,14.9,16.2,17.6,17.5,12.1,11.6,61.1,38.9,N,2026-08-16 00:00,Y
2026-08-16T00:31:37.906917+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4500,5000,56.5,43.5,1.2,5.3,19.6,19.6,20.7,17.8,9.8,6.0,39.1,60.9,N,2026-08-16 00:00,Y
2026-08-16T00:31:37.906917+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,60.2,39.8,0.6,3.6,31.9,25.0,16.7,11.9,6.7,3.6,30.1,69.9,N,2026-08-16 00:00,Y
2026-08-16T00:31:37.906917+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,51.3,48.7,4.4,8.3,11.3,13.9,15.4,16.1,15.7,14.9,76.7,23.3,N,2026-08-16 00:00,Y
2026-08-16T00:31:37.906917+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,58.0,42.0,0.7,4.3,26.7,20.7,14.9,14.7,10.5,7.4,39.3,60.7,N,2026-08-16 00:00,Y
2026-08-16T00:31:37.906917+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,53.2,46.8,1.5,8.8,16.9,19.7,20.8,17.0,8.8,6.5,43.1,56.9,N,2026-08-16 00:00,Y
2026-08-16T00:31:37.906917+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,12000,14000,51.3,48.7,1.4,4.7,20.9,18.8,17.1,16.0,12.2,8.8,53.1,46.9,N,2026-08-16 00:00,Y
2026-08-16T00:31:37.906917+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,10000,12000,58.7,41.3,0.9,4.2,21.0,19.8,20.7,16.9,10.4,6.1,42.3,57.7,N,2026-08-16 00:00,Y
2026-08-16T00:31:37.906917+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,16000,18000,56.3,43.7,0.1,3.2,49.0,30.9,9.2,4.2,1.9,1.6,8.6,91.4,N,2026-08-16 00:00,Y
2026-08-16T00:31:37.906917+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,28000,30000,52.3,47.7,0.5,7.8,25.5,24.4,18.1,12.6,6.6,4.5,24.1,75.9,N,2026-08-16 00:00,Y
2026-08-16T00:31:37.906917+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,종로·청계 관광특구,POI006,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,12000,14000,55.2,44.8,1.0,4.3,26.0,20.2,15.8,14.5,10.9,7.3,45.5,54.5,N,2026-08-16 00:00,Y
2026-08-16T00:31:37.906917+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,홍대 관광특구,POI007,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,50000,52000,52.0,48.0,0.7,7.5,41.3,19.1,11.1,9.0,6.1,5.2,40.3,59.7,N,2026-08-16 00:00,Y
