fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-09-02T03:25:23.478293+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,200,300,55.5,44.5,1.0,7.6,13.1,17.9,17.4,19.0,11.9,12.0,61.5,38.5,N,2026-09-02 02:55,Y
2026-09-02T03:25:23.478293+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,59.8,40.2,1.3,3.7,11.7,18.4,21.7,21.9,12.7,8.7,56.2,43.8,N,2026-09-02 02:55,Y
2026-09-02T03:25:23.478293+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1500,2000,63.7,36.3,0.5,2.6,22.2,21.4,19.8,16.8,10.5,6.2,52.1,47.9,N,2026-09-02 02:55,Y
2026-09-02T03:25:23.478293+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,50.6,49.4,4.3,7.9,11.3,14.0,15.3,16.3,15.9,14.9,82.0,18.0,N,2026-09-02 02:55,Y
2026-09-02T03:25:23.478293+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,53.2,46.8,0.6,3.8,22.5,17.1,14.9,18.1,13.2,9.9,55.2,44.8,N,2026-09-02 02:55,Y
2026-09-02T03:25:23.478293+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2500,3000,55.8,44.2,2.3,6.4,13.2,16.0,20.2,19.4,12.2,10.2,68.4,31.6,N,2026-09-02 02:55,Y
2026-09-02T03:25:23.478293+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,16000,18000,50.4,49.6,1.1,2.8,14.7,21.1,21.3,18.6,12.5,7.9,61.7,38.3,N,2026-09-02 02:55,Y
2026-09-02T03:25:23.478293+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,7500,8000,60.7,39.3,0.8,3.0,13.6,18.7,22.1,20.2,13.0,8.5,58.6,41.4,N,2026-09-02 02:55,Y
2026-09-02T03:25:23.478293+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,59.1,40.9,0.3,2.5,24.8,25.8,17.3,12.9,8.9,7.5,42.9,57.1,N,2026-09-02 02:55,Y
2026-09-02T03:25:23.478293+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,16000,18000,51.1,48.9,0.3,5.1,18.4,23.2,19.7,15.3,10.5,7.5,49.4,50.6,N,2026-09-02 02:55,Y
