fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-05-13T00:07:48.004574+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,54.7,45.3,1.0,7.5,15.0,17.4,17.1,18.2,12.3,11.5,67.4,32.6,N,2026-05-12 23:35,Y
2026-05-13T00:07:48.004574+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5500,6000,58.5,41.5,0.6,3.9,16.7,22.3,22.4,18.4,9.8,6.0,44.4,55.6,N,2026-05-12 23:35,Y
2026-05-13T00:07:48.004574+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,61.2,38.8,0.1,3.3,25.0,23.7,20.5,14.6,8.3,4.4,40.4,59.6,N,2026-05-12 23:35,Y
2026-05-13T00:07:48.004574+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_1,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,53.1,46.9,5.4,7.5,11.2,13.7,15.0,18.0,15.2,14.0,77.6,22.4,N,2026-05-12 23:35,Y
2026-05-13T00:07:48.004574+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_2,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,54.5,45.5,0.4,5.3,25.6,18.4,14.7,16.4,11.1,8.0,44.9,55.1,N,2026-05-12 23:35,Y
2026-05-13T00:07:48.004574+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_3,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,57.2,42.8,1.7,5.8,13.2,19.0,21.5,18.4,11.5,8.9,63.7,36.3,N,2026-05-12 23:35,Y
2026-05-13T00:07:48.004574+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_1,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,22000,24000,49.7,50.3,0.8,2.9,15.8,19.9,21.3,18.8,13.1,7.4,53.8,46.2,N,2026-05-12 23:35,Y
2026-05-13T00:07:48.004574+09:00,명동 관광특구,명동 관광특구,POI003,KEY_2,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,12000,14000,59.8,40.2,0.4,3.4,19.0,20.9,22.3,17.9,10.2,5.9,45.7,54.3,N,2026-05-12 23:35,Y
2026-05-13T00:07:48.004574+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_3,이태원 관광특구,POI004,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,53.5,46.5,0.4,4.2,29.3,24.6,19.0,10.2,7.2,5.1,38.5,61.5,N,2026-05-12 23:35,Y
2026-05-13T00:07:48.004574+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_1,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,22000,24000,50.8,49.2,0.3,7.3,23.1,23.9,18.9,13.5,7.6,5.3,34.4,65.6,N,2026-05-12 23:35,Y
2026-05-13T00:07:48.004574+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_2,종로·청계 관광특구,POI006,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,14000,16000,54.8,45.2,0.7,3.7,20.2,18.8,18.6,17.5,12.6,8.1,52.6,47.4,N,2026-05-12 23:35,Y
