fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-05-11T00:04:44.154338+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_1,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,57.3,42.7,1.0,5.1,20.0,19.6,18.9,16.9,11.0,7.4,51.2,48.8,N,2026-05-10 23:35,Y
2026-05-11T00:12:55.117494+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,400,500,52.8,47.2,1.1,8.6,13.1,16.4,17.8,17.4,12.7,12.9,74.5,25.5,N,2026-05-10 23:40,Y
2026-05-11T00:12:55.117494+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,57.6,42.4,0.9,5.1,20.2,19.5,19.0,17.1,10.9,7.4,50.1,49.9,N,2026-05-10 23:40,Y
2026-05-11T00:12:55.117494+09:00,보신각,보신각,POI010,KEY_1,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,60.9,39.1,0.4,5.4,31.2,21.3,15.2,12.6,8.9,5.1,40.3,59.7,N,2026-05-10 23:40,Y
2026-05-11T00:12:55.117494+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_2,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,100,200,50.9,49.1,4.0,7.8,11.8,14.0,15.7,17.1,15.0,14.7,81.6,18.4,N,2026-05-10 23:40,Y
2026-05-11T00:12:55.117494+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,54.4,45.6,0.6,4.9,27.6,19.5,13.6,14.4,11.2,8.3,49.1,50.9,N,2026-05-10 23:40,Y
2026-05-11T00:12:55.117494+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,54.2,45.8,1.9,6.4,15.1,17.0,19.3,18.1,12.2,10.0,67.6,32.4,N,2026-05-10 23:40,Y
2026-05-11T00:12:55.117494+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_1,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,18000,20000,50.2,49.8,0.7,2.8,16.4,20.6,21.5,18.7,12.3,7.1,54.8,45.2,N,2026-05-10 23:45,Y
2026-05-11T00:12:55.117494+09:00,명동 관광특구,명동 관광특구,POI003,KEY_2,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,10000,12000,58.3,41.7,0.7,4.0,22.0,18.9,18.8,17.1,11.4,7.1,49.8,50.2,N,2026-05-10 23:45,Y
2026-05-11T00:12:55.117494+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5500,6000,57.1,42.9,0.3,6.1,36.0,25.9,13.2,8.6,5.1,4.8,28.8,71.2,N,2026-05-10 23:45,Y
