fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-08-14T00:09:18.765771+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,400,500,54.3,45.7,1.2,7.1,14.2,15.9,18.2,18.8,12.2,12.3,63.4,36.6,N,2026-08-13 23:40,Y
2026-08-14T00:09:18.765771+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5500,6000,58.5,41.5,1.2,4.5,19.5,20.9,21.7,17.8,8.9,5.6,38.3,61.7,N,2026-08-13 23:40,Y
2026-08-14T00:09:18.765771+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,61.6,38.4,0.6,3.0,26.8,24.9,19.3,14.1,7.2,4.0,32.7,67.3,N,2026-08-13 23:40,Y
2026-08-14T00:09:18.765771+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,51.0,49.0,4.4,8.5,11.4,13.5,16.1,15.8,15.5,14.7,74.9,25.1,N,2026-08-13 23:40,Y
2026-08-14T00:09:18.765771+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,55.3,44.7,0.8,4.2,24.9,18.8,15.5,16.3,11.4,8.1,44.1,55.9,N,2026-08-13 23:40,Y
2026-08-14T00:09:18.765771+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,54.5,45.5,1.6,7.9,17.6,19.0,20.4,16.7,9.5,7.3,48.0,52.0,N,2026-08-13 23:40,Y
2026-08-14T00:09:18.765771+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,12000,14000,50.1,49.9,1.5,4.7,19.6,18.5,17.1,16.4,13.0,9.3,57.5,42.5,N,2026-08-13 23:40,Y
2026-08-14T00:09:18.765771+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,12000,14000,59.6,40.4,0.8,3.8,21.4,20.8,20.9,16.9,9.7,5.7,39.9,60.1,N,2026-08-13 23:40,Y
2026-08-14T00:09:18.765771+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,7000,7500,57.4,42.6,0.3,4.0,38.7,25.5,14.0,8.5,5.2,3.9,21.4,78.6,N,2026-08-13 23:40,Y
2026-08-14T00:09:18.765771+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,26000,28000,52.3,47.7,0.5,7.2,25.1,23.4,18.5,13.7,7.1,4.7,29.5,70.5,N,2026-08-13 23:40,Y
