fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-09-04T03:35:30.187978+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,200,300,54.8,45.2,1.0,7.2,12.9,17.7,17.4,19.2,12.4,12.2,65.1,34.9,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,59.2,40.8,1.2,3.6,13.3,19.0,22.2,20.6,11.7,8.3,55.5,44.5,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1500,2000,64.3,35.7,0.5,2.4,21.2,22.1,20.1,17.0,10.4,6.3,51.3,48.7,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,50.7,49.3,4.2,8.0,11.1,13.6,15.3,16.4,16.0,15.3,82.5,17.5,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,53.4,46.6,0.5,3.8,24.5,16.3,15.9,17.3,12.4,9.3,55.5,44.5,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2500,3000,56.5,43.5,2.2,6.2,11.7,17.5,20.7,18.4,12.9,10.3,67.9,32.1,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,16000,18000,50.5,49.5,1.1,2.9,14.8,21.0,21.5,18.1,12.6,7.9,59.4,40.6,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,7500,8000,60.7,39.3,0.8,3.1,13.9,18.6,22.2,20.1,13.0,8.3,58.9,41.1,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5500,6000,58.3,41.7,0.3,3.4,38.1,25.6,13.2,7.9,6.1,5.5,33.0,67.0,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,16000,18000,51.6,48.4,0.3,5.8,18.4,23.5,19.8,15.7,9.7,6.9,53.3,46.7,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,종로·청계 관광특구,POI006,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,9000,9500,55.3,44.7,0.9,3.0,18.5,18.4,18.3,18.4,13.3,9.2,62.7,37.3,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,홍대 관광특구,POI007,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,34000,36000,50.9,49.1,1.0,6.9,33.8,18.5,12.9,11.3,8.2,7.4,61.6,38.4,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,강서한강공원,강서한강공원,POI085,KEY_1,강서한강공원,POI085,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,0,100,71.7,28.3,0.0,0.0,12.9,17.4,27.5,22.5,16.9,2.9,6.0,94.0,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,고척돔,고척돔,POI086,KEY_2,고척돔,POI086,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,700,800,49.2,50.8,0.9,4.2,8.3,25.7,23.0,19.7,10.6,7.6,54.4,45.6,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,광나루한강공원,POI087,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1500,2000,54.0,46.0,0.2,3.4,13.8,16.9,16.8,22.2,14.8,12.0,54.8,45.2,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,광화문광장,광화문광장,POI088,KEY_4,광화문광장,POI088,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,700,800,60.1,39.9,1.4,3.7,13.9,19.3,22.3,20.2,10.9,8.4,59.9,40.1,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,국립중앙박물관·용산가족공원,국립중앙박물관·용산가족공원,POI089,KEY_1,국립중앙박물관·용산가족공원,POI089,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1000,1500,48.0,52.0,4.8,7.4,9.4,13.7,16.8,18.4,15.9,13.5,86.0,14.0,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,난지한강공원,난지한강공원,POI090,KEY_2,난지한강공원,POI090,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,400,500,63.5,36.5,1.8,4.5,9.9,17.8,22.3,25.8,11.0,6.8,24.6,75.4,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,남산공원,남산공원,POI091,KEY_3,남산공원,POI091,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4500,5000,52.6,47.4,1.1,7.0,17.9,17.3,16.2,16.3,13.0,11.2,68.6,31.4,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,노들섬,노들섬,POI092,KEY_4,노들섬,POI092,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,0,100,57.3,42.7,0.5,0.8,28.1,15.7,9.2,17.0,17.8,10.9,17.7,82.3,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,뚝섬한강공원,뚝섬한강공원,POI093,KEY_1,뚝섬한강공원,POI093,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1000,1500,50.8,49.2,0.3,3.5,11.6,19.3,20.0,18.8,14.8,11.8,65.6,34.4,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,망원한강공원,망원한강공원,POI094,KEY_2,망원한강공원,POI094,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,900,1000,51.2,48.8,1.3,5.2,16.8,19.3,16.4,18.2,11.7,11.1,70.8,29.2,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,반포한강공원,반포한강공원,POI095,KEY_3,반포한강공원,POI095,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,600,700,61.1,38.9,0.1,17.4,17.1,10.7,23.4,16.8,11.1,3.5,17.3,82.7,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,보라매공원,보라매공원,POI123,KEY_4,보라매공원,POI123,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1500,2000,49.7,50.3,1.7,7.4,15.7,17.3,15.5,16.6,12.4,13.4,62.4,37.6,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,북서울꿈의숲,POI096,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4500,5000,48.2,51.8,0.4,7.6,9.1,13.6,17.4,19.9,15.9,16.1,76.2,23.8,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,서대문독립공원,POI124,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,600,700,49.8,50.2,0.6,10.8,11.4,12.8,16.8,17.9,13.8,15.9,59.7,40.3,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,서리풀공원·몽마르뜨공원,서리풀공원·몽마르뜨공원,POI098,KEY_3,서리풀공원·몽마르뜨공원,POI098,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,48.8,51.2,0.4,6.8,12.2,16.6,21.2,19.7,11.7,11.5,67.9,32.1,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,서울대공원,서울대공원,POI100,KEY_4,서울대공원,POI100,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,400,500,52.9,47.1,2.1,11.0,11.3,14.0,15.8,20.1,15.8,9.9,72.7,27.3,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,서울숲공원,서울숲공원,POI101,KEY_1,서울숲공원,POI101,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1500,2000,56.0,44.0,1.1,4.3,12.7,20.4,20.4,19.5,14.1,7.5,55.7,44.3,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,송현녹지광장,송현녹지광장,POI129,KEY_2,송현녹지광장,POI129,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1000,1500,50.3,49.7,1.0,6.6,12.9,15.4,18.3,18.0,14.2,13.6,74.2,25.8,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,아차산,아차산,POI102,KEY_3,아차산,POI102,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,49.0,51.0,0.5,4.1,11.0,16.1,19.6,20.9,16.2,11.5,71.0,29.0,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,안양천,안양천,POI125,KEY_4,안양천,POI125,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1000,1500,51.6,48.4,0.7,8.3,8.8,16.9,21.2,18.5,13.7,12.0,65.2,34.8,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,양화한강공원,양화한강공원,POI103,KEY_1,양화한강공원,POI103,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,200,300,52.2,47.8,0.2,5.5,17.0,33.5,15.4,12.6,9.8,6.0,52.0,48.0,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,어린이대공원,어린이대공원,POI104,KEY_2,어린이대공원,POI104,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2500,3000,48.8,51.2,0.9,6.7,31.3,17.5,14.6,13.3,7.9,7.8,70.3,29.7,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,여의도한강공원,여의도한강공원,POI105,KEY_3,여의도한강공원,POI105,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,700,800,61.6,38.4,1.3,8.4,21.1,15.3,16.4,17.2,10.7,9.6,46.6,53.4,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,여의서로,여의서로,POI126,KEY_4,여의서로,POI126,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,200,300,55.1,44.9,1.4,2.4,11.6,21.1,22.2,15.6,17.1,8.7,60.6,39.4,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,올림픽공원,올림픽공원,POI127,KEY_1,올림픽공원,POI127,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,50.9,49.1,0.9,8.5,9.6,15.9,23.4,19.7,12.7,9.2,60.7,39.3,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,월드컵공원,월드컵공원,POI106,KEY_2,월드컵공원,POI106,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2500,3000,53.6,46.4,1.9,7.0,13.4,16.1,19.1,19.7,11.8,10.9,63.2,36.8,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,응봉산,응봉산,POI107,KEY_3,응봉산,POI107,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1500,2000,50.0,50.0,1.1,7.3,9.8,13.4,23.4,19.3,14.8,10.9,74.7,25.3,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,이촌한강공원,이촌한강공원,POI108,KEY_4,이촌한강공원,POI108,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1000,1500,58.7,41.3,0.2,6.0,10.5,16.0,24.3,19.0,14.5,9.4,47.6,52.4,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,잠실종합운동장,잠실종합운동장,POI109,KEY_1,잠실종합운동장,POI109,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1000,1500,52.3,47.7,3.1,11.1,9.3,12.0,25.0,19.8,11.3,8.5,62.3,37.7,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,잠실한강공원,잠실한강공원,POI110,KEY_2,잠실한강공원,POI110,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,800,900,54.3,45.7,0.3,11.2,13.5,10.8,20.1,22.2,13.4,8.5,41.5,58.5,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,잠원한강공원,잠원한강공원,POI111,KEY_3,잠원한강공원,POI111,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,500,600,57.1,42.9,0.3,10.4,14.5,16.8,19.3,21.1,9.3,8.3,38.8,61.2,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,청계산,청계산,POI112,KEY_4,청계산,POI112,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,800,900,49.9,50.1,3.0,5.8,9.5,17.7,16.3,16.2,14.9,16.6,84.6,15.4,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,홍제폭포,홍제폭포,POI128,KEY_1,홍제폭포,POI128,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,400,500,45.6,54.4,3.1,7.6,13.3,12.2,13.2,17.3,16.0,17.3,88.1,11.9,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,가락시장,가락시장,POI058,KEY_2,가락시장,POI058,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,7500,8000,79.0,21.0,0.2,1.7,6.6,15.4,25.5,27.1,17.3,6.1,47.9,52.1,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,가로수길,가로수길,POI059,KEY_3,가로수길,POI059,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,9500,10000,50.8,49.2,2.0,6.7,13.7,16.4,21.0,18.0,10.9,11.3,72.3,27.7,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,광장(전통)시장,POI060,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,900,1000,52.5,47.5,0.8,3.4,21.6,16.3,15.3,16.1,15.1,11.2,66.7,33.3,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,김포공항,김포공항,POI061,KEY_1,김포공항,POI061,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,700,800,59.8,40.2,0.7,3.2,18.4,23.6,18.4,18.4,9.5,7.9,49.2,50.8,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,남대문시장,남대문시장,POI115,KEY_2,남대문시장,POI115,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1500,2000,55.7,44.3,1.1,3.5,11.5,15.7,20.0,20.4,16.2,11.7,68.1,31.9,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,노량진,노량진,POI063,KEY_3,노량진,POI063,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,10000,12000,55.6,44.4,1.1,4.8,28.8,20.2,12.2,13.1,10.6,9.2,73.1,26.9,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,덕수궁길·정동길,POI064,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,800,900,46.8,53.2,1.5,13.4,9.8,14.8,18.4,16.7,13.5,11.8,61.6,38.4,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,북창동 먹자골목,POI114,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1500,2000,58.5,41.5,1.0,3.3,13.5,17.8,21.0,20.3,13.7,9.4,62.0,38.0,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,북촌한옥마을,POI066,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,50.7,49.3,0.8,7.9,14.0,14.7,17.1,17.7,13.4,14.4,75.1,24.9,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,서촌,서촌,POI067,KEY_3,서촌,POI067,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,8500,9000,46.2,53.8,2.6,8.6,11.9,14.2,16.7,18.1,13.6,14.3,86.9,13.1,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,성수카페거리,성수카페거리,POI068,KEY_4,성수카페거리,POI068,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,6500,7000,53.7,46.3,1.7,4.6,18.3,18.7,15.1,17.3,13.9,10.5,74.4,25.6,N,2026-09-04 03:05,Y
2026-09-04T03:35:30.187978+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,송리단길·호수단길,POI121,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4500,5000,49.2,50.8,0.1,4.2,15.6,27.4,18.3,13.9,11.7,8.6,75.0,25.0,N,2026-09-04 03:05,Y
