fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-07-22T01:39:12.505424+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,200,300,59.4,40.6,1.1,7.6,13.0,17.1,22.2,18.6,9.5,10.9,61.3,38.7,N,2026-07-22 01:10,Y
2026-07-22T01:39:12.505424+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,59.1,40.9,0.9,3.8,13.8,18.9,23.0,20.8,10.8,7.9,55.1,44.9,N,2026-07-22 01:10,Y
2026-07-22T01:39:12.505424+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,65.4,34.6,0.4,2.9,22.4,20.4,21.6,16.7,9.9,5.8,50.3,49.7,N,2026-07-22 01:10,Y
2026-07-22T01:39:12.505424+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,50.5,49.5,4.9,7.7,10.9,14.0,14.6,16.9,15.8,15.2,81.6,18.4,N,2026-07-22 01:10,Y
2026-07-22T01:39:12.505424+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,54.5,45.5,0.5,4.3,22.2,16.5,16.0,18.2,13.0,9.3,52.7,47.3,N,2026-07-22 01:10,Y
2026-07-22T01:39:12.505424+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2500,3000,56.9,43.1,2.0,6.7,13.0,16.5,20.6,18.7,12.6,9.9,66.4,33.6,N,2026-07-22 01:10,Y
2026-07-22T01:39:12.505424+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,18000,20000,50.9,49.1,0.9,2.6,14.0,20.9,22.6,18.5,12.9,7.6,60.0,40.0,N,2026-07-22 01:10,Y
2026-07-22T01:39:12.505424+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,9000,9500,61.5,38.5,0.4,3.0,15.3,19.0,23.2,19.1,12.4,7.6,56.5,43.5,N,2026-07-22 01:10,Y
2026-07-22T01:39:12.505424+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,57.9,42.1,0.3,3.2,29.6,23.8,17.0,11.3,8.0,7.0,41.7,58.3,N,2026-07-22 01:10,Y
2026-07-22T01:39:12.505424+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,18000,20000,51.2,48.8,0.3,6.4,21.8,22.4,19.8,14.3,9.0,6.1,41.6,58.4,N,2026-07-22 01:10,Y
