fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-05-22T00:17:42.182954+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,54.9,45.1,0.8,7.6,14.6,18.1,18.5,17.4,11.7,11.3,64.2,35.8,N,2026-05-21 23:45,Y
2026-05-22T00:17:42.182954+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,6000,6500,59.8,40.2,0.8,4.0,18.2,21.0,22.5,17.6,10.1,5.8,42.4,57.6,N,2026-05-21 23:45,Y
2026-05-22T00:17:42.182954+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,62.8,37.2,0.3,3.8,25.3,25.3,20.5,13.2,7.7,4.0,35.8,64.2,N,2026-05-21 23:45,Y
2026-05-22T00:17:42.182954+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,49.9,50.1,5.4,7.9,10.1,15.0,15.2,15.3,15.9,15.2,79.8,20.2,N,2026-05-21 23:45,Y
2026-05-22T00:17:42.182954+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4500,5000,54.9,45.1,0.4,5.2,26.4,18.5,15.6,15.8,10.7,7.5,43.5,56.5,N,2026-05-21 23:45,Y
2026-05-22T00:17:42.182954+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,55.8,44.2,1.4,5.6,15.6,20.0,21.0,17.4,10.9,8.1,56.5,43.5,N,2026-05-21 23:45,Y
2026-05-22T00:17:42.182954+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,22000,24000,49.6,50.4,0.8,3.0,16.1,20.1,21.5,18.5,12.8,7.3,53.5,46.5,N,2026-05-21 23:45,Y
2026-05-22T00:17:42.182954+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,14000,16000,60.6,39.4,0.6,3.7,19.0,21.1,22.8,17.3,9.9,5.6,43.3,56.7,N,2026-05-21 23:45,Y
2026-05-22T00:17:42.182954+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,6000,6500,54.6,45.4,0.3,4.7,36.8,26.2,14.1,8.0,5.3,4.7,26.1,73.9,N,2026-05-21 23:45,Y
2026-05-22T00:17:42.182954+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,22000,24000,52.0,48.0,0.3,7.2,24.5,23.8,19.1,12.9,7.0,5.2,31.6,68.4,N,2026-05-21 23:45,Y
2026-05-22T00:17:42.182954+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,종로·청계 관광특구,POI006,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,14000,16000,55.5,44.5,0.7,4.1,20.5,19.2,18.8,17.0,12.2,7.5,50.6,49.4,N,2026-05-21 23:45,Y
2026-05-22T00:17:42.182954+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,홍대 관광특구,POI007,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,44000,46000,49.9,50.1,0.9,7.6,35.2,19.3,12.6,10.7,7.2,6.4,52.9,47.1,N,2026-05-21 23:50,Y
2026-05-22T00:17:42.182954+09:00,강서한강공원,강서한강공원,POI085,KEY_1,강서한강공원,POI085,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,0,100,60.7,39.3,0.0,8.0,12.8,24.3,29.5,18.1,5.3,2.0,3.4,96.6,N,2026-05-21 23:50,Y
2026-05-22T00:17:42.182954+09:00,고척돔,고척돔,POI086,KEY_2,고척돔,POI086,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,700,800,52.9,47.1,1.3,6.9,13.4,26.2,18.5,12.7,9.9,11.0,34.6,65.4,N,2026-05-21 23:50,Y
2026-05-22T00:17:42.182954+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,광나루한강공원,POI087,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,54.2,45.8,0.4,7.3,15.7,19.1,19.8,18.6,11.6,7.5,36.9,63.1,N,2026-05-21 23:50,Y
2026-05-22T00:17:42.182954+09:00,광화문광장,광화문광장,POI088,KEY_4,광화문광장,POI088,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1000,1500,59.5,40.5,0.7,5.0,21.5,19.8,22.5,15.7,9.5,5.5,39.5,60.5,N,2026-05-21 23:50,Y
