fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-07-01T00:05:23.894081+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,54.5,45.5,0.7,8.0,14.6,16.8,17.6,18.2,12.6,11.5,65.3,34.7,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,6000,6500,59.9,40.1,0.6,3.8,18.5,21.7,22.0,18.0,9.7,5.7,42.7,57.3,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,62.5,37.5,0.1,2.3,26.1,23.6,21.4,14.7,7.8,4.0,38.4,61.6,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,50.7,49.3,4.7,7.2,10.3,13.1,16.4,17.7,15.5,14.9,77.1,22.9,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,55.8,44.2,0.5,3.4,25.4,18.4,15.8,16.9,11.2,8.4,43.5,56.5,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,56.0,44.0,1.6,5.5,16.1,19.3,20.7,17.5,10.9,8.4,59.5,40.5,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,20000,22000,50.2,49.8,0.7,2.6,15.8,20.0,21.7,18.6,13.0,7.6,53.2,46.8,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,14000,16000,60.4,39.6,0.4,2.6,20.5,21.3,22.3,17.2,10.1,5.5,43.3,56.7,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5000,5500,54.9,45.1,0.3,4.1,33.8,23.4,16.0,11.0,6.2,5.3,30.9,69.1,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,26000,28000,52.7,47.3,0.3,6.4,24.9,23.7,18.8,13.3,7.6,5.0,30.9,69.1,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,종로·청계 관광특구,POI006,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,14000,16000,55.3,44.7,0.8,3.3,20.6,18.7,19.1,17.6,12.2,7.8,51.1,48.9,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,홍대 관광특구,POI007,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,44000,46000,49.9,50.1,0.9,6.6,34.8,19.5,13.1,11.2,7.5,6.5,53.0,47.0,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,강서한강공원,강서한강공원,POI085,KEY_1,강서한강공원,POI085,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,0,100,60.8,39.2,0.0,4.9,15.9,25.4,21.9,22.0,8.2,1.8,2.9,97.1,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,고척돔,고척돔,POI086,KEY_2,고척돔,POI086,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,600,700,46.9,53.1,0.0,7.8,8.0,31.0,19.4,13.1,12.2,8.5,46.7,53.3,N,2026-06-30 23:35,Y
2026-07-01T00:05:23.894081+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,광나루한강공원,POI087,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,52.1,47.9,0.3,6.5,14.4,17.2,20.5,20.3,12.3,8.5,39.3,60.7,N,2026-06-30 23:35,Y
