fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-06-09T00:19:04.298157+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,53.7,46.3,1.2,8.7,12.7,16.1,18.5,18.4,12.2,12.2,72.8,27.2,N,2026-06-08 23:50,Y
2026-06-09T00:19:04.298157+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,5000,5500,59.8,40.2,0.7,3.9,14.5,20.6,22.8,19.9,10.7,6.8,50.3,49.7,N,2026-06-08 23:50,Y
2026-06-09T00:19:04.298157+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2500,3000,63.8,36.2,0.2,2.8,22.2,23.9,19.9,16.0,9.9,5.1,46.7,53.3,N,2026-06-08 23:50,Y
2026-06-09T00:19:04.298157+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,50.4,49.6,3.8,7.8,10.4,13.3,16.2,17.1,15.9,15.5,80.6,19.4,N,2026-06-08 23:50,Y
2026-06-09T00:19:04.298157+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,54.4,45.6,0.5,4.9,25.4,17.4,15.1,16.8,11.9,8.0,48.7,51.3,N,2026-06-08 23:50,Y
2026-06-09T00:19:04.298157+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,58.1,41.9,1.8,6.0,12.7,18.0,22.0,18.6,12.0,9.0,64.7,35.3,N,2026-06-08 23:50,Y
2026-06-09T00:19:04.298157+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,22000,24000,49.0,51.0,0.8,2.8,14.8,19.8,21.6,19.0,13.5,7.6,52.6,47.4,N,2026-06-08 23:50,Y
2026-06-09T00:19:04.298157+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,12000,14000,60.8,39.2,0.4,3.2,16.9,20.1,22.7,18.7,11.1,6.7,50.3,49.7,N,2026-06-08 23:50,Y
2026-06-09T00:19:04.298157+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,53.2,46.8,0.4,3.5,28.4,26.5,17.5,11.0,6.9,5.9,39.6,60.4,N,2026-06-08 23:50,Y
2026-06-09T00:19:04.298157+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,22000,24000,53.3,46.7,0.2,6.4,24.3,24.0,18.5,12.9,8.0,5.5,35.4,64.6,N,2026-06-08 23:50,Y
