fetched_at,place_name,AREA_NM,AREA_CD,_key_used,LIVE_PPLTN_STTS__AREA_NM,LIVE_PPLTN_STTS__AREA_CD,LIVE_PPLTN_STTS__AREA_CONGEST_LVL,LIVE_PPLTN_STTS__AREA_CONGEST_MSG,LIVE_PPLTN_STTS__AREA_PPLTN_MIN,LIVE_PPLTN_STTS__AREA_PPLTN_MAX,LIVE_PPLTN_STTS__MALE_PPLTN_RATE,LIVE_PPLTN_STTS__FEMALE_PPLTN_RATE,LIVE_PPLTN_STTS__PPLTN_RATE_0,LIVE_PPLTN_STTS__PPLTN_RATE_10,LIVE_PPLTN_STTS__PPLTN_RATE_20,LIVE_PPLTN_STTS__PPLTN_RATE_30,LIVE_PPLTN_STTS__PPLTN_RATE_40,LIVE_PPLTN_STTS__PPLTN_RATE_50,LIVE_PPLTN_STTS__PPLTN_RATE_60,LIVE_PPLTN_STTS__PPLTN_RATE_70,LIVE_PPLTN_STTS__RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__NON_RESNT_PPLTN_RATE,LIVE_PPLTN_STTS__REPLACE_YN,LIVE_PPLTN_STTS__PPLTN_TIME,LIVE_PPLTN_STTS__FCST_YN
2026-09-06T01:00:13.110180+09:00,경복궁,경복궁,POI008,KEY_1,경복궁,POI008,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,400,500,53.7,46.3,1.1,8.0,15.5,17.2,17.6,16.6,12.2,11.8,64.2,35.8,N,2026-09-06 00:30,Y
2026-09-06T01:00:13.110180+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,광화문·덕수궁,POI009,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4000,4500,57.9,42.1,1.0,3.6,19.6,21.9,20.1,17.8,10.0,5.9,41.6,58.4,N,2026-09-06 00:30,Y
2026-09-06T01:00:13.110180+09:00,보신각,보신각,POI010,KEY_3,보신각,POI010,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,60.7,39.3,0.3,3.2,33.0,27.8,15.5,10.6,6.4,3.3,28.1,71.9,N,2026-09-06 00:30,Y
2026-09-06T01:00:13.110180+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,서울 암사동 유적,POI011,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,300,400,51.1,48.9,4.3,7.7,10.9,14.2,15.4,16.6,16.0,15.0,79.6,20.4,N,2026-09-06 00:30,Y
2026-09-06T01:00:13.110180+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,창덕궁·종묘,POI012,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,4500,5000,55.8,44.2,0.5,4.4,29.9,21.4,14.5,13.0,9.7,6.7,37.7,62.3,N,2026-09-06 00:30,Y
2026-09-06T01:00:13.110180+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,강남 MICE 관광특구,POI001,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,56.5,43.5,1.8,6.3,15.4,20.5,20.1,17.4,10.4,8.1,53.8,46.2,N,2026-09-06 00:30,Y
2026-09-06T01:00:13.110180+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,동대문 관광특구,POI002,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,14000,16000,49.9,50.1,1.1,4.0,17.7,19.3,20.1,17.7,12.2,7.8,57.3,42.7,N,2026-09-06 00:30,Y
2026-09-06T01:00:13.110180+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,명동 관광특구,POI003,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,10000,12000,58.5,41.5,0.6,3.9,21.5,20.8,20.6,16.6,10.0,6.1,43.1,56.9,N,2026-09-06 00:30,Y
2026-09-06T01:00:13.110180+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,이태원 관광특구,POI004,붐빔,사람들이 몰려있을 가능성이 매우 크고 많이 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,22000,24000,56.2,43.8,0.1,3.9,50.4,29.4,9.8,3.4,1.5,1.4,8.3,91.7,N,2026-09-06 00:30,Y
2026-09-06T01:00:13.110180+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,잠실 관광특구,POI005,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,26000,28000,51.9,48.1,0.3,5.9,27.4,24.4,17.6,12.3,7.2,4.8,31.1,68.9,N,2026-09-06 00:30,Y
